i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;tabou;32;filltruck;2080;5;865;5;9009;10000;10
0;A3305.txt;tabou;33;filltruck;1886;5;697;5;9535;10000;10
0;A3306.txt;tabou;33;filltruck;1593;7;789;6;8549;10000;10
0;A3405.txt;tabou;34;filltruck;2073;6;941;6;12428;10000;10
0;A3605.txt;tabou;36;filltruck;1991;5;960;5;15024;10000;10
0;A3705.txt;tabou;37;filltruck;1593;5;774;5;22983;10000;10
0;A3706.txt;tabou;37;filltruck;2050;7;1081;7;9202;10000;10
0;A3805.txt;tabou;38;filltruck;2251;6;750;6;18699;10000;10
0;A3905.txt;tabou;39;filltruck;2377;6;873;5;14187;10000;10
0;A3906.txt;tabou;39;filltruck;2385;6;937;6;16170;10000;10
0;A4406.txt;tabou;44;filltruck;2603;7;1259;6;15632;10000;10
0;A4506.txt;tabou;45;filltruck;2815;7;1198;7;17085;10000;10
0;A4507.txt;tabou;45;filltruck;2775;7;1392;7;12467;10000;10
0;A4607.txt;tabou;46;filltruck;2693;7;1090;7;27887;10000;10
0;A5307.txt;tabou;53;filltruck;3300;8;1173;8;32977;10000;10
0;A5407.txt;tabou;54;filltruck;3491;8;1460;7;24521;10000;10
0;A5509.txt;tabou;55;filltruck;2950;9;1211;9;23322;10000;10
0;A6009.txt;tabou;60;filltruck;3770;10;1712;9;41986;10000;10
0;A6109.txt;tabou;61;filltruck;3236;11;1249;10;28596;10000;10
0;A6208.txt;tabou;62;filltruck;3474;8;1551;8;52300;10000;10
0;A6310.txt;tabou;63;filltruck;3706;11;1594;10;38205;10000;10
0;A6409.txt;tabou;64;filltruck;3734;10;1623;10;35869;10000;10
0;A6509.txt;tabou;65;filltruck;3673;10;1355;10;49445;10000;10
0;A6909.txt;tabou;69;filltruck;4196;10;1492;9;52465;10000;10
0;A8010.txt;tabou;80;filltruck;5166;11;2128;10;95046;10000;10
1;A3205.txt;tabou;32;filltruck;2080;5;865;5;8681;10000;20
1;A3305.txt;tabou;33;filltruck;1886;5;697;5;11914;10000;20
1;A3306.txt;tabou;33;filltruck;1593;7;789;6;8871;10000;20
1;A3405.txt;tabou;34;filltruck;2073;6;941;6;12732;10000;20
1;A3605.txt;tabou;36;filltruck;1991;5;866;5;15967;10000;20
1;A3705.txt;tabou;37;filltruck;1593;5;774;5;32587;10000;20
1;A3706.txt;tabou;37;filltruck;2050;7;1081;7;9442;10000;20
1;A3805.txt;tabou;38;filltruck;2251;6;750;6;24513;10000;20
1;A3905.txt;tabou;39;filltruck;2377;6;873;5;18682;10000;20
1;A3906.txt;tabou;39;filltruck;2385;6;937;6;16579;10000;20
1;A4406.txt;tabou;44;filltruck;2603;7;1170;6;17333;10000;20
1;A4506.txt;tabou;45;filltruck;2815;7;1198;7;17399;10000;20
1;A4507.txt;tabou;45;filltruck;2775;7;1392;7;12748;10000;20
1;A4607.txt;tabou;46;filltruck;2693;7;1089;7;31172;10000;20
1;A5307.txt;tabou;53;filltruck;3300;8;1173;8;33363;10000;20
1;A5407.txt;tabou;54;filltruck;3491;8;1460;7;29844;10000;20
1;A5509.txt;tabou;55;filltruck;2950;9;1211;9;23383;10000;20
1;A6009.txt;tabou;60;filltruck;3770;10;1712;9;54573;10000;20
1;A6109.txt;tabou;61;filltruck;3236;11;1249;10;29381;10000;20
1;A6208.txt;tabou;62;filltruck;3474;8;1549;8;64277;10000;20
1;A6310.txt;tabou;63;filltruck;3706;11;1594;10;43863;10000;20
1;A6409.txt;tabou;64;filltruck;3734;10;1623;10;35953;10000;20
1;A6509.txt;tabou;65;filltruck;3673;10;1355;10;48951;10000;20
1;A6909.txt;tabou;69;filltruck;4196;10;1482;9;65247;10000;20
1;A8010.txt;tabou;80;filltruck;5166;11;2128;10;128041;10000;20
2;A3205.txt;tabou;32;filltruck;2080;5;865;5;8875;10000;30
2;A3305.txt;tabou;33;filltruck;1886;5;697;5;14351;10000;30
2;A3306.txt;tabou;33;filltruck;1593;7;789;6;8873;10000;30
2;A3405.txt;tabou;34;filltruck;2073;6;941;6;13321;10000;30
2;A3605.txt;tabou;36;filltruck;1991;5;866;5;19992;10000;30
2;A3705.txt;tabou;37;filltruck;1593;5;774;5;41127;10000;30
2;A3706.txt;tabou;37;filltruck;2050;7;1081;7;9585;10000;30
2;A3805.txt;tabou;38;filltruck;2251;6;750;6;30356;10000;30
2;A3905.txt;tabou;39;filltruck;2377;6;873;5;19653;10000;30
2;A3906.txt;tabou;39;filltruck;2385;6;937;6;16833;10000;30
2;A4406.txt;tabou;44;filltruck;2603;7;1170;6;21000;10000;30
2;A4506.txt;tabou;45;filltruck;2815;7;1198;7;17649;10000;30
2;A4507.txt;tabou;45;filltruck;2775;7;1392;7;12788;10000;30
2;A4607.txt;tabou;46;filltruck;2693;7;1089;7;37802;10000;30
2;A5307.txt;tabou;53;filltruck;3300;8;1173;8;33801;10000;30
2;A5407.txt;tabou;54;filltruck;3491;8;1460;7;37060;10000;30
2;A5509.txt;tabou;55;filltruck;2950;9;1211;9;23629;10000;30
2;A6009.txt;tabou;60;filltruck;3770;10;1711;9;65278;10000;30
2;A6109.txt;tabou;61;filltruck;3236;11;1249;10;29091;10000;30
2;A6208.txt;tabou;62;filltruck;3474;8;1485;8;61233;10000;30
2;A6310.txt;tabou;63;filltruck;3706;11;1594;10;52656;10000;30
2;A6409.txt;tabou;64;filltruck;3734;10;1623;10;36620;10000;30
2;A6509.txt;tabou;65;filltruck;3673;10;1355;10;49627;10000;30
2;A6909.txt;tabou;69;filltruck;4196;10;1482;9;76565;10000;30
2;A8010.txt;tabou;80;filltruck;5166;11;2128;10;155904;10000;30
