i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;tabou;32;filltruck;2080;5;865;5;8335;10000;50
0;A3305.txt;tabou;33;filltruck;1886;5;697;5;15636;10000;50
0;A3306.txt;tabou;33;filltruck;1593;7;789;6;8033;10000;50
0;A3405.txt;tabou;34;filltruck;2073;6;941;6;11541;10000;50
0;A3605.txt;tabou;36;filltruck;1991;5;866;5;22031;10000;50
0;A3705.txt;tabou;37;filltruck;1593;5;771;5;33661;10000;50
0;A3706.txt;tabou;37;filltruck;2050;7;1081;7;8721;10000;50
0;A3805.txt;tabou;38;filltruck;2251;6;750;6;34316;10000;50
0;A3905.txt;tabou;39;filltruck;2377;6;873;5;16533;10000;50
0;A3906.txt;tabou;39;filltruck;2385;6;937;6;15049;10000;50
0;A4406.txt;tabou;44;filltruck;2603;7;1110;6;26573;10000;50
0;A4506.txt;tabou;45;filltruck;2815;7;1198;7;16057;10000;50
0;A4507.txt;tabou;45;filltruck;2775;7;1392;7;11848;10000;50
0;A4607.txt;tabou;46;filltruck;2693;7;1089;7;55237;10000;50
0;A5307.txt;tabou;53;filltruck;3300;8;1173;8;38521;10000;50
0;A5407.txt;tabou;54;filltruck;3491;8;1460;7;54332;10000;50
0;A5509.txt;tabou;55;filltruck;2950;9;1211;9;27095;10000;50
0;A6009.txt;tabou;60;filltruck;3770;10;1711;9;92664;10000;50
0;A6109.txt;tabou;61;filltruck;3236;11;1249;10;34241;10000;50
0;A6208.txt;tabou;62;filltruck;3474;8;1485;8;89787;10000;50
0;A6310.txt;tabou;63;filltruck;3706;11;1591;10;64922;10000;50
0;A6409.txt;tabou;64;filltruck;3734;10;1623;10;42816;10000;50
0;A6509.txt;tabou;65;filltruck;3673;10;1355;10;56562;10000;50
0;A6909.txt;tabou;69;filltruck;4196;10;1482;9;106395;10000;50
0;A8010.txt;tabou;80;filltruck;5166;11;2127;10;233752;10000;50
1;A3205.txt;tabou;32;filltruck;2080;5;865;5;10685;10000;60
1;A3305.txt;tabou;33;filltruck;1886;5;697;5;23296;10000;60
1;A3306.txt;tabou;33;filltruck;1593;7;789;6;11094;10000;60
1;A3405.txt;tabou;34;filltruck;2073;6;941;6;15816;10000;60
1;A3605.txt;tabou;36;filltruck;1991;5;866;5;33480;10000;60
1;A3705.txt;tabou;37;filltruck;1593;5;771;5;52574;10000;60
1;A3706.txt;tabou;37;filltruck;2050;7;1081;7;12026;10000;60
1;A3805.txt;tabou;38;filltruck;2251;6;750;6;45958;10000;60
1;A3905.txt;tabou;39;filltruck;2377;6;873;5;22646;10000;60
1;A3906.txt;tabou;39;filltruck;2385;6;937;6;20494;10000;60
1;A4406.txt;tabou;44;filltruck;2603;7;1110;6;40733;10000;60
1;A4506.txt;tabou;45;filltruck;2815;7;1198;7;21607;10000;60
1;A4507.txt;tabou;45;filltruck;2775;7;1392;7;16253;10000;60
1;A4607.txt;tabou;46;filltruck;2693;7;995;7;47266;10000;60
1;A5307.txt;tabou;53;filltruck;3300;8;1173;8;41997;10000;60
1;A5407.txt;tabou;54;filltruck;3491;8;1460;7;65083;10000;60
1;A5509.txt;tabou;55;filltruck;2950;9;1211;9;28815;10000;60
1;A6009.txt;tabou;60;filltruck;3770;10;1711;9;110176;10000;60
1;A6109.txt;tabou;61;filltruck;3236;11;1249;10;36276;10000;60
1;A6208.txt;tabou;62;filltruck;3474;8;1485;8;106244;10000;60
1;A6310.txt;tabou;63;filltruck;3706;11;1591;10;74694;10000;60
1;A6409.txt;tabou;64;filltruck;3734;10;1623;10;44774;10000;60
1;A6509.txt;tabou;65;filltruck;3673;10;1355;10;58292;10000;60
1;A6909.txt;tabou;69;filltruck;4196;10;1482;9;125947;10000;60
1;A8010.txt;tabou;80;filltruck;5166;11;2127;10;245864;10000;60
2;A3205.txt;tabou;32;filltruck;2080;5;865;5;10859;10000;70
2;A3305.txt;tabou;33;filltruck;1886;5;697;5;26664;10000;70
2;A3306.txt;tabou;33;filltruck;1593;7;789;6;11323;10000;70
2;A3405.txt;tabou;34;filltruck;2073;6;941;6;16252;10000;70
2;A3605.txt;tabou;36;filltruck;1991;5;866;5;38092;10000;70
2;A3705.txt;tabou;37;filltruck;1593;5;771;5;54704;10000;70
2;A3706.txt;tabou;37;filltruck;2050;7;1081;7;12092;10000;70
2;A3805.txt;tabou;38;filltruck;2251;6;750;6;51613;10000;70
2;A3905.txt;tabou;39;filltruck;2377;6;873;5;23062;10000;70
2;A3906.txt;tabou;39;filltruck;2385;6;937;6;20700;10000;70
2;A4406.txt;tabou;44;filltruck;2603;7;1110;6;43911;10000;70
2;A4506.txt;tabou;45;filltruck;2815;7;1198;7;21914;10000;70
