i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;tabou;32;filltruck;2080;5;865;5;4842;5000;10
0;A3305.txt;tabou;33;filltruck;1886;5;697;5;4384;5000;10
0;A3306.txt;tabou;33;filltruck;1593;7;789;6;4814;5000;10
0;A3405.txt;tabou;34;filltruck;2073;6;941;6;6493;5000;10
0;A3605.txt;tabou;36;filltruck;1991;5;960;5;7558;5000;10
0;A3705.txt;tabou;37;filltruck;1593;5;774;5;11404;5000;10
0;A3706.txt;tabou;37;filltruck;2050;7;1081;7;4838;5000;10
0;A3805.txt;tabou;38;filltruck;2251;6;750;6;9604;5000;10
0;A3905.txt;tabou;39;filltruck;2377;6;873;5;7026;5000;10
0;A3906.txt;tabou;39;filltruck;2385;6;937;6;8226;5000;10
0;A4406.txt;tabou;44;filltruck;2603;7;1259;6;7671;5000;10
0;A4506.txt;tabou;45;filltruck;2815;7;1198;7;8840;5000;10
0;A4507.txt;tabou;45;filltruck;2775;7;1392;7;6587;5000;10
0;A4607.txt;tabou;46;filltruck;2693;7;1090;7;13853;5000;10
0;A5307.txt;tabou;53;filltruck;3300;8;1173;8;17018;5000;10
0;A5407.txt;tabou;54;filltruck;3491;8;1460;7;12100;5000;10
0;A5509.txt;tabou;55;filltruck;2950;9;1211;9;11419;5000;10
0;A6009.txt;tabou;60;filltruck;3770;10;1712;9;20408;5000;10
0;A6109.txt;tabou;61;filltruck;3236;11;1249;10;14849;5000;10
0;A6208.txt;tabou;62;filltruck;3474;8;1551;8;25571;5000;10
0;A6310.txt;tabou;63;filltruck;3706;11;1594;10;18619;5000;10
0;A6409.txt;tabou;64;filltruck;3734;10;1623;10;18215;5000;10
0;A6509.txt;tabou;65;filltruck;3673;10;1355;10;23319;5000;10
0;A6909.txt;tabou;69;filltruck;4196;10;1492;9;22926;5000;10
0;A8010.txt;tabou;80;filltruck;5166;11;2128;10;44284;5000;10
1;A3205.txt;tabou;32;filltruck;2080;5;865;5;4502;5000;20
1;A3305.txt;tabou;33;filltruck;1886;5;697;5;5743;5000;20
1;A3306.txt;tabou;33;filltruck;1593;7;789;6;4536;5000;20
1;A3405.txt;tabou;34;filltruck;2073;6;941;6;6540;5000;20
1;A3605.txt;tabou;36;filltruck;1991;5;866;5;7433;5000;20
1;A3705.txt;tabou;37;filltruck;1593;5;774;5;14285;5000;20
1;A3706.txt;tabou;37;filltruck;2050;7;1081;7;4931;5000;20
1;A3805.txt;tabou;38;filltruck;2251;6;750;6;12168;5000;20
1;A3905.txt;tabou;39;filltruck;2377;6;873;5;8899;5000;20
1;A3906.txt;tabou;39;filltruck;2385;6;937;6;8317;5000;20
1;A4406.txt;tabou;44;filltruck;2603;7;1170;6;8148;5000;20
1;A4506.txt;tabou;45;filltruck;2815;7;1198;7;8642;5000;20
1;A4507.txt;tabou;45;filltruck;2775;7;1392;7;6703;5000;20
1;A4607.txt;tabou;46;filltruck;2693;7;1089;7;15341;5000;20
1;A5307.txt;tabou;53;filltruck;3300;8;1173;8;17036;5000;20
1;A5407.txt;tabou;54;filltruck;3491;8;1460;7;13965;5000;20
1;A5509.txt;tabou;55;filltruck;2950;9;1211;9;11554;5000;20
1;A6009.txt;tabou;60;filltruck;3770;10;1712;9;24810;5000;20
1;A6109.txt;tabou;61;filltruck;3236;11;1249;10;14034;5000;20
1;A6208.txt;tabou;62;filltruck;3474;8;1549;8;25486;5000;20
1;A6310.txt;tabou;63;filltruck;3706;11;1594;10;17673;5000;20
1;A6409.txt;tabou;64;filltruck;3734;10;1623;10;15232;5000;20
1;A6509.txt;tabou;65;filltruck;3673;10;1355;10;19518;5000;20
1;A6909.txt;tabou;69;filltruck;4196;10;1482;9;24612;5000;20
1;A8010.txt;tabou;80;filltruck;5166;11;2128;10;47301;5000;20
2;A3205.txt;tabou;32;filltruck;2080;5;865;5;3794;5000;30
2;A3305.txt;tabou;33;filltruck;1886;5;697;5;5775;5000;30
2;A3306.txt;tabou;33;filltruck;1593;7;789;6;3959;5000;30
2;A3405.txt;tabou;34;filltruck;2073;6;941;6;6004;5000;30
2;A3605.txt;tabou;36;filltruck;1991;5;866;5;8514;5000;30
2;A3705.txt;tabou;37;filltruck;1593;5;774;5;16284;5000;30
2;A3706.txt;tabou;37;filltruck;2050;7;1081;7;4277;5000;30
2;A3805.txt;tabou;38;filltruck;2251;6;750;6;12867;5000;30
2;A3905.txt;tabou;39;filltruck;2377;6;873;5;7744;5000;30
2;A3906.txt;tabou;39;filltruck;2385;6;937;6;6997;5000;30
2;A4406.txt;tabou;44;filltruck;2603;7;1170;6;8103;5000;30
2;A4506.txt;tabou;45;filltruck;2815;7;1198;7;7283;5000;30
2;A4507.txt;tabou;45;filltruck;2775;7;1392;7;5384;5000;30
2;A4607.txt;tabou;46;filltruck;2693;7;1089;7;14716;5000;30
2;A5307.txt;tabou;53;filltruck;3300;8;1173;8;14360;5000;30
2;A5407.txt;tabou;54;filltruck;3491;8;1460;7;14265;5000;30
2;A5509.txt;tabou;55;filltruck;2950;9;1211;9;9737;5000;30
2;A6009.txt;tabou;60;filltruck;3770;10;1711;9;24365;5000;30
2;A6109.txt;tabou;61;filltruck;3236;11;1249;10;12395;5000;30
2;A6208.txt;tabou;62;filltruck;3474;8;1485;8;23533;5000;30
2;A6310.txt;tabou;63;filltruck;3706;11;1594;10;19521;5000;30
2;A6409.txt;tabou;64;filltruck;3734;10;1623;10;15279;5000;30
2;A6509.txt;tabou;65;filltruck;3673;10;1355;10;19676;5000;30
2;A6909.txt;tabou;69;filltruck;4196;10;1482;9;27967;5000;30
2;A8010.txt;tabou;80;filltruck;5166;11;2128;10;56924;5000;30
3;A3205.txt;tabou;32;filltruck;2080;5;865;5;3722;5000;40
3;A3305.txt;tabou;33;filltruck;1886;5;697;5;6462;5000;40
3;A3306.txt;tabou;33;filltruck;1593;7;789;6;3766;5000;40
3;A3405.txt;tabou;34;filltruck;2073;6;941;6;5429;5000;40
3;A3605.txt;tabou;36;filltruck;1991;5;866;5;8815;5000;40
3;A3705.txt;tabou;37;filltruck;1593;5;771;5;13311;5000;40
3;A3706.txt;tabou;37;filltruck;2050;7;1081;7;4075;5000;40
3;A3805.txt;tabou;38;filltruck;2251;6;750;6;13855;5000;40
3;A3905.txt;tabou;39;filltruck;2377;6;873;5;7522;5000;40
3;A3906.txt;tabou;39;filltruck;2385;6;937;6;6997;5000;40
3;A4406.txt;tabou;44;filltruck;2603;7;1170;6;9240;5000;40
3;A4506.txt;tabou;45;filltruck;2815;7;1198;7;7324;5000;40
3;A4507.txt;tabou;45;filltruck;2775;7;1392;7;5393;5000;40
3;A4607.txt;tabou;46;filltruck;2693;7;1089;7;16689;5000;40
3;A5307.txt;tabou;53;filltruck;3300;8;1173;8;14444;5000;40
3;A5407.txt;tabou;54;filltruck;3491;8;1460;7;16470;5000;40
3;A5509.txt;tabou;55;filltruck;2950;9;1211;9;9821;5000;40
3;A6009.txt;tabou;60;filltruck;3770;10;1711;9;28852;5000;40
3;A6109.txt;tabou;61;filltruck;3236;11;1249;10;12586;5000;40
3;A6208.txt;tabou;62;filltruck;3474;8;1485;8;26115;5000;40
3;A6310.txt;tabou;63;filltruck;3706;11;1591;10;20939;5000;40
3;A6409.txt;tabou;64;filltruck;3734;10;1623;10;15553;5000;40
3;A6509.txt;tabou;65;filltruck;3673;10;1355;10;21112;5000;40
3;A6909.txt;tabou;69;filltruck;4196;10;1482;9;34012;5000;40
3;A8010.txt;tabou;80;filltruck;5166;11;2128;10;62122;5000;40
4;A3205.txt;tabou;32;filltruck;2080;5;865;5;3734;5000;50
4;A3305.txt;tabou;33;filltruck;1886;5;697;5;7233;5000;50
4;A3306.txt;tabou;33;filltruck;1593;7;789;6;3834;5000;50
4;A3405.txt;tabou;34;filltruck;2073;6;941;6;5491;5000;50
4;A3605.txt;tabou;36;filltruck;1991;5;866;5;10161;5000;50
4;A3705.txt;tabou;37;filltruck;1593;5;771;5;15425;5000;50
4;A3706.txt;tabou;37;filltruck;2050;7;1081;7;4059;5000;50
4;A3805.txt;tabou;38;filltruck;2251;6;750;6;15736;5000;50
4;A3905.txt;tabou;39;filltruck;2377;6;873;5;7525;5000;50
4;A3906.txt;tabou;39;filltruck;2385;6;937;6;7013;5000;50
4;A4406.txt;tabou;44;filltruck;2603;7;1110;6;11966;5000;50
4;A4506.txt;tabou;45;filltruck;2815;7;1198;7;7321;5000;50
4;A4507.txt;tabou;45;filltruck;2775;7;1392;7;5475;5000;50
4;A4607.txt;tabou;46;filltruck;2693;7;1089;7;19336;5000;50
4;A5307.txt;tabou;53;filltruck;3300;8;1173;8;14415;5000;50
4;A5407.txt;tabou;54;filltruck;3491;8;1460;7;19293;5000;50
4;A5509.txt;tabou;55;filltruck;2950;9;1211;9;9842;5000;50
4;A6009.txt;tabou;60;filltruck;3770;10;1711;9;32845;5000;50
4;A6109.txt;tabou;61;filltruck;3236;11;1249;10;12536;5000;50
4;A6208.txt;tabou;62;filltruck;3474;8;1485;8;30863;5000;50
4;A6310.txt;tabou;63;filltruck;3706;11;1591;10;22574;5000;50
4;A6409.txt;tabou;64;filltruck;3734;10;1623;10;15165;5000;50
4;A6509.txt;tabou;65;filltruck;3673;10;1355;10;19590;5000;50
4;A6909.txt;tabou;69;filltruck;4196;10;1482;9;37221;5000;50
4;A8010.txt;tabou;80;filltruck;5166;11;2127;10;83464;5000;50
5;A3205.txt;tabou;32;filltruck;2080;5;865;5;3805;5000;60
5;A3305.txt;tabou;33;filltruck;1886;5;697;5;7934;5000;60
5;A3306.txt;tabou;33;filltruck;1593;7;789;6;3765;5000;60
5;A3405.txt;tabou;34;filltruck;2073;6;941;6;5455;5000;60
5;A3605.txt;tabou;36;filltruck;1991;5;866;5;11332;5000;60
5;A3705.txt;tabou;37;filltruck;1593;5;771;5;17532;5000;60
5;A3706.txt;tabou;37;filltruck;2050;7;1081;7;4082;5000;60
5;A3805.txt;tabou;38;filltruck;2251;6;750;6;15388;5000;60
5;A3905.txt;tabou;39;filltruck;2377;6;873;5;7477;5000;60
5;A3906.txt;tabou;39;filltruck;2385;6;937;6;6962;5000;60
5;A4406.txt;tabou;44;filltruck;2603;7;1110;6;13432;5000;60
5;A4506.txt;tabou;45;filltruck;2815;7;1198;7;7309;5000;60
5;A4507.txt;tabou;45;filltruck;2775;7;1392;7;5408;5000;60
5;A4607.txt;tabou;46;filltruck;2693;7;995;7;17310;5000;60
5;A5307.txt;tabou;53;filltruck;3300;8;1173;8;14428;5000;60
5;A5407.txt;tabou;54;filltruck;3491;8;1460;7;21305;5000;60
5;A5509.txt;tabou;55;filltruck;2950;9;1211;9;9747;5000;60
5;A6009.txt;tabou;60;filltruck;3770;10;1711;9;36738;5000;60
5;A6109.txt;tabou;61;filltruck;3236;11;1249;10;12393;5000;60
5;A6208.txt;tabou;62;filltruck;3474;8;1485;8;34994;5000;60
5;A6310.txt;tabou;63;filltruck;3706;11;1591;10;24952;5000;60
