i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;tabou;32;filltruck;2080;5;865;5;9973;10000;200
0;A3305.txt;tabou;33;filltruck;1886;5;697;5;53209;10000;200
0;A3306.txt;tabou;33;filltruck;1593;7;789;6;9139;10000;200
0;A3405.txt;tabou;34;filltruck;2073;6;941;6;13317;10000;200
0;A3605.txt;tabou;36;filltruck;1991;5;866;5;80514;10000;200
0;A3705.txt;tabou;37;filltruck;1593;5;771;5;55453;10000;200
0;A3706.txt;tabou;37;filltruck;2050;7;1081;7;9721;10000;200
0;A3805.txt;tabou;38;filltruck;2251;6;750;6;96009;10000;200
0;A3905.txt;tabou;39;filltruck;2377;6;873;5;20937;10000;200
0;A3906.txt;tabou;39;filltruck;2385;6;937;6;17013;10000;200
0;A4406.txt;tabou;44;filltruck;2603;7;1110;6;97490;10000;200
0;A4506.txt;tabou;45;filltruck;2815;7;1198;7;18201;10000;200
0;A4507.txt;tabou;45;filltruck;2775;7;1392;7;13055;10000;200
0;A4607.txt;tabou;46;filltruck;2693;7;995;7;57065;10000;200
0;A5307.txt;tabou;53;filltruck;3300;8;1173;8;34400;10000;200
0;A5407.txt;tabou;54;filltruck;3491;8;1361;7;256165;10000;200
0;A5509.txt;tabou;55;filltruck;2950;9;1211;9;23872;10000;200
0;A6009.txt;tabou;60;filltruck;3770;10;1707;9;285351;10000;200
0;A6109.txt;tabou;61;filltruck;3236;11;1249;10;29733;10000;200
0;A6208.txt;tabou;62;filltruck;3474;8;1485;8;210090;10000;200
0;A6310.txt;tabou;63;filltruck;3706;11;1591;10;181195;10000;200
0;A6409.txt;tabou;64;filltruck;3734;10;1623;10;37206;10000;200
0;A6509.txt;tabou;65;filltruck;3673;10;1355;10;51156;10000;200
0;A6909.txt;tabou;69;filltruck;4196;10;1482;9;373966;10000;200
0;A8010.txt;tabou;80;filltruck;5166;11;2127;10;341468;10000;200
1;A3205.txt;tabou;32;filltruck;2080;5;865;5;9194;10000;300
1;A3305.txt;tabou;33;filltruck;1886;5;697;5;66003;10000;300
1;A3306.txt;tabou;33;filltruck;1593;7;789;6;8959;10000;300
1;A3405.txt;tabou;34;filltruck;2073;6;941;6;13410;10000;300
1;A3605.txt;tabou;36;filltruck;1991;5;866;5;111293;10000;300
1;A3705.txt;tabou;37;filltruck;1593;5;771;5;54915;10000;300
1;A3706.txt;tabou;37;filltruck;2050;7;1081;7;9834;10000;300
1;A3805.txt;tabou;38;filltruck;2251;6;750;6;133954;10000;300
1;A3905.txt;tabou;39;filltruck;2377;6;873;5;20749;10000;300
1;A3906.txt;tabou;39;filltruck;2385;6;937;6;16902;10000;300
1;A4406.txt;tabou;44;filltruck;2603;7;1110;6;141026;10000;300
1;A4506.txt;tabou;45;filltruck;2815;7;1198;7;18261;10000;300
1;A4507.txt;tabou;45;filltruck;2775;7;1392;7;12996;10000;300
1;A4607.txt;tabou;46;filltruck;2693;7;995;7;56893;10000;300
1;A5307.txt;tabou;53;filltruck;3300;8;1173;8;34525;10000;300
1;A5407.txt;tabou;54;filltruck;3491;8;1361;7;367957;10000;300
1;A5509.txt;tabou;55;filltruck;2950;9;1211;9;22824;10000;300
1;A6009.txt;tabou;60;filltruck;3770;10;1608;9;422168;10000;300
1;A6109.txt;tabou;61;filltruck;3236;11;1249;10;29780;10000;300
1;A6208.txt;tabou;62;filltruck;3474;8;1485;8;304518;10000;300
1;A6310.txt;tabou;63;filltruck;3706;11;1439;10;397433;10000;300
1;A6409.txt;tabou;64;filltruck;3734;10;1623;10;36555;10000;300
1;A6509.txt;tabou;65;filltruck;3673;10;1355;10;51276;10000;300
1;A6909.txt;tabou;69;filltruck;4196;10;1482;9;540504;10000;300
1;A8010.txt;tabou;80;filltruck;5166;11;2127;10;346650;10000;300
2;A3205.txt;tabou;32;filltruck;2080;5;865;5;8870;10000;400
