i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;greedy;3740;31;2040;8;10;100;0.9
0;A3305.txt;recuit;33;greedy;2618;32;1808;10;7;100;0.9
0;A3306.txt;recuit;33;greedy;2544;32;1733;13;4;100;0.9
0;A3405.txt;recuit;34;greedy;3155;33;1789;10;4;100;0.9
0;A3605.txt;recuit;36;greedy;3896;35;2051;10;4;100;0.9
0;A3705.txt;recuit;37;greedy;2755;36;1938;14;4;100;0.9
0;A3706.txt;recuit;37;greedy;3812;36;2250;14;2;100;0.9
0;A3805.txt;recuit;38;greedy;3075;37;2088;15;2;100;0.9
0;A3905.txt;recuit;39;greedy;3618;38;2528;16;2;100;0.9
0;A3906.txt;recuit;39;greedy;3489;38;2034;13;3;100;0.9
0;A4406.txt;recuit;44;greedy;4168;43;3049;19;3;100;0.9
0;A4506.txt;recuit;45;greedy;4284;44;2929;17;2;100;0.9
0;A4507.txt;recuit;45;greedy;5114;44;2713;16;2;100;0.9
0;A4607.txt;recuit;46;greedy;4039;45;2764;18;2;100;0.9
0;A5307.txt;recuit;53;greedy;5026;52;3680;25;12;100;0.9
0;A5407.txt;recuit;54;greedy;5774;53;4406;29;4;100;0.9
0;A5509.txt;recuit;55;greedy;4377;54;3226;25;1;100;0.9
0;A6009.txt;recuit;60;greedy;6329;59;4600;28;3;100;0.9
0;A6109.txt;recuit;61;greedy;4470;60;3431;34;2;100;0.9
0;A6208.txt;recuit;62;greedy;7106;61;4572;24;1;100;0.9
0;A6310.txt;recuit;63;greedy;5761;62;4358;33;2;100;0.9
0;A6409.txt;recuit;64;greedy;7632;63;4949;31;1;100;0.9
0;A6509.txt;recuit;65;greedy;5722;64;4452;33;2;100;0.9
0;A6909.txt;recuit;69;greedy;5513;68;4498;36;1;100;0.9
0;A8010.txt;recuit;80;greedy;11153;79;7890;44;3;100;0.9
1;A3205.txt;recuit;32;greedy;3740;31;2158;10;1;100;0.9
1;A3305.txt;recuit;33;greedy;2618;32;1798;11;0;100;0.9
1;A3306.txt;recuit;33;greedy;2544;32;1579;9;0;100;0.9
1;A3405.txt;recuit;34;greedy;3155;33;1861;11;1;100;0.9
1;A3605.txt;recuit;36;greedy;3896;35;2301;11;0;100;0.9
1;A3705.txt;recuit;37;greedy;2755;36;1981;15;0;100;0.9
1;A3706.txt;recuit;37;greedy;3812;36;2394;12;0;100;0.9
1;A3805.txt;recuit;38;greedy;3075;37;2045;14;0;100;0.9
1;A3905.txt;recuit;39;greedy;3618;38;2553;17;0;100;0.9
1;A3906.txt;recuit;39;greedy;3489;38;2385;17;0;100;0.9
1;A4406.txt;recuit;44;greedy;4168;43;2906;18;1;100;0.9
1;A4506.txt;recuit;45;greedy;4284;44;2916;17;0;100;0.9
1;A4507.txt;recuit;45;greedy;5114;44;2972;16;1;100;0.9
1;A4607.txt;recuit;46;greedy;4039;45;2924;19;1;100;0.9
1;A5307.txt;recuit;53;greedy;5026;52;3529;24;1;100;0.9
1;A5407.txt;recuit;54;greedy;5774;53;4284;28;1;100;0.9
1;A5509.txt;recuit;55;greedy;4377;54;3410;26;0;100;0.9
1;A6009.txt;recuit;60;greedy;6329;59;4665;27;1;100;0.9
1;A6109.txt;recuit;61;greedy;4470;60;3556;30;1;100;0.9
1;A6208.txt;recuit;62;greedy;7106;61;4901;27;1;100;0.9
1;A6310.txt;recuit;63;greedy;5761;62;4001;29;2;100;0.9
1;A6409.txt;recuit;64;greedy;7632;63;5560;36;1;100;0.9
1;A6509.txt;recuit;65;greedy;5722;64;4479;33;1;100;0.9
1;A6909.txt;recuit;69;greedy;5513;68;4414;35;1;100;0.9
1;A8010.txt;recuit;80;greedy;11153;79;7693;46;3;100;0.9
2;A3205.txt;recuit;32;greedy;3740;31;2369;12;1;100;0.9
2;A3305.txt;recuit;33;greedy;2618;32;1609;11;0;100;0.9
2;A3306.txt;recuit;33;greedy;2544;32;1650;11;0;100;0.9
2;A3405.txt;recuit;34;greedy;3155;33;1810;12;1;100;0.9
2;A3605.txt;recuit;36;greedy;3896;35;2388;16;1;100;0.9
2;A3705.txt;recuit;37;greedy;2755;36;1790;14;1;100;0.9
2;A3706.txt;recuit;37;greedy;3812;36;2145;12;1;100;0.9
2;A3805.txt;recuit;38;greedy;3075;37;1972;14;0;100;0.9
2;A3905.txt;recuit;39;greedy;3618;38;2310;14;1;100;0.9
2;A3906.txt;recuit;39;greedy;3489;38;2278;19;1;100;0.9
2;A4406.txt;recuit;44;greedy;4168;43;2518;13;1;100;0.9
2;A4506.txt;recuit;45;greedy;4284;44;2956;14;2;100;0.9
2;A4507.txt;recuit;45;greedy;5114;44;3221;19;2;100;0.9
2;A4607.txt;recuit;46;greedy;4039;45;2726;20;1;100;0.9
2;A5307.txt;recuit;53;greedy;5026;52;3163;20;1;100;0.9
2;A5407.txt;recuit;54;greedy;5774;53;4030;22;1;100;0.9
2;A5509.txt;recuit;55;greedy;4377;54;3255;23;1;100;0.9
2;A6009.txt;recuit;60;greedy;6329;59;4431;28;1;100;0.9
2;A6109.txt;recuit;61;greedy;4470;60;3497;33;1;100;0.9
2;A6208.txt;recuit;62;greedy;7106;61;5131;30;1;100;0.9
2;A6310.txt;recuit;63;greedy;5761;62;4053;32;2;100;0.9
2;A6409.txt;recuit;64;greedy;7632;63;4847;29;2;100;0.9
2;A6509.txt;recuit;65;greedy;5722;64;4383;33;1;100;0.9
2;A6909.txt;recuit;69;greedy;5513;68;4258;35;2;100;0.9
2;A8010.txt;recuit;80;greedy;11153;79;7515;41;2;100;0.9
3;A3205.txt;recuit;32;greedy;3740;31;2073;8;1;100;0.9
3;A3305.txt;recuit;33;greedy;2618;32;1514;9;1;100;0.9
