i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;filltruck;2080;5;1372;5;15;100;0.5
0;A3305.txt;recuit;33;filltruck;1886;5;1416;5;4;100;0.5
0;A3306.txt;recuit;33;filltruck;1593;7;1279;7;4;100;0.5
0;A3405.txt;recuit;34;filltruck;2073;6;1363;5;5;100;0.5
0;A3605.txt;recuit;36;filltruck;1991;5;1382;5;3;100;0.5
0;A3705.txt;recuit;37;filltruck;1593;5;1264;5;3;100;0.5
0;A3706.txt;recuit;37;filltruck;2050;7;1505;7;2;100;0.5
0;A3805.txt;recuit;38;filltruck;2251;6;1625;6;2;100;0.5
0;A3905.txt;recuit;39;filltruck;2377;6;1622;6;5;100;0.5
0;A3906.txt;recuit;39;filltruck;2385;6;1679;6;1;100;0.5
0;A4406.txt;recuit;44;filltruck;2603;7;1902;7;12;100;0.5
0;A4506.txt;recuit;45;filltruck;2815;7;2034;7;2;100;0.5
0;A4507.txt;recuit;45;filltruck;2775;7;1999;8;1;100;0.5
0;A4607.txt;recuit;46;filltruck;2693;7;1841;7;1;100;0.5
0;A5307.txt;recuit;53;filltruck;3300;8;2392;8;1;100;0.5
0;A5407.txt;recuit;54;filltruck;3491;8;2673;8;1;100;0.5
0;A5509.txt;recuit;55;filltruck;2950;9;2348;10;1;100;0.5
0;A6009.txt;recuit;60;filltruck;3770;10;3185;10;1;100;0.5
0;A6109.txt;recuit;61;filltruck;3236;11;2543;11;3;100;0.5
0;A6208.txt;recuit;62;filltruck;3474;8;2968;9;1;100;0.5
0;A6310.txt;recuit;63;filltruck;3706;11;2839;11;1;100;0.5
0;A6409.txt;recuit;64;filltruck;3734;10;2889;10;1;100;0.5
0;A6509.txt;recuit;65;filltruck;3673;10;3017;10;2;100;0.5
0;A6909.txt;recuit;69;filltruck;4196;10;3151;10;1;100;0.5
0;A8010.txt;recuit;80;filltruck;5166;11;4143;11;2;100;0.5
1;A3205.txt;recuit;32;filltruck;2080;5;1465;5;4;100;0.5
1;A3305.txt;recuit;33;filltruck;1886;5;1371;6;1;100;0.5
1;A3306.txt;recuit;33;filltruck;1593;7;1334;7;1;100;0.5
1;A3405.txt;recuit;34;filltruck;2073;6;1337;6;2;100;0.5
1;A3605.txt;recuit;36;filltruck;1991;5;1576;6;1;100;0.5
1;A3705.txt;recuit;37;filltruck;1593;5;1276;5;1;100;0.5
1;A3706.txt;recuit;37;filltruck;2050;7;1618;7;1;100;0.5
1;A3805.txt;recuit;38;filltruck;2251;6;1526;6;1;100;0.5
1;A3905.txt;recuit;39;filltruck;2377;6;1482;6;1;100;0.5
