i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;tabou;32;filltruck;2080;5;865;5;161;50;1
0;A3305.txt;tabou;33;filltruck;1886;5;776;5;61;50;1
0;A3306.txt;tabou;33;filltruck;1593;7;788;6;68;50;1
0;A3405.txt;tabou;34;filltruck;2073;6;911;5;60;50;1
0;A3605.txt;tabou;36;filltruck;1991;5;971;5;66;50;1
0;A3705.txt;tabou;37;filltruck;1593;5;774;5;72;50;1
0;A3706.txt;tabou;37;filltruck;2050;7;1091;7;55;50;1
0;A3805.txt;tabou;38;filltruck;2251;6;823;5;73;50;1
0;A3905.txt;tabou;39;filltruck;2377;6;1023;5;65;50;1
0;A3906.txt;tabou;39;filltruck;2385;6;986;6;74;50;1
0;A4406.txt;tabou;44;filltruck;2603;7;1316;6;58;50;1
0;A4506.txt;tabou;45;filltruck;2815;7;1140;7;85;50;1
0;A4507.txt;tabou;45;filltruck;2775;7;1289;7;78;50;1
0;A4607.txt;tabou;46;filltruck;2693;7;1012;7;103;50;1
0;A5307.txt;tabou;53;filltruck;3300;8;1313;7;144;50;1
0;A5407.txt;tabou;54;filltruck;3491;8;1372;8;207;50;1
0;A5509.txt;tabou;55;filltruck;2950;9;1295;9;96;50;1
0;A6009.txt;tabou;60;filltruck;3770;10;1779;9;174;50;1
0;A6109.txt;tabou;61;filltruck;3236;11;1293;10;204;50;1
0;A6208.txt;tabou;62;filltruck;3474;8;1793;8;172;50;1
0;A6310.txt;tabou;63;filltruck;3706;11;1648;10;189;50;1
0;A6409.txt;tabou;64;filltruck;3734;10;1773;10;304;50;1
0;A6509.txt;tabou;65;filltruck;3673;10;1628;10;235;50;1
0;A6909.txt;tabou;69;filltruck;4196;10;1596;9;211;50;1
0;A8010.txt;tabou;80;filltruck;5166;11;2434;10;318;50;1
1;A3205.txt;tabou;32;filltruck;2080;5;873;5;45;50;2
1;A3305.txt;tabou;33;filltruck;1886;5;697;5;38;50;2
1;A3306.txt;tabou;33;filltruck;1593;7;788;6;51;50;2
1;A3405.txt;tabou;34;filltruck;2073;6;871;6;56;50;2
1;A3605.txt;tabou;36;filltruck;1991;5;891;5;55;50;2
1;A3705.txt;tabou;37;filltruck;1593;5;774;5;72;50;2
1;A3706.txt;tabou;37;filltruck;2050;7;1107;7;59;50;2
1;A3805.txt;tabou;38;filltruck;2251;6;870;6;78;50;2
1;A3905.txt;tabou;39;filltruck;2377;6;944;6;77;50;2
1;A3906.txt;tabou;39;filltruck;2385;6;1045;6;65;50;2
1;A4406.txt;tabou;44;filltruck;2603;7;1316;6;59;50;2
1;A4506.txt;tabou;45;filltruck;2815;7;1222;7;79;50;2
1;A4507.txt;tabou;45;filltruck;2775;7;1422;7;94;50;2
1;A4607.txt;tabou;46;filltruck;2693;7;1027;7;119;50;2
1;A5307.txt;tabou;53;filltruck;3300;8;1177;8;174;50;2
1;A5407.txt;tabou;54;filltruck;3491;8;1454;8;172;50;2
1;A5509.txt;tabou;55;filltruck;2950;9;1235;9;99;50;2
1;A6009.txt;tabou;60;filltruck;3770;10;1780;9;174;50;2
1;A6109.txt;tabou;61;filltruck;3236;11;1416;10;232;50;2
1;A6208.txt;tabou;62;filltruck;3474;8;1605;8;191;50;2
1;A6310.txt;tabou;63;filltruck;3706;11;1670;10;179;50;2
1;A6409.txt;tabou;64;filltruck;3734;10;1683;9;240;50;2
1;A6509.txt;tabou;65;filltruck;3673;10;1633;10;229;50;2
1;A6909.txt;tabou;69;filltruck;4196;10;1567;9;212;50;2
1;A8010.txt;tabou;80;filltruck;5166;11;2435;10;305;50;2
2;A3205.txt;tabou;32;filltruck;2080;5;873;5;46;50;3
2;A3305.txt;tabou;33;filltruck;1886;5;691;5;39;50;3
2;A3306.txt;tabou;33;filltruck;1593;7;788;6;46;50;3
2;A3405.txt;tabou;34;filltruck;2073;6;853;6;62;50;3
2;A3605.txt;tabou;36;filltruck;1991;5;889;5;54;50;3
2;A3705.txt;tabou;37;filltruck;1593;5;774;5;73;50;3
2;A3706.txt;tabou;37;filltruck;2050;7;1071;7;60;50;3
2;A3805.txt;tabou;38;filltruck;2251;6;870;6;73;50;3
2;A3905.txt;tabou;39;filltruck;2377;6;918;5;68;50;3
2;A3906.txt;tabou;39;filltruck;2385;6;912;6;76;50;3
2;A4406.txt;tabou;44;filltruck;2603;7;1108;6;58;50;3
2;A4506.txt;tabou;45;filltruck;2815;7;1199;7;79;50;3
2;A4507.txt;tabou;45;filltruck;2775;7;1327;7;73;50;3
2;A4607.txt;tabou;46;filltruck;2693;7;1121;7;103;50;3
2;A5307.txt;tabou;53;filltruck;3300;8;1187;8;163;50;3
2;A5407.txt;tabou;54;filltruck;3491;8;1502;8;172;50;3
2;A5509.txt;tabou;55;filltruck;2950;9;1234;9;100;50;3
2;A6009.txt;tabou;60;filltruck;3770;10;1787;9;182;50;3
2;A6109.txt;tabou;61;filltruck;3236;11;1284;10;198;50;3
2;A6208.txt;tabou;62;filltruck;3474;8;1747;8;186;50;3
2;A6310.txt;tabou;63;filltruck;3706;11;1632;10;175;50;3
2;A6409.txt;tabou;64;filltruck;3734;10;1699;9;256;50;3
2;A6509.txt;tabou;65;filltruck;3673;10;1547;10;238;50;3
2;A6909.txt;tabou;69;filltruck;4196;10;1581;9;216;50;3
2;A8010.txt;tabou;80;filltruck;5166;11;2390;10;316;50;3
3;A3205.txt;tabou;32;filltruck;2080;5;865;5;47;50;4
3;A3305.txt;tabou;33;filltruck;1886;5;759;5;38;50;4
3;A3306.txt;tabou;33;filltruck;1593;7;788;6;46;50;4
3;A3405.txt;tabou;34;filltruck;2073;6;826;5;43;50;4
3;A3605.txt;tabou;36;filltruck;1991;5;960;5;56;50;4
3;A3705.txt;tabou;37;filltruck;1593;5;774;5;72;50;4
3;A3706.txt;tabou;37;filltruck;2050;7;1119;7;58;50;4
3;A3805.txt;tabou;38;filltruck;2251;6;895;5;64;50;4
3;A3905.txt;tabou;39;filltruck;2377;6;1020;5;66;50;4
3;A3906.txt;tabou;39;filltruck;2385;6;1004;6;77;50;4
