i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
3;A3705.txt;recuit;37;filltruck;1593;5;705;5;162;100000;0.95
3;A3706.txt;recuit;37;filltruck;2050;7;1133;6;169;100000;0.95
3;A3805.txt;recuit;38;filltruck;2251;6;974;6;171;100000;0.95
3;A3905.txt;recuit;39;filltruck;2377;6;1018;5;170;100000;0.95
3;A3906.txt;recuit;39;filltruck;2385;6;1016;7;179;100000;0.95
3;A4406.txt;recuit;44;filltruck;2603;7;1308;6;185;100000;0.95
3;A4506.txt;recuit;45;filltruck;2815;7;1287;7;196;100000;0.95
3;A4507.txt;recuit;45;filltruck;2775;7;1243;7;191;100000;0.95
3;A4607.txt;recuit;46;filltruck;2693;7;1080;7;193;100000;0.95
3;A5307.txt;recuit;53;filltruck;3300;8;1165;8;214;100000;0.95
3;A5407.txt;recuit;54;filltruck;3491;8;1423;8;219;100000;0.95
3;A5509.txt;recuit;55;filltruck;2950;9;1221;10;235;100000;0.95
3;A6009.txt;recuit;60;filltruck;3770;10;1663;9;235;100000;0.95
3;A6109.txt;recuit;61;filltruck;3236;11;1254;10;247;100000;0.95
3;A6208.txt;recuit;62;filltruck;3474;8;1530;8;242;100000;0.95
3;A6310.txt;recuit;63;filltruck;3706;11;1495;11;259;100000;0.95
3;A6409.txt;recuit;64;filltruck;3734;10;1759;9;244;100000;0.95
3;A6509.txt;recuit;65;filltruck;3673;10;1449;9;250;100000;0.95
3;A6909.txt;recuit;69;filltruck;4196;10;1315;9;255;100000;0.95
3;A8010.txt;recuit;80;filltruck;5166;11;2014;10;290;100000;0.95
4;A3205.txt;recuit;32;filltruck;2080;5;1086;5;149;100000;0.95
4;A3305.txt;recuit;33;filltruck;1886;5;820;5;151;100000;0.95
4;A3306.txt;recuit;33;filltruck;1593;7;921;6;162;100000;0.95
4;A3405.txt;recuit;34;filltruck;2073;6;879;5;154;100000;0.95
4;A3605.txt;recuit;36;filltruck;1991;5;895;5;162;100000;0.95
4;A3705.txt;recuit;37;filltruck;1593;5;835;5;158;100000;0.95
4;A3706.txt;recuit;37;filltruck;2050;7;1069;6;174;100000;0.95
4;A3805.txt;recuit;38;filltruck;2251;6;835;5;167;100000;0.95
4;A3905.txt;recuit;39;filltruck;2377;6;893;5;171;100000;0.95
4;A3906.txt;recuit;39;filltruck;2385;6;940;6;172;100000;0.95
4;A4406.txt;recuit;44;filltruck;2603;7;1255;6;185;100000;0.95
4;A4506.txt;recuit;45;filltruck;2815;7;1131;7;194;100000;0.95
4;A4507.txt;recuit;45;filltruck;2775;7;1339;7;191;100000;0.95
4;A4607.txt;recuit;46;filltruck;2693;7;1075;7;194;100000;0.95
4;A5307.txt;recuit;53;filltruck;3300;8;1316;7;207;100000;0.95
4;A5407.txt;recuit;54;filltruck;3491;8;1540;7;210;100000;0.95
4;A5509.txt;recuit;55;filltruck;2950;9;1284;9;228;100000;0.95
4;A6009.txt;recuit;60;filltruck;3770;10;1627;9;235;100000;0.95
4;A6109.txt;recuit;61;filltruck;3236;11;1109;10;245;100000;0.95
4;A6208.txt;recuit;62;filltruck;3474;8;1516;8;232;100000;0.95
4;A6310.txt;recuit;63;filltruck;3706;11;1768;10;248;100000;0.95
4;A6409.txt;recuit;64;filltruck;3734;10;1688;9;245;100000;0.95
4;A6509.txt;recuit;65;filltruck;3673;10;1532;10;253;100000;0.95
4;A6909.txt;recuit;69;filltruck;4196;10;1544;9;254;100000;0.95
4;A8010.txt;recuit;80;filltruck;5166;11;2195;10;282;100000;0.95
5;A3205.txt;recuit;32;filltruck;2080;5;1048;5;147;100000;0.95
5;A3305.txt;recuit;33;filltruck;1886;5;834;5;151;100000;0.95
5;A3306.txt;recuit;33;filltruck;1593;7;833;7;162;100000;0.95
5;A3405.txt;recuit;34;filltruck;2073;6;866;5;152;100000;0.95
5;A3605.txt;recuit;36;filltruck;1991;5;935;5;158;100000;0.95
5;A3705.txt;recuit;37;filltruck;1593;5;818;5;162;100000;0.95
5;A3706.txt;recuit;37;filltruck;2050;7;1064;6;169;100000;0.95
5;A3805.txt;recuit;38;filltruck;2251;6;1044;5;166;100000;0.95
5;A3905.txt;recuit;39;filltruck;2377;6;972;5;166;100000;0.95
5;A3906.txt;recuit;39;filltruck;2385;6;1039;6;172;100000;0.95
5;A4406.txt;recuit;44;filltruck;2603;7;1198;6;185;100000;0.95
5;A4506.txt;recuit;45;filltruck;2815;7;1003;7;193;100000;0.95
5;A4507.txt;recuit;45;filltruck;2775;7;1361;7;192;100000;0.95
5;A4607.txt;recuit;46;filltruck;2693;7;993;7;195;100000;0.95
5;A5307.txt;recuit;53;filltruck;3300;8;1405;7;212;100000;0.95
5;A5407.txt;recuit;54;filltruck;3491;8;1480;7;228;100000;0.95
5;A5509.txt;recuit;55;filltruck;2950;9;1453;10;230;100000;0.95
5;A6009.txt;recuit;60;filltruck;3770;10;1546;9;232;100000;0.95
5;A6109.txt;recuit;61;filltruck;3236;11;1315;10;243;100000;0.95
5;A6208.txt;recuit;62;filltruck;3474;8;1442;8;235;100000;0.95
5;A6310.txt;recuit;63;filltruck;3706;11;1617;11;256;100000;0.95
5;A6409.txt;recuit;64;filltruck;3734;10;1548;9;244;100000;0.95
5;A6509.txt;recuit;65;filltruck;3673;10;1544;9;249;100000;0.95
5;A6909.txt;recuit;69;filltruck;4196;10;1479;10;260;100000;0.95
5;A8010.txt;recuit;80;filltruck;5166;11;2111;10;288;100000;0.95
6;A3205.txt;recuit;32;filltruck;2080;5;949;5;150;100000;0.95
6;A3305.txt;recuit;33;filltruck;1886;5;735;5;154;100000;0.95
6;A3306.txt;recuit;33;filltruck;1593;7;904;6;159;100000;0.95
6;A3405.txt;recuit;34;filltruck;2073;6;915;5;155;100000;0.95
6;A3605.txt;recuit;36;filltruck;1991;5;927;5;159;100000;0.95
6;A3705.txt;recuit;37;filltruck;1593;5;789;5;160;100000;0.95
6;A3706.txt;recuit;37;filltruck;2050;7;1139;6;171;100000;0.95
6;A3805.txt;recuit;38;filltruck;2251;6;803;6;173;100000;0.95
6;A3905.txt;recuit;39;filltruck;2377;6;963;5;167;100000;0.95
6;A3906.txt;recuit;39;filltruck;2385;6;1049;6;177;100000;0.95
6;A4406.txt;recuit;44;filltruck;2603;7;1270;6;186;100000;0.95
6;A4506.txt;recuit;45;filltruck;2815;7;1151;7;196;100000;0.95
6;A4507.txt;recuit;45;filltruck;2775;7;1356;7;192;100000;0.95
6;A4607.txt;recuit;46;filltruck;2693;7;1154;7;195;100000;0.95
6;A5307.txt;recuit;53;filltruck;3300;8;1239;7;212;100000;0.95
6;A5407.txt;recuit;54;filltruck;3491;8;1525;7;210;100000;0.95
6;A5509.txt;recuit;55;filltruck;2950;9;1399;9;231;100000;0.95
6;A6009.txt;recuit;60;filltruck;3770;10;1706;9;236;100000;0.95
6;A6109.txt;recuit;61;filltruck;3236;11;1317;10;242;100000;0.95
6;A6208.txt;recuit;62;filltruck;3474;8;1421;8;231;100000;0.95
6;A6310.txt;recuit;63;filltruck;3706;11;1479;11;257;100000;0.95
6;A6409.txt;recuit;64;filltruck;3734;10;1728;9;247;100000;0.95
6;A6509.txt;recuit;65;filltruck;3673;10;1470;10;259;100000;0.95
6;A6909.txt;recuit;69;filltruck;4196;10;1355;9;254;100000;0.95
6;A8010.txt;recuit;80;filltruck;5166;11;2210;10;285;100000;0.95
7;A3205.txt;recuit;32;filltruck;2080;5;953;5;150;100000;0.95
7;A3305.txt;recuit;33;filltruck;1886;5;762;5;150;100000;0.95
7;A3306.txt;recuit;33;filltruck;1593;7;817;7;166;100000;0.95
7;A3405.txt;recuit;34;filltruck;2073;6;906;5;155;100000;0.95
7;A3605.txt;recuit;36;filltruck;1991;5;921;5;162;100000;0.95
7;A3705.txt;recuit;37;filltruck;1593;5;926;5;162;100000;0.95
7;A3706.txt;recuit;37;filltruck;2050;7;1121;7;176;100000;0.95
7;A3805.txt;recuit;38;filltruck;2251;6;1133;5;165;100000;0.95
7;A3905.txt;recuit;39;filltruck;2377;6;1149;5;169;100000;0.95
7;A3906.txt;recuit;39;filltruck;2385;6;993;6;174;100000;0.95
7;A4406.txt;recuit;44;filltruck;2603;7;1278;6;185;100000;0.95
7;A4506.txt;recuit;45;filltruck;2815;7;1240;6;190;100000;0.95
7;A4507.txt;recuit;45;filltruck;2775;7;1366;7;193;100000;0.95
7;A4607.txt;recuit;46;filltruck;2693;7;1212;7;195;100000;0.95
7;A5307.txt;recuit;53;filltruck;3300;8;1379;7;206;100000;0.95
7;A5407.txt;recuit;54;filltruck;3491;8;1467;7;209;100000;0.95
7;A5509.txt;recuit;55;filltruck;2950;9;1445;9;225;100000;0.95
7;A6009.txt;recuit;60;filltruck;3770;10;1665;9;235;100000;0.95
7;A6109.txt;recuit;61;filltruck;3236;11;1198;10;242;100000;0.95
7;A6208.txt;recuit;62;filltruck;3474;8;1526;8;234;100000;0.95
7;A6310.txt;recuit;63;filltruck;3706;11;1476;10;261;100000;0.95
7;A6409.txt;recuit;64;filltruck;3734;10;1715;9;245;100000;0.95
7;A6509.txt;recuit;65;filltruck;3673;10;1429;10;253;100000;0.95
7;A6909.txt;recuit;69;filltruck;4196;10;1453;9;260;100000;0.95
7;A8010.txt;recuit;80;filltruck;5166;11;2153;10;291;100000;0.95
8;A3205.txt;recuit;32;filltruck;2080;5;838;5;145;100000;0.95
8;A3305.txt;recuit;33;filltruck;1886;5;874;5;152;100000;0.95
8;A3306.txt;recuit;33;filltruck;1593;7;824;6;161;100000;0.95
8;A3405.txt;recuit;34;filltruck;2073;6;923;6;160;100000;0.95
8;A3605.txt;recuit;36;filltruck;1991;5;986;5;158;100000;0.95
8;A3705.txt;recuit;37;filltruck;1593;5;716;5;162;100000;0.95
8;A3706.txt;recuit;37;filltruck;2050;7;1246;6;170;100000;0.95
8;A3805.txt;recuit;38;filltruck;2251;6;943;5;165;100000;0.95
8;A3905.txt;recuit;39;filltruck;2377;6;1027;6;174;100000;0.95
8;A3906.txt;recuit;39;filltruck;2385;6;1011;6;173;100000;0.95
8;A4406.txt;recuit;44;filltruck;2603;7;1038;6;182;100000;0.95
8;A4506.txt;recuit;45;filltruck;2815;7;1126;7;193;100000;0.95
8;A4507.txt;recuit;45;filltruck;2775;7;1323;7;191;100000;0.95
8;A4607.txt;recuit;46;filltruck;2693;7;1119;7;194;100000;0.95
8;A5307.txt;recuit;53;filltruck;3300;8;1160;8;213;100000;0.95
8;A5407.txt;recuit;54;filltruck;3491;8;1511;7;212;100000;0.95
8;A5509.txt;recuit;55;filltruck;2950;9;1325;9;230;100000;0.95
8;A6009.txt;recuit;60;filltruck;3770;10;1614;9;237;100000;0.95
8;A6109.txt;recuit;61;filltruck;3236;11;1182;10;244;100000;0.95
8;A6208.txt;recuit;62;filltruck;3474;8;1482;8;230;100000;0.95
8;A6310.txt;recuit;63;filltruck;3706;11;1592;10;253;100000;0.95
8;A6409.txt;recuit;64;filltruck;3734;10;1738;9;244;100000;0.95
8;A6509.txt;recuit;65;filltruck;3673;10;1269;10;261;100000;0.95
8;A6909.txt;recuit;69;filltruck;4196;10;1533;10;263;100000;0.95
8;A8010.txt;recuit;80;filltruck;5166;11;2115;10;285;100000;0.95
9;A3205.txt;recuit;32;filltruck;2080;5;871;5;150;100000;0.95
9;A3305.txt;recuit;33;filltruck;1886;5;779;5;152;100000;0.95
9;A3306.txt;recuit;33;filltruck;1593;7;931;6;159;100000;0.95
9;A3405.txt;recuit;34;filltruck;2073;6;890;5;155;100000;0.95
9;A3605.txt;recuit;36;filltruck;1991;5;1014;5;158;100000;0.95
9;A3705.txt;recuit;37;filltruck;1593;5;722;5;158;100000;0.95
9;A3706.txt;recuit;37;filltruck;2050;7;1184;6;173;100000;0.95
9;A3805.txt;recuit;38;filltruck;2251;6;819;6;171;100000;0.95
9;A3905.txt;recuit;39;filltruck;2377;6;1028;5;173;100000;0.95
9;A3906.txt;recuit;39;filltruck;2385;6;1146;6;171;100000;0.95
9;A4406.txt;recuit;44;filltruck;2603;7;1124;6;187;100000;0.95
9;A4506.txt;recuit;45;filltruck;2815;7;1122;7;189;100000;0.95
9;A4507.txt;recuit;45;filltruck;2775;7;1350;7;192;100000;0.95
9;A4607.txt;recuit;46;filltruck;2693;7;1115;7;195;100000;0.95
9;A5307.txt;recuit;53;filltruck;3300;8;1603;7;208;100000;0.95
9;A5407.txt;recuit;54;filltruck;3491;8;1346;8;217;100000;0.95
9;A5509.txt;recuit;55;filltruck;2950;9;1380;9;222;100000;0.95
9;A6009.txt;recuit;60;filltruck;3770;10;1720;9;238;100000;0.95
9;A6109.txt;recuit;61;filltruck;3236;11;1274;10;241;100000;0.95
9;A6208.txt;recuit;62;filltruck;3474;8;1717;8;234;100000;0.95
9;A6310.txt;recuit;63;filltruck;3706;11;1664;10;249;100000;0.95
9;A6409.txt;recuit;64;filltruck;3734;10;1683;9;248;100000;0.95
9;A6509.txt;recuit;65;filltruck;3673;10;1538;9;247;100000;0.95
9;A6909.txt;recuit;69;filltruck;4196;10;1372;9;253;100000;0.95
9;A8010.txt;recuit;80;filltruck;5166;11;2140;10;296;100000;0.95
