i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;filltruck;2080;5;836;5;1904;1000000;0.97
0;A3305.txt;recuit;33;filltruck;1886;5;766;5;1725;1000000;0.97
0;A3306.txt;recuit;33;filltruck;1593;7;878;6;1666;1000000;0.97
0;A3405.txt;recuit;34;filltruck;2073;6;850;5;1636;1000000;0.97
0;A3605.txt;recuit;36;filltruck;1991;5;1053;5;1716;1000000;0.97
0;A3705.txt;recuit;37;filltruck;1593;5;737;5;1754;1000000;0.97
0;A3706.txt;recuit;37;filltruck;2050;7;1049;6;1781;1000000;0.97
0;A3805.txt;recuit;38;filltruck;2251;6;1005;5;1737;1000000;0.97
0;A3905.txt;recuit;39;filltruck;2377;6;968;5;1771;1000000;0.97
0;A3906.txt;recuit;39;filltruck;2385;6;1036;6;1806;1000000;0.97
0;A4406.txt;recuit;44;filltruck;2603;7;1138;6;1960;1000000;0.97
0;A4506.txt;recuit;45;filltruck;2815;7;1152;7;2072;1000000;0.97
0;A4507.txt;recuit;45;filltruck;2775;7;1365;7;2079;1000000;0.97
0;A4607.txt;recuit;46;filltruck;2693;7;1058;7;2108;1000000;0.97
0;A5307.txt;recuit;53;filltruck;3300;8;1630;7;2251;1000000;0.97
0;A5407.txt;recuit;54;filltruck;3491;8;1405;8;2260;1000000;0.97
0;A5509.txt;recuit;55;filltruck;2950;9;1351;10;2419;1000000;0.97
0;A6009.txt;recuit;60;filltruck;3770;10;1645;9;2913;1000000;0.97
0;A6109.txt;recuit;61;filltruck;3236;11;1174;10;3125;1000000;0.97
0;A6208.txt;recuit;62;filltruck;3474;8;1676;8;2991;1000000;0.97
0;A6310.txt;recuit;63;filltruck;3706;11;1584;11;2936;1000000;0.97
0;A6409.txt;recuit;64;filltruck;3734;10;1599;9;2758;1000000;0.97
0;A6509.txt;recuit;65;filltruck;3673;10;1682;9;2846;1000000;0.97
0;A6909.txt;recuit;69;filltruck;4196;10;1415;9;2788;1000000;0.97
0;A8010.txt;recuit;80;filltruck;5166;11;2091;10;3123;1000000;0.97
1;A3205.txt;recuit;32;filltruck;2080;5;1050;5;1661;1000000;0.97
1;A3305.txt;recuit;33;filltruck;1886;5;781;5;1662;1000000;0.97
1;A3306.txt;recuit;33;filltruck;1593;7;885;6;1746;1000000;0.97
1;A3405.txt;recuit;34;filltruck;2073;6;860;5;1714;1000000;0.97
1;A3605.txt;recuit;36;filltruck;1991;5;947;5;2045;1000000;0.97
1;A3705.txt;recuit;37;filltruck;1593;5;838;5;1871;1000000;0.97
1;A3706.txt;recuit;37;filltruck;2050;7;1213;6;2013;1000000;0.97
1;A3805.txt;recuit;38;filltruck;2251;6;791;6;2089;1000000;0.97
1;A3905.txt;recuit;39;filltruck;2377;6;969;5;2222;1000000;0.97
1;A3906.txt;recuit;39;filltruck;2385;6;1003;6;2074;1000000;0.97
1;A4406.txt;recuit;44;filltruck;2603;7;1064;7;2301;1000000;0.97
1;A4506.txt;recuit;45;filltruck;2815;7;1038;7;2179;1000000;0.97
1;A4507.txt;recuit;45;filltruck;2775;7;1451;7;2133;1000000;0.97
1;A4607.txt;recuit;46;filltruck;2693;7;992;7;2233;1000000;0.97
1;A5307.txt;recuit;53;filltruck;3300;8;1191;8;2408;1000000;0.97
1;A5407.txt;recuit;54;filltruck;3491;8;1430;8;2386;1000000;0.97
1;A5509.txt;recuit;55;filltruck;2950;9;1392;9;2499;1000000;0.97
1;A6009.txt;recuit;60;filltruck;3770;10;1839;10;2643;1000000;0.97
1;A6109.txt;recuit;61;filltruck;3236;11;1271;10;2701;1000000;0.97
1;A6208.txt;recuit;62;filltruck;3474;8;1760;8;2598;1000000;0.97
1;A6310.txt;recuit;63;filltruck;3706;11;1558;10;2798;1000000;0.97
1;A6409.txt;recuit;64;filltruck;3734;10;1641;9;2790;1000000;0.97
1;A6509.txt;recuit;65;filltruck;3673;10;1517;10;2928;1000000;0.97
1;A6909.txt;recuit;69;filltruck;4196;10;1554;9;2561;1000000;0.97
1;A8010.txt;recuit;80;filltruck;5166;11;2152;10;3035;1000000;0.97
2;A3205.txt;recuit;32;filltruck;2080;5;1054;5;1999;1000000;0.97
2;A3305.txt;recuit;33;filltruck;1886;5;780;6;1676;1000000;0.97
2;A3306.txt;recuit;33;filltruck;1593;7;977;6;1596;1000000;0.97
2;A3405.txt;recuit;34;filltruck;2073;6;913;5;1643;1000000;0.97
2;A3605.txt;recuit;36;filltruck;1991;5;990;5;1613;1000000;0.97
2;A3705.txt;recuit;37;filltruck;1593;5;872;5;1662;1000000;0.97
2;A3706.txt;recuit;37;filltruck;2050;7;1123;7;1727;1000000;0.97
2;A3805.txt;recuit;38;filltruck;2251;6;855;5;1627;1000000;0.97
2;A3905.txt;recuit;39;filltruck;2377;6;986;5;1691;1000000;0.97
2;A3906.txt;recuit;39;filltruck;2385;6;1037;6;1799;1000000;0.97
2;A4406.txt;recuit;44;filltruck;2603;7;1248;6;1867;1000000;0.97
2;A4506.txt;recuit;45;filltruck;2815;7;1160;7;1953;1000000;0.97
2;A4507.txt;recuit;45;filltruck;2775;7;1417;7;2499;1000000;0.97
2;A4607.txt;recuit;46;filltruck;2693;7;993;7;3039;1000000;0.97
2;A5307.txt;recuit;53;filltruck;3300;8;1176;8;2871;1000000;0.97
2;A5407.txt;recuit;54;filltruck;3491;8;1495;8;3133;1000000;0.97
2;A5509.txt;recuit;55;filltruck;2950;9;1353;9;3280;1000000;0.97
2;A6009.txt;recuit;60;filltruck;3770;10;1605;9;3217;1000000;0.97
2;A6109.txt;recuit;61;filltruck;3236;11;1183;10;3293;1000000;0.97
2;A6208.txt;recuit;62;filltruck;3474;8;1467;8;3271;1000000;0.97
2;A6310.txt;recuit;63;filltruck;3706;11;1601;11;3810;1000000;0.97
2;A6409.txt;recuit;64;filltruck;3734;10;1695;9;3362;1000000;0.97
2;A6509.txt;recuit;65;filltruck;3673;10;1367;10;3533;1000000;0.97
2;A6909.txt;recuit;69;filltruck;4196;10;1524;9;3637;1000000;0.97
2;A8010.txt;recuit;80;filltruck;5166;11;2113;10;4184;1000000;0.97
3;A3205.txt;recuit;32;filltruck;2080;5;1137;5;2168;1000000;0.97
3;A3305.txt;recuit;33;filltruck;1886;5;725;5;2293;1000000;0.97
3;A3306.txt;recuit;33;filltruck;1593;7;810;6;3046;1000000;0.97
3;A3405.txt;recuit;34;filltruck;2073;6;1001;5;2234;1000000;0.97
3;A3605.txt;recuit;36;filltruck;1991;5;947;5;2338;1000000;0.97
3;A3705.txt;recuit;37;filltruck;1593;5;796;5;2314;1000000;0.97
3;A3706.txt;recuit;37;filltruck;2050;7;1112;6;2603;1000000;0.97
3;A3805.txt;recuit;38;filltruck;2251;6;750;6;2790;1000000;0.97
3;A3905.txt;recuit;39;filltruck;2377;6;1114;5;2483;1000000;0.97
3;A3906.txt;recuit;39;filltruck;2385;6;1064;6;2466;1000000;0.97
3;A4406.txt;recuit;44;filltruck;2603;7;1128;6;2664;1000000;0.97
3;A4506.txt;recuit;45;filltruck;2815;7;1170;7;2765;1000000;0.97
3;A4507.txt;recuit;45;filltruck;2775;7;1491;7;2764;1000000;0.97
3;A4607.txt;recuit;46;filltruck;2693;7;1221;7;2832;1000000;0.97
3;A5307.txt;recuit;53;filltruck;3300;8;1357;7;3098;1000000;0.97
3;A5407.txt;recuit;54;filltruck;3491;8;1552;7;3135;1000000;0.97
3;A5509.txt;recuit;55;filltruck;2950;9;1374;9;3893;1000000;0.97
3;A6009.txt;recuit;60;filltruck;3770;10;1769;9;3795;1000000;0.97
3;A6109.txt;recuit;61;filltruck;3236;11;1327;10;3925;1000000;0.97
3;A6208.txt;recuit;62;filltruck;3474;8;1598;8;3726;1000000;0.97
3;A6310.txt;recuit;63;filltruck;3706;11;1682;10;3628;1000000;0.97
3;A6409.txt;recuit;64;filltruck;3734;10;1561;9;3775;1000000;0.97
3;A6509.txt;recuit;65;filltruck;3673;10;1398;10;4080;1000000;0.97
3;A6909.txt;recuit;69;filltruck;4196;10;1220;9;3584;1000000;0.97
3;A8010.txt;recuit;80;filltruck;5166;11;2075;10;3804;1000000;0.97
4;A3205.txt;recuit;32;filltruck;2080;5;952;5;1966;1000000;0.97
4;A3305.txt;recuit;33;filltruck;1886;5;783;5;2005;1000000;0.97
4;A3306.txt;recuit;33;filltruck;1593;7;859;6;2059;1000000;0.97
4;A3405.txt;recuit;34;filltruck;2073;6;896;5;2043;1000000;0.97
4;A3605.txt;recuit;36;filltruck;1991;5;933;5;2184;1000000;0.97
4;A3705.txt;recuit;37;filltruck;1593;5;810;5;2155;1000000;0.97
4;A3706.txt;recuit;37;filltruck;2050;7;1132;7;2186;1000000;0.97
4;A3805.txt;recuit;38;filltruck;2251;6;861;6;2194;1000000;0.97
4;A3905.txt;recuit;39;filltruck;2377;6;1049;5;2385;1000000;0.97
4;A3906.txt;recuit;39;filltruck;2385;6;1155;6;2345;1000000;0.97
4;A4406.txt;recuit;44;filltruck;2603;7;1249;6;2492;1000000;0.97
4;A4506.txt;recuit;45;filltruck;2815;7;1082;7;2472;1000000;0.97
4;A4507.txt;recuit;45;filltruck;2775;7;1288;7;2517;1000000;0.97
4;A4607.txt;recuit;46;filltruck;2693;7;1119;7;2593;1000000;0.97
4;A5307.txt;recuit;53;filltruck;3300;8;1206;7;2761;1000000;0.97
4;A5407.txt;recuit;54;filltruck;3491;8;1615;7;2775;1000000;0.97
4;A5509.txt;recuit;55;filltruck;2950;9;1371;9;2950;1000000;0.97
4;A6009.txt;recuit;60;filltruck;3770;10;1566;9;3040;1000000;0.97
4;A6109.txt;recuit;61;filltruck;3236;11;1196;10;3186;1000000;0.97
4;A6208.txt;recuit;62;filltruck;3474;8;1556;8;3019;1000000;0.97
4;A6310.txt;recuit;63;filltruck;3706;11;1548;10;3274;1000000;0.97
4;A6409.txt;recuit;64;filltruck;3734;10;1796;9;3169;1000000;0.97
4;A6509.txt;recuit;65;filltruck;3673;10;1663;9;3283;1000000;0.97
4;A6909.txt;recuit;69;filltruck;4196;10;1423;9;3833;1000000;0.97
4;A8010.txt;recuit;80;filltruck;5166;11;2185;10;4926;1000000;0.97
5;A3205.txt;recuit;32;filltruck;2080;5;1080;5;1895;1000000;0.97
5;A3305.txt;recuit;33;filltruck;1886;5;904;6;2006;1000000;0.97
5;A3306.txt;recuit;33;filltruck;1593;7;906;6;2075;1000000;0.97
5;A3405.txt;recuit;34;filltruck;2073;6;899;6;2108;1000000;0.97
5;A3605.txt;recuit;36;filltruck;1991;5;979;5;2112;1000000;0.97
5;A3705.txt;recuit;37;filltruck;1593;5;837;5;2154;1000000;0.97
5;A3706.txt;recuit;37;filltruck;2050;7;1137;6;2372;1000000;0.97
5;A3805.txt;recuit;38;filltruck;2251;6;865;5;2156;1000000;0.97
5;A3905.txt;recuit;39;filltruck;2377;6;981;5;2293;1000000;0.97
5;A3906.txt;recuit;39;filltruck;2385;6;1040;6;2263;1000000;0.97
