i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;filltruck;2080;5;963;5;417;100000;0.9
0;A3305.txt;recuit;33;filltruck;1886;5;738;5;213;100000;0.9
0;A3306.txt;recuit;33;filltruck;1593;7;853;6;166;100000;0.9
0;A3405.txt;recuit;34;filltruck;2073;6;890;6;170;100000;0.9
0;A3605.txt;recuit;36;filltruck;1991;5;893;5;156;100000;0.9
0;A3705.txt;recuit;37;filltruck;1593;5;732;5;177;100000;0.9
0;A3706.txt;recuit;37;filltruck;2050;7;1178;6;169;100000;0.9
0;A3805.txt;recuit;38;filltruck;2251;6;982;5;173;100000;0.9
0;A3905.txt;recuit;39;filltruck;2377;6;1122;5;170;100000;0.9
0;A3906.txt;recuit;39;filltruck;2385;6;1011;7;172;100000;0.9
0;A4406.txt;recuit;44;filltruck;2603;7;1193;6;185;100000;0.9
0;A4506.txt;recuit;45;filltruck;2815;7;1162;7;215;100000;0.9
0;A4507.txt;recuit;45;filltruck;2775;7;1397;7;190;100000;0.9
0;A4607.txt;recuit;46;filltruck;2693;7;1129;7;192;100000;0.9
0;A5307.txt;recuit;53;filltruck;3300;8;1230;7;204;100000;0.9
0;A5407.txt;recuit;54;filltruck;3491;8;1428;8;213;100000;0.9
0;A5509.txt;recuit;55;filltruck;2950;9;1284;9;215;100000;0.9
0;A6009.txt;recuit;60;filltruck;3770;10;1749;9;233;100000;0.9
0;A6109.txt;recuit;61;filltruck;3236;11;1203;10;235;100000;0.9
0;A6208.txt;recuit;62;filltruck;3474;8;1658;8;231;100000;0.9
0;A6310.txt;recuit;63;filltruck;3706;11;1658;10;236;100000;0.9
0;A6409.txt;recuit;64;filltruck;3734;10;1882;9;240;100000;0.9
0;A6509.txt;recuit;65;filltruck;3673;10;1349;10;243;100000;0.9
0;A6909.txt;recuit;69;filltruck;4196;10;1455;9;249;100000;0.9
0;A8010.txt;recuit;80;filltruck;5166;11;2247;10;273;100000;0.9
1;A3205.txt;recuit;32;filltruck;2080;5;944;5;143;100000;0.9
1;A3305.txt;recuit;33;filltruck;1886;5;803;5;149;100000;0.9
1;A3306.txt;recuit;33;filltruck;1593;7;833;6;155;100000;0.9
1;A3405.txt;recuit;34;filltruck;2073;6;833;5;153;100000;0.9
1;A3605.txt;recuit;36;filltruck;1991;5;993;5;156;100000;0.9
1;A3705.txt;recuit;37;filltruck;1593;5;797;5;153;100000;0.9
1;A3706.txt;recuit;37;filltruck;2050;7;1147;6;163;100000;0.9
1;A3805.txt;recuit;38;filltruck;2251;6;923;6;179;100000;0.9
1;A3905.txt;recuit;39;filltruck;2377;6;1022;5;161;100000;0.9
1;A3906.txt;recuit;39;filltruck;2385;6;1056;6;178;100000;0.9
1;A4406.txt;recuit;44;filltruck;2603;7;1066;6;222;100000;0.9
1;A4506.txt;recuit;45;filltruck;2815;7;1239;7;209;100000;0.9
1;A4507.txt;recuit;45;filltruck;2775;7;1343;7;257;100000;0.9
1;A4607.txt;recuit;46;filltruck;2693;7;1112;7;208;100000;0.9
1;A5307.txt;recuit;53;filltruck;3300;8;1130;7;238;100000;0.9
1;A5407.txt;recuit;54;filltruck;3491;8;1492;7;268;100000;0.9
1;A5509.txt;recuit;55;filltruck;2950;9;1328;9;296;100000;0.9
1;A6009.txt;recuit;60;filltruck;3770;10;1581;9;282;100000;0.9
1;A6109.txt;recuit;61;filltruck;3236;11;1245;10;302;100000;0.9
1;A6208.txt;recuit;62;filltruck;3474;8;1623;8;284;100000;0.9
1;A6310.txt;recuit;63;filltruck;3706;11;1688;10;290;100000;0.9
1;A6409.txt;recuit;64;filltruck;3734;10;1712;9;245;100000;0.9
1;A6509.txt;recuit;65;filltruck;3673;10;1429;10;263;100000;0.9
1;A6909.txt;recuit;69;filltruck;4196;10;1533;9;257;100000;0.9
1;A8010.txt;recuit;80;filltruck;5166;11;2177;10;282;100000;0.9
2;A3205.txt;recuit;32;filltruck;2080;5;847;5;154;100000;0.9
2;A3305.txt;recuit;33;filltruck;1886;5;725;5;154;100000;0.9
2;A3306.txt;recuit;33;filltruck;1593;7;880;6;161;100000;0.9
2;A3405.txt;recuit;34;filltruck;2073;6;827;5;157;100000;0.9
2;A3605.txt;recuit;36;filltruck;1991;5;958;5;162;100000;0.9
2;A3705.txt;recuit;37;filltruck;1593;5;820;5;161;100000;0.9
2;A3706.txt;recuit;37;filltruck;2050;7;1090;6;172;100000;0.9
2;A3805.txt;recuit;38;filltruck;2251;6;842;6;191;100000;0.9
2;A3905.txt;recuit;39;filltruck;2377;6;915;5;169;100000;0.9
2;A3906.txt;recuit;39;filltruck;2385;6;920;6;175;100000;0.9
2;A4406.txt;recuit;44;filltruck;2603;7;1326;6;191;100000;0.9
2;A4506.txt;recuit;45;filltruck;2815;7;1293;7;210;100000;0.9
2;A4507.txt;recuit;45;filltruck;2775;7;1401;7;197;100000;0.9
