i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
4;A3906.txt;recuit;39;filltruck;2385;6;1640;6;0;100;0.7
4;A4406.txt;recuit;44;filltruck;2603;7;2007;7;0;100;0.7
4;A4506.txt;recuit;45;filltruck;2815;7;2158;7;1;100;0.7
4;A4507.txt;recuit;45;filltruck;2775;7;2078;7;2;100;0.7
4;A4607.txt;recuit;46;filltruck;2693;7;1811;7;0;100;0.7
4;A5307.txt;recuit;53;filltruck;3300;8;2323;8;0;100;0.7
4;A5407.txt;recuit;54;filltruck;3491;8;2475;8;0;100;0.7
4;A5509.txt;recuit;55;filltruck;2950;9;2322;10;0;100;0.7
4;A6009.txt;recuit;60;filltruck;3770;10;2964;10;0;100;0.7
4;A6109.txt;recuit;61;filltruck;3236;11;2693;11;0;100;0.7
4;A6208.txt;recuit;62;filltruck;3474;8;3115;9;0;100;0.7
4;A6310.txt;recuit;63;filltruck;3706;11;2848;11;0;100;0.7
4;A6409.txt;recuit;64;filltruck;3734;10;3060;10;0;100;0.7
4;A6509.txt;recuit;65;filltruck;3673;10;3204;11;0;100;0.7
4;A6909.txt;recuit;69;filltruck;4196;10;3366;9;0;100;0.7
4;A8010.txt;recuit;80;filltruck;5166;11;4421;11;1;100;0.7
5;A3205.txt;recuit;32;filltruck;2080;5;1444;5;0;100;0.7
5;A3305.txt;recuit;33;filltruck;1886;5;1465;5;2;100;0.7
5;A3306.txt;recuit;33;filltruck;1593;7;1245;7;1;100;0.7
5;A3405.txt;recuit;34;filltruck;2073;6;1383;6;0;100;0.7
5;A3605.txt;recuit;36;filltruck;1991;5;1495;5;0;100;0.7
5;A3705.txt;recuit;37;filltruck;1593;5;1290;5;0;100;0.7
5;A3706.txt;recuit;37;filltruck;2050;7;1614;7;0;100;0.7
5;A3805.txt;recuit;38;filltruck;2251;6;1542;6;0;100;0.7
5;A3905.txt;recuit;39;filltruck;2377;6;1713;6;0;100;0.7
5;A3906.txt;recuit;39;filltruck;2385;6;1652;7;0;100;0.7
5;A4406.txt;recuit;44;filltruck;2603;7;1884;7;0;100;0.7
5;A4506.txt;recuit;45;filltruck;2815;7;2106;7;0;100;0.7
5;A4507.txt;recuit;45;filltruck;2775;7;1899;7;0;100;0.7
5;A4607.txt;recuit;46;filltruck;2693;7;1949;8;0;100;0.7
5;A5307.txt;recuit;53;filltruck;3300;8;2433;8;0;100;0.7
5;A5407.txt;recuit;54;filltruck;3491;8;2698;8;0;100;0.7
5;A5509.txt;recuit;55;filltruck;2950;9;2239;10;0;100;0.7
5;A6009.txt;recuit;60;filltruck;3770;10;3157;11;0;100;0.7
5;A6109.txt;recuit;61;filltruck;3236;11;2562;11;0;100;0.7
5;A6208.txt;recuit;62;filltruck;3474;8;3050;9;0;100;0.7
5;A6310.txt;recuit;63;filltruck;3706;11;3010;11;1;100;0.7
5;A6409.txt;recuit;64;filltruck;3734;10;2952;10;2;100;0.7
5;A6509.txt;recuit;65;filltruck;3673;10;3151;10;1;100;0.7
5;A6909.txt;recuit;69;filltruck;4196;10;3195;10;0;100;0.7
5;A8010.txt;recuit;80;filltruck;5166;11;3997;11;0;100;0.7
6;A3205.txt;recuit;32;filltruck;2080;5;1549;5;0;100;0.7
6;A3305.txt;recuit;33;filltruck;1886;5;1336;5;0;100;0.7
6;A3306.txt;recuit;33;filltruck;1593;7;1304;7;0;100;0.7
6;A3405.txt;recuit;34;filltruck;2073;6;1422;6;0;100;0.7
6;A3605.txt;recuit;36;filltruck;1991;5;1476;6;0;100;0.7
6;A3705.txt;recuit;37;filltruck;1593;5;1198;5;0;100;0.7
6;A3706.txt;recuit;37;filltruck;2050;7;1508;7;0;100;0.7
6;A3805.txt;recuit;38;filltruck;2251;6;1598;6;0;100;0.7
6;A3905.txt;recuit;39;filltruck;2377;6;1652;5;0;100;0.7
6;A3906.txt;recuit;39;filltruck;2385;6;1505;6;0;100;0.7
6;A4406.txt;recuit;44;filltruck;2603;7;1977;7;0;100;0.7
6;A4506.txt;recuit;45;filltruck;2815;7;2180;7;0;100;0.7
6;A4507.txt;recuit;45;filltruck;2775;7;1964;7;0;100;0.7
6;A4607.txt;recuit;46;filltruck;2693;7;1876;7;0;100;0.7
6;A5307.txt;recuit;53;filltruck;3300;8;2530;8;0;100;0.7
6;A5407.txt;recuit;54;filltruck;3491;8;2580;8;0;100;0.7
6;A5509.txt;recuit;55;filltruck;2950;9;2421;10;1;100;0.7
6;A6009.txt;recuit;60;filltruck;3770;10;2803;10;1;100;0.7
6;A6109.txt;recuit;61;filltruck;3236;11;2465;11;1;100;0.7
6;A6208.txt;recuit;62;filltruck;3474;8;2675;8;0;100;0.7
6;A6310.txt;recuit;63;filltruck;3706;11;2908;11;0;100;0.7
6;A6409.txt;recuit;64;filltruck;3734;10;3087;10;0;100;0.7
6;A6509.txt;recuit;65;filltruck;3673;10;3009;10;0;100;0.7
6;A6909.txt;recuit;69;filltruck;4196;10;3214;9;0;100;0.7
6;A8010.txt;recuit;80;filltruck;5166;11;4162;11;0;100;0.7
7;A3205.txt;recuit;32;filltruck;2080;5;1609;6;0;100;0.7
7;A3305.txt;recuit;33;filltruck;1886;5;1281;6;0;100;0.7
7;A3306.txt;recuit;33;filltruck;1593;7;1141;7;0;100;0.7
7;A3405.txt;recuit;34;filltruck;2073;6;1406;6;0;100;0.7
7;A3605.txt;recuit;36;filltruck;1991;5;1438;5;0;100;0.7
7;A3705.txt;recuit;37;filltruck;1593;5;1227;5;0;100;0.7
7;A3706.txt;recuit;37;filltruck;2050;7;1684;7;0;100;0.7
7;A3805.txt;recuit;38;filltruck;2251;6;1736;6;0;100;0.7
7;A3905.txt;recuit;39;filltruck;2377;6;1692;6;0;100;0.7
7;A3906.txt;recuit;39;filltruck;2385;6;1712;6;0;100;0.7
7;A4406.txt;recuit;44;filltruck;2603;7;2042;7;0;100;0.7
7;A4506.txt;recuit;45;filltruck;2815;7;1903;7;0;100;0.7
7;A4507.txt;recuit;45;filltruck;2775;7;2124;8;0;100;0.7
7;A4607.txt;recuit;46;filltruck;2693;7;2034;7;0;100;0.7
7;A5307.txt;recuit;53;filltruck;3300;8;2573;8;1;100;0.7
