i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;filltruck;2080;5;894;5;1736;1000000;0.5
0;A3305.txt;recuit;33;filltruck;1886;5;786;5;1457;1000000;0.5
0;A3306.txt;recuit;33;filltruck;1593;7;930;6;1412;1000000;0.5
0;A3405.txt;recuit;34;filltruck;2073;6;856;5;1380;1000000;0.5
0;A3605.txt;recuit;36;filltruck;1991;5;933;5;1424;1000000;0.5
0;A3705.txt;recuit;37;filltruck;1593;5;794;5;1447;1000000;0.5
0;A3706.txt;recuit;37;filltruck;2050;7;1083;6;1526;1000000;0.5
0;A3805.txt;recuit;38;filltruck;2251;6;836;6;1595;1000000;0.5
0;A3905.txt;recuit;39;filltruck;2377;6;990;6;1714;1000000;0.5
0;A3906.txt;recuit;39;filltruck;2385;6;1063;6;1848;1000000;0.5
0;A4406.txt;recuit;44;filltruck;2603;7;1144;6;1863;1000000;0.5
0;A4506.txt;recuit;45;filltruck;2815;7;995;7;1804;1000000;0.5
0;A4507.txt;recuit;45;filltruck;2775;7;1370;7;1887;1000000;0.5
0;A4607.txt;recuit;46;filltruck;2693;7;1046;7;1811;1000000;0.5
0;A5307.txt;recuit;53;filltruck;3300;8;1210;7;1919;1000000;0.5
0;A5407.txt;recuit;54;filltruck;3491;8;1648;7;2244;1000000;0.5
0;A5509.txt;recuit;55;filltruck;2950;9;1233;9;2195;1000000;0.5
0;A6009.txt;recuit;60;filltruck;3770;10;1632;9;2162;1000000;0.5
0;A6109.txt;recuit;61;filltruck;3236;11;1238;10;2229;1000000;0.5
0;A6208.txt;recuit;62;filltruck;3474;8;1522;8;2122;1000000;0.5
0;A6310.txt;recuit;63;filltruck;3706;11;1509;10;2238;1000000;0.5
0;A6409.txt;recuit;64;filltruck;3734;10;1745;9;2155;1000000;0.5
0;A6509.txt;recuit;65;filltruck;3673;10;1710;9;2219;1000000;0.5
0;A6909.txt;recuit;69;filltruck;4196;10;1467;9;2284;1000000;0.5
0;A8010.txt;recuit;80;filltruck;5166;11;2238;10;2515;1000000;0.5
1;A3205.txt;recuit;32;filltruck;2080;5;951;5;1334;1000000;0.5
1;A3305.txt;recuit;33;filltruck;1886;5;811;5;1352;1000000;0.5
1;A3306.txt;recuit;33;filltruck;1593;7;811;6;1423;1000000;0.5
1;A3405.txt;recuit;34;filltruck;2073;6;814;5;1367;1000000;0.5
1;A3605.txt;recuit;36;filltruck;1991;5;912;5;1392;1000000;0.5
1;A3705.txt;recuit;37;filltruck;1593;5;781;5;1426;1000000;0.5
1;A3706.txt;recuit;37;filltruck;2050;7;1080;7;1561;1000000;0.5
1;A3805.txt;recuit;38;filltruck;2251;6;1047;5;1447;1000000;0.5
1;A3905.txt;recuit;39;filltruck;2377;6;946;5;1467;1000000;0.5
1;A3906.txt;recuit;39;filltruck;2385;6;1074;6;1539;1000000;0.5
1;A4406.txt;recuit;44;filltruck;2603;7;1184;6;1658;1000000;0.5
1;A4506.txt;recuit;45;filltruck;2815;7;1206;7;1690;1000000;0.5
1;A4507.txt;recuit;45;filltruck;2775;7;1403;7;1730;1000000;0.5
1;A4607.txt;recuit;46;filltruck;2693;7;993;7;1776;1000000;0.5
1;A5307.txt;recuit;53;filltruck;3300;8;1267;7;1867;1000000;0.5
1;A5407.txt;recuit;54;filltruck;3491;8;1404;7;1862;1000000;0.5
1;A5509.txt;recuit;55;filltruck;2950;9;1390;9;2115;1000000;0.5
1;A6009.txt;recuit;60;filltruck;3770;10;1831;9;2079;1000000;0.5
1;A6109.txt;recuit;61;filltruck;3236;11;1238;10;2197;1000000;0.5
1;A6208.txt;recuit;62;filltruck;3474;8;1661;8;2066;1000000;0.5
1;A6310.txt;recuit;63;filltruck;3706;11;1536;10;2409;1000000;0.5
1;A6409.txt;recuit;64;filltruck;3734;10;1600;9;2190;1000000;0.5
1;A6509.txt;recuit;65;filltruck;3673;10;1371;10;2343;1000000;0.5
