i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;greedy;3740;31;969;5;334;100000;0.9
0;A3305.txt;recuit;33;greedy;2618;32;694;5;179;100000;0.9
0;A3306.txt;recuit;33;greedy;2544;32;919;7;157;100000;0.9
0;A3405.txt;recuit;34;greedy;3155;33;934;6;153;100000;0.9
0;A3605.txt;recuit;36;greedy;3896;35;875;5;149;100000;0.9
0;A3705.txt;recuit;37;greedy;2755;36;712;5;153;100000;0.9
0;A3706.txt;recuit;37;greedy;3812;36;1058;6;175;100000;0.9
0;A3805.txt;recuit;38;greedy;3075;37;866;7;175;100000;0.9
0;A3905.txt;recuit;39;greedy;3618;38;886;5;160;100000;0.9
0;A3906.txt;recuit;39;greedy;3489;38;967;6;167;100000;0.9
0;A4406.txt;recuit;44;greedy;4168;43;1074;6;195;100000;0.9
0;A4506.txt;recuit;45;greedy;4284;44;1070;7;176;100000;0.9
0;A4507.txt;recuit;45;greedy;5114;44;1320;7;183;100000;0.9
0;A4607.txt;recuit;46;greedy;4039;45;1043;7;182;100000;0.9
0;A5307.txt;recuit;53;greedy;5026;52;1198;8;201;100000;0.9
0;A5407.txt;recuit;54;greedy;5774;53;1433;8;205;100000;0.9
0;A5509.txt;recuit;55;greedy;4377;54;1373;10;216;100000;0.9
0;A6009.txt;recuit;60;greedy;6329;59;1626;10;231;100000;0.9
0;A6109.txt;recuit;61;greedy;4470;60;1196;10;227;100000;0.9
0;A6208.txt;recuit;62;greedy;7106;61;1518;8;216;100000;0.9
0;A6310.txt;recuit;63;greedy;5761;62;1550;10;230;100000;0.9
0;A6409.txt;recuit;64;greedy;7632;63;1637;9;227;100000;0.9
0;A6509.txt;recuit;65;greedy;5722;64;1434;10;240;100000;0.9
0;A6909.txt;recuit;69;greedy;5513;68;1472;11;256;100000;0.9
0;A8010.txt;recuit;80;greedy;11153;79;2037;10;263;100000;0.9
1;A3205.txt;recuit;32;greedy;3740;31;920;5;138;100000;0.9
1;A3305.txt;recuit;33;greedy;2618;32;851;5;142;100000;0.9
1;A3306.txt;recuit;33;greedy;2544;32;807;7;155;100000;0.9
1;A3405.txt;recuit;34;greedy;3155;33;936;5;142;100000;0.9
1;A3605.txt;recuit;36;greedy;3896;35;955;5;150;100000;0.9
1;A3705.txt;recuit;37;greedy;2755;36;731;6;157;100000;0.9
1;A3706.txt;recuit;37;greedy;3812;36;1080;7;165;100000;0.9
1;A3805.txt;recuit;38;greedy;3075;37;867;7;164;100000;0.9
1;A3905.txt;recuit;39;greedy;3618;38;981;6;167;100000;0.9
1;A3906.txt;recuit;39;greedy;3489;38;993;7;169;100000;0.9
1;A4406.txt;recuit;44;greedy;4168;43;1222;6;174;100000;0.9
1;A4506.txt;recuit;45;greedy;4284;44;1086;7;175;100000;0.9
1;A4507.txt;recuit;45;greedy;5114;44;1486;7;179;100000;0.9
1;A4607.txt;recuit;46;greedy;4039;45;986;7;180;100000;0.9
1;A5307.txt;recuit;53;greedy;5026;52;1171;8;197;100000;0.9
1;A5407.txt;recuit;54;greedy;5774;53;1448;8;201;100000;0.9
1;A5509.txt;recuit;55;greedy;4377;54;1300;9;210;100000;0.9
1;A6009.txt;recuit;60;greedy;6329;59;1678;10;223;100000;0.9
1;A6109.txt;recuit;61;greedy;4470;60;1169;10;227;100000;0.9
1;A6208.txt;recuit;62;greedy;7106;61;1494;8;218;100000;0.9
1;A6310.txt;recuit;63;greedy;5761;62;1562;11;242;100000;0.9
1;A6409.txt;recuit;64;greedy;7632;63;1682;9;223;100000;0.9
1;A6509.txt;recuit;65;greedy;5722;64;1392;10;234;100000;0.9
1;A6909.txt;recuit;69;greedy;5513;68;1267;9;248;100000;0.9
1;A8010.txt;recuit;80;greedy;11153;79;2079;10;266;100000;0.9
2;A3205.txt;recuit;32;greedy;3740;31;969;5;139;100000;0.9
2;A3305.txt;recuit;33;greedy;2618;32;736;5;141;100000;0.9
2;A3306.txt;recuit;33;greedy;2544;32;885;7;155;100000;0.9
2;A3405.txt;recuit;34;greedy;3155;33;1037;6;151;100000;0.9
2;A3605.txt;recuit;36;greedy;3896;35;940;5;149;100000;0.9
2;A3705.txt;recuit;37;greedy;2755;36;768;5;148;100000;0.9
2;A3706.txt;recuit;37;greedy;3812;36;1167;6;160;100000;0.9
2;A3805.txt;recuit;38;greedy;3075;37;940;5;154;100000;0.9
2;A3905.txt;recuit;39;greedy;3618;38;924;5;160;100000;0.9
2;A3906.txt;recuit;39;greedy;3489;38;987;7;167;100000;0.9
2;A4406.txt;recuit;44;greedy;4168;43;1204;7;177;100000;0.9
2;A4506.txt;recuit;45;greedy;4284;44;1059;8;185;100000;0.9
2;A4507.txt;recuit;45;greedy;5114;44;1359;7;180;100000;0.9
2;A4607.txt;recuit;46;greedy;4039;45;1043;7;183;100000;0.9
2;A5307.txt;recuit;53;greedy;5026;52;1171;7;197;100000;0.9
2;A5407.txt;recuit;54;greedy;5774;53;1341;8;206;100000;0.9
2;A5509.txt;recuit;55;greedy;4377;54;1287;9;212;100000;0.9
2;A6009.txt;recuit;60;greedy;6329;59;1516;9;227;100000;0.9
2;A6109.txt;recuit;61;greedy;4470;60;1275;9;221;100000;0.9
2;A6208.txt;recuit;62;greedy;7106;61;1532;8;222;100000;0.9
2;A6310.txt;recuit;63;greedy;5761;62;1544;11;238;100000;0.9
2;A6409.txt;recuit;64;greedy;7632;63;1630;9;231;100000;0.9
2;A6509.txt;recuit;65;greedy;5722;64;1321;10;236;100000;0.9
2;A6909.txt;recuit;69;greedy;5513;68;1341;9;239;100000;0.9
2;A8010.txt;recuit;80;greedy;11153;79;2159;10;269;100000;0.9
3;A3205.txt;recuit;32;greedy;3740;31;909;5;148;100000;0.9
3;A3305.txt;recuit;33;greedy;2618;32;716;5;143;100000;0.9
3;A3306.txt;recuit;33;greedy;2544;32;851;7;158;100000;0.9
