i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;filltruck;2080;5;1511;5;11;100;0.9
0;A3305.txt;recuit;33;filltruck;1886;5;1407;6;6;100;0.9
0;A3306.txt;recuit;33;filltruck;1593;7;1430;7;6;100;0.9
0;A3405.txt;recuit;34;filltruck;2073;6;1470;6;5;100;0.9
0;A3605.txt;recuit;36;filltruck;1991;5;1664;6;5;100;0.9
0;A3705.txt;recuit;37;filltruck;1593;5;1396;5;5;100;0.9
0;A3706.txt;recuit;37;filltruck;2050;7;1636;7;4;100;0.9
0;A3805.txt;recuit;38;filltruck;2251;6;1680;7;2;100;0.9
0;A3905.txt;recuit;39;filltruck;2377;6;1709;6;3;100;0.9
0;A3906.txt;recuit;39;filltruck;2385;6;1815;7;4;100;0.9
0;A4406.txt;recuit;44;filltruck;2603;7;1977;7;2;100;0.9
0;A4506.txt;recuit;45;filltruck;2815;7;2229;7;2;100;0.9
0;A4507.txt;recuit;45;filltruck;2775;7;2255;8;2;100;0.9
0;A4607.txt;recuit;46;filltruck;2693;7;2055;7;3;100;0.9
0;A5307.txt;recuit;53;filltruck;3300;8;2665;8;3;100;0.9
0;A5407.txt;recuit;54;filltruck;3491;8;2750;8;3;100;0.9
0;A5509.txt;recuit;55;filltruck;2950;9;2405;10;3;100;0.9
0;A6009.txt;recuit;60;filltruck;3770;10;3136;10;2;100;0.9
0;A6109.txt;recuit;61;filltruck;3236;11;2835;10;3;100;0.9
0;A6208.txt;recuit;62;filltruck;3474;8;3499;9;4;100;0.9
0;A6310.txt;recuit;63;filltruck;3706;11;3099;12;3;100;0.9
0;A6409.txt;recuit;64;filltruck;3734;10;3093;10;3;100;0.9
0;A6509.txt;recuit;65;filltruck;3673;10;3270;10;3;100;0.9
0;A6909.txt;recuit;69;filltruck;4196;10;3373;10;5;100;0.9
0;A8010.txt;recuit;80;filltruck;5166;11;4585;11;3;100;0.9
1;A3205.txt;recuit;32;filltruck;2080;5;1603;5;2;100;0.9
1;A3305.txt;recuit;33;filltruck;1886;5;1373;6;2;100;0.9
1;A3306.txt;recuit;33;filltruck;1593;7;1427;7;3;100;0.9
1;A3405.txt;recuit;34;filltruck;2073;6;1756;6;2;100;0.9
1;A3605.txt;recuit;36;filltruck;1991;5;1694;5;2;100;0.9
1;A3705.txt;recuit;37;filltruck;1593;5;1530;5;2;100;0.9
1;A3706.txt;recuit;37;filltruck;2050;7;1622;7;2;100;0.9
1;A3805.txt;recuit;38;filltruck;2251;6;1500;6;4;100;0.9
1;A3905.txt;recuit;39;filltruck;2377;6;1715;6;4;100;0.9
1;A3906.txt;recuit;39;filltruck;2385;6;1817;7;1;100;0.9
1;A4406.txt;recuit;44;filltruck;2603;7;1744;7;2;100;0.9
1;A4506.txt;recuit;45;filltruck;2815;7;2358;7;2;100;0.9
1;A4507.txt;recuit;45;filltruck;2775;7;2037;8;3;100;0.9
1;A4607.txt;recuit;46;filltruck;2693;7;1793;7;3;100;0.9
1;A5307.txt;recuit;53;filltruck;3300;8;2738;8;2;100;0.9
1;A5407.txt;recuit;54;filltruck;3491;8;2744;8;2;100;0.9
1;A5509.txt;recuit;55;filltruck;2950;9;2785;11;2;100;0.9
1;A6009.txt;recuit;60;filltruck;3770;10;3134;10;3;100;0.9
1;A6109.txt;recuit;61;filltruck;3236;11;2827;10;3;100;0.9
1;A6208.txt;recuit;62;filltruck;3474;8;3008;8;3;100;0.9
1;A6310.txt;recuit;63;filltruck;3706;11;3118;11;3;100;0.9
1;A6409.txt;recuit;64;filltruck;3734;10;3276;10;14;100;0.9
1;A6509.txt;recuit;65;filltruck;3673;10;3079;10;3;100;0.9
1;A6909.txt;recuit;69;filltruck;4196;10;3509;10;4;100;0.9
1;A8010.txt;recuit;80;filltruck;5166;11;4424;11;2;100;0.9
2;A3205.txt;recuit;32;filltruck;2080;5;1602;5;2;100;0.9
2;A3305.txt;recuit;33;filltruck;1886;5;1365;6;1;100;0.9
2;A3306.txt;recuit;33;filltruck;1593;7;1324;7;2;100;0.9
2;A3405.txt;recuit;34;filltruck;2073;6;1534;5;1;100;0.9
2;A3605.txt;recuit;36;filltruck;1991;5;1876;6;1;100;0.9
2;A3705.txt;recuit;37;filltruck;1593;5;1309;5;1;100;0.9
2;A3706.txt;recuit;37;filltruck;2050;7;1672;8;2;100;0.9
2;A3805.txt;recuit;38;filltruck;2251;6;1744;6;1;100;0.9
2;A3905.txt;recuit;39;filltruck;2377;6;1811;6;3;100;0.9
2;A3906.txt;recuit;39;filltruck;2385;6;2001;7;1;100;0.9
2;A4406.txt;recuit;44;filltruck;2603;7;2129;7;1;100;0.9
2;A4506.txt;recuit;45;filltruck;2815;7;2360;7;2;100;0.9
2;A4507.txt;recuit;45;filltruck;2775;7;2063;7;1;100;0.9
2;A4607.txt;recuit;46;filltruck;2693;7;2287;7;1;100;0.9
2;A5307.txt;recuit;53;filltruck;3300;8;2919;9;1;100;0.9
2;A5407.txt;recuit;54;filltruck;3491;8;2738;8;1;100;0.9
2;A5509.txt;recuit;55;filltruck;2950;9;2735;10;2;100;0.9
2;A6009.txt;recuit;60;filltruck;3770;10;3232;10;2;100;0.9
2;A6109.txt;recuit;61;filltruck;3236;11;2836;11;1;100;0.9
2;A6208.txt;recuit;62;filltruck;3474;8;3293;8;1;100;0.9
2;A6310.txt;recuit;63;filltruck;3706;11;3074;11;2;100;0.9
2;A6409.txt;recuit;64;filltruck;3734;10;3164;10;2;100;0.9
2;A6509.txt;recuit;65;filltruck;3673;10;3407;10;1;100;0.9
2;A6909.txt;recuit;69;filltruck;4196;10;3298;10;2;100;0.9
2;A8010.txt;recuit;80;filltruck;5166;11;4454;11;2;100;0.9
3;A3205.txt;recuit;32;filltruck;2080;5;1692;5;1;100;0.9
3;A3305.txt;recuit;33;filltruck;1886;5;1411;5;1;100;0.9
3;A3306.txt;recuit;33;filltruck;1593;7;1477;7;1;100;0.9
3;A3405.txt;recuit;34;filltruck;2073;6;1503;6;1;100;0.9
3;A3605.txt;recuit;36;filltruck;1991;5;1811;5;1;100;0.9
3;A3705.txt;recuit;37;filltruck;1593;5;1505;5;1;100;0.9
3;A3706.txt;recuit;37;filltruck;2050;7;1643;7;2;100;0.9
3;A3805.txt;recuit;38;filltruck;2251;6;1656;6;1;100;0.9
3;A3905.txt;recuit;39;filltruck;2377;6;1760;6;3;100;0.9
3;A3906.txt;recuit;39;filltruck;2385;6;2015;6;1;100;0.9
3;A4406.txt;recuit;44;filltruck;2603;7;1859;7;1;100;0.9
3;A4506.txt;recuit;45;filltruck;2815;7;2315;7;1;100;0.9
3;A4507.txt;recuit;45;filltruck;2775;7;2142;7;1;100;0.9
3;A4607.txt;recuit;46;filltruck;2693;7;2006;7;1;100;0.9
3;A5307.txt;recuit;53;filltruck;3300;8;2586;8;1;100;0.9
3;A5407.txt;recuit;54;filltruck;3491;8;2671;8;1;100;0.9
3;A5509.txt;recuit;55;filltruck;2950;9;2597;11;2;100;0.9
3;A6009.txt;recuit;60;filltruck;3770;10;2971;9;1;100;0.9
3;A6109.txt;recuit;61;filltruck;3236;11;2616;11;1;100;0.9
3;A6208.txt;recuit;62;filltruck;3474;8;3367;9;1;100;0.9
3;A6310.txt;recuit;63;filltruck;3706;11;2980;12;1;100;0.9
3;A6409.txt;recuit;64;filltruck;3734;10;3016;10;1;100;0.9
3;A6509.txt;recuit;65;filltruck;3673;10;3497;11;1;100;0.9
3;A6909.txt;recuit;69;filltruck;4196;10;3543;10;1;100;0.9
3;A8010.txt;recuit;80;filltruck;5166;11;4563;11;3;100;0.9
4;A3205.txt;recuit;32;filltruck;2080;5;1597;5;1;100;0.9
4;A3305.txt;recuit;33;filltruck;1886;5;1481;6;1;100;0.9
4;A3306.txt;recuit;33;filltruck;1593;7;1338;7;1;100;0.9
4;A3405.txt;recuit;34;filltruck;2073;6;1702;6;1;100;0.9
4;A3605.txt;recuit;36;filltruck;1991;5;1777;6;1;100;0.9
4;A3705.txt;recuit;37;filltruck;1593;5;1391;5;1;100;0.9
4;A3706.txt;recuit;37;filltruck;2050;7;1940;8;1;100;0.9
4;A3805.txt;recuit;38;filltruck;2251;6;1724;6;1;100;0.9
4;A3905.txt;recuit;39;filltruck;2377;6;1694;5;2;100;0.9
4;A3906.txt;recuit;39;filltruck;2385;6;1781;7;2;100;0.9
4;A4406.txt;recuit;44;filltruck;2603;7;1981;7;1;100;0.9
4;A4506.txt;recuit;45;filltruck;2815;7;2089;7;1;100;0.9
4;A4507.txt;recuit;45;filltruck;2775;7;2380;8;1;100;0.9
4;A4607.txt;recuit;46;filltruck;2693;7;1962;7;1;100;0.9
4;A5307.txt;recuit;53;filltruck;3300;8;2668;8;1;100;0.9
4;A5407.txt;recuit;54;filltruck;3491;8;2548;8;1;100;0.9
4;A5509.txt;recuit;55;filltruck;2950;9;2689;10;1;100;0.9
4;A6009.txt;recuit;60;filltruck;3770;10;3134;10;1;100;0.9
4;A6109.txt;recuit;61;filltruck;3236;11;2923;13;1;100;0.9
4;A6208.txt;recuit;62;filltruck;3474;8;3199;9;2;100;0.9
4;A6310.txt;recuit;63;filltruck;3706;11;3189;12;2;100;0.9
4;A6409.txt;recuit;64;filltruck;3734;10;3259;10;1;100;0.9
4;A6509.txt;recuit;65;filltruck;3673;10;3134;10;1;100;0.9
4;A6909.txt;recuit;69;filltruck;4196;10;3346;10;1;100;0.9
4;A8010.txt;recuit;80;filltruck;5166;11;4608;11;1;100;0.9
5;A3205.txt;recuit;32;filltruck;2080;5;1793;5;0;100;0.9
5;A3305.txt;recuit;33;filltruck;1886;5;1476;5;0;100;0.9
5;A3306.txt;recuit;33;filltruck;1593;7;1183;7;0;100;0.9
5;A3405.txt;recuit;34;filltruck;2073;6;1513;6;1;100;0.9
5;A3605.txt;recuit;36;filltruck;1991;5;1605;5;1;100;0.9
5;A3705.txt;recuit;37;filltruck;1593;5;1284;5;1;100;0.9
5;A3706.txt;recuit;37;filltruck;2050;7;1869;7;0;100;0.9
5;A3805.txt;recuit;38;filltruck;2251;6;1693;6;1;100;0.9
5;A3905.txt;recuit;39;filltruck;2377;6;1769;6;1;100;0.9
5;A3906.txt;recuit;39;filltruck;2385;6;1978;6;0;100;0.9
5;A4406.txt;recuit;44;filltruck;2603;7;2111;7;0;100;0.9
5;A4506.txt;recuit;45;filltruck;2815;7;2458;7;1;100;0.9
5;A4507.txt;recuit;45;filltruck;2775;7;2237;8;1;100;0.9
5;A4607.txt;recuit;46;filltruck;2693;7;1840;7;0;100;0.9
5;A5307.txt;recuit;53;filltruck;3300;8;2777;8;1;100;0.9
5;A5407.txt;recuit;54;filltruck;3491;8;2827;8;0;100;0.9
5;A5509.txt;recuit;55;filltruck;2950;9;2659;10;0;100;0.9
5;A6009.txt;recuit;60;filltruck;3770;10;2839;10;1;100;0.9
