i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;greedy;3740;31;941;5;318;100000;0.99
0;A3305.txt;recuit;33;greedy;2618;32;749;5;156;100000;0.99
0;A3306.txt;recuit;33;greedy;2544;32;997;6;171;100000;0.99
0;A3405.txt;recuit;34;greedy;3155;33;866;6;146;100000;0.99
0;A3605.txt;recuit;36;greedy;3896;35;916;5;141;100000;0.99
0;A3705.txt;recuit;37;greedy;2755;36;743;5;146;100000;0.99
0;A3706.txt;recuit;37;greedy;3812;36;1154;6;173;100000;0.99
0;A3805.txt;recuit;38;greedy;3075;37;858;6;153;100000;0.99
0;A3905.txt;recuit;39;greedy;3618;38;998;5;152;100000;0.99
0;A3906.txt;recuit;39;greedy;3489;38;978;6;156;100000;0.99
0;A4406.txt;recuit;44;greedy;4168;43;1225;6;193;100000;0.99
0;A4506.txt;recuit;45;greedy;4284;44;1209;7;177;100000;0.99
0;A4507.txt;recuit;45;greedy;5114;44;1396;7;174;100000;0.99
0;A4607.txt;recuit;46;greedy;4039;45;1108;7;176;100000;0.99
0;A5307.txt;recuit;53;greedy;5026;52;1199;8;203;100000;0.99
0;A5407.txt;recuit;54;greedy;5774;53;1450;7;208;100000;0.99
0;A5509.txt;recuit;55;greedy;4377;54;1237;9;200;100000;0.99
0;A6009.txt;recuit;60;greedy;6329;59;1645;9;212;100000;0.99
0;A6109.txt;recuit;61;greedy;4470;60;1416;10;221;100000;0.99
0;A6208.txt;recuit;62;greedy;7106;61;1514;8;213;100000;0.99
0;A6310.txt;recuit;63;greedy;5761;62;1641;10;224;100000;0.99
0;A6409.txt;recuit;64;greedy;7632;63;1779;9;223;100000;0.99
0;A6509.txt;recuit;65;greedy;5722;64;1334;10;223;100000;0.99
0;A6909.txt;recuit;69;greedy;5513;68;1345;9;229;100000;0.99
0;A8010.txt;recuit;80;greedy;11153;79;2062;11;260;100000;0.99
1;A3205.txt;recuit;32;greedy;3740;31;923;5;131;100000;0.99
1;A3305.txt;recuit;33;greedy;2618;32;820;5;133;100000;0.99
1;A3306.txt;recuit;33;greedy;2544;32;923;6;136;100000;0.99
1;A3405.txt;recuit;34;greedy;3155;33;820;6;141;100000;0.99
1;A3605.txt;recuit;36;greedy;3896;35;914;5;136;100000;0.99
1;A3705.txt;recuit;37;greedy;2755;36;761;5;142;100000;0.99
1;A3706.txt;recuit;37;greedy;3812;36;1030;6;148;100000;0.99
1;A3805.txt;recuit;38;greedy;3075;37;849;6;149;100000;0.99
1;A3905.txt;recuit;39;greedy;3618;38;1139;5;147;100000;0.99
1;A3906.txt;recuit;39;greedy;3489;38;990;6;153;100000;0.99
1;A4406.txt;recuit;44;greedy;4168;43;1188;6;164;100000;0.99
1;A4506.txt;recuit;45;greedy;4284;44;1284;7;169;100000;0.99
1;A4507.txt;recuit;45;greedy;5114;44;1329;7;173;100000;0.99
1;A4607.txt;recuit;46;greedy;4039;45;1046;7;177;100000;0.99
1;A5307.txt;recuit;53;greedy;5026;52;1212;7;184;100000;0.99
1;A5407.txt;recuit;54;greedy;5774;53;1466;7;190;100000;0.99
1;A5509.txt;recuit;55;greedy;4377;54;1408;10;205;100000;0.99
1;A6009.txt;recuit;60;greedy;6329;59;1655;9;212;100000;0.99
1;A6109.txt;recuit;61;greedy;4470;60;1241;10;218;100000;0.99
1;A6208.txt;recuit;62;greedy;7106;61;1522;8;211;100000;0.99
1;A6310.txt;recuit;63;greedy;5761;62;1798;10;223;100000;0.99
1;A6409.txt;recuit;64;greedy;7632;63;1691;9;218;100000;0.99
1;A6509.txt;recuit;65;greedy;5722;64;1278;9;224;100000;0.99
1;A6909.txt;recuit;69;greedy;5513;68;1494;9;229;100000;0.99
1;A8010.txt;recuit;80;greedy;11153;79;2196;11;262;100000;0.99
2;A3205.txt;recuit;32;greedy;3740;31;1040;5;134;100000;0.99
2;A3305.txt;recuit;33;greedy;2618;32;774;5;132;100000;0.99
2;A3306.txt;recuit;33;greedy;2544;32;869;6;139;100000;0.99
