i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;greedy;3740;31;887;5;434;100000;0.95
0;A3305.txt;recuit;33;greedy;2618;32;774;6;205;100000;0.95
0;A3306.txt;recuit;33;greedy;2544;32;895;6;176;100000;0.95
0;A3405.txt;recuit;34;greedy;3155;33;827;6;156;100000;0.95
0;A3605.txt;recuit;36;greedy;3896;35;1006;5;159;100000;0.95
0;A3705.txt;recuit;37;greedy;2755;36;748;5;164;100000;0.95
0;A3706.txt;recuit;37;greedy;3812;36;1107;7;189;100000;0.95
0;A3805.txt;recuit;38;greedy;3075;37;870;6;172;100000;0.95
0;A3905.txt;recuit;39;greedy;3618;38;939;5;159;100000;0.95
0;A3906.txt;recuit;39;greedy;3489;38;955;7;167;100000;0.95
0;A4406.txt;recuit;44;greedy;4168;43;1105;6;188;100000;0.95
0;A4506.txt;recuit;45;greedy;4284;44;1172;7;194;100000;0.95
0;A4507.txt;recuit;45;greedy;5114;44;1436;7;183;100000;0.95
0;A4607.txt;recuit;46;greedy;4039;45;1064;7;185;100000;0.95
0;A5307.txt;recuit;53;greedy;5026;52;1220;8;204;100000;0.95
0;A5407.txt;recuit;54;greedy;5774;53;1337;7;197;100000;0.95
0;A5509.txt;recuit;55;greedy;4377;54;1307;10;215;100000;0.95
0;A6009.txt;recuit;60;greedy;6329;59;1638;9;223;100000;0.95
0;A6109.txt;recuit;61;greedy;4470;60;1182;10;226;100000;0.95
0;A6208.txt;recuit;62;greedy;7106;61;1470;8;223;100000;0.95
0;A6310.txt;recuit;63;greedy;5761;62;1628;10;246;100000;0.95
0;A6409.txt;recuit;64;greedy;7632;63;1624;9;229;100000;0.95
0;A6509.txt;recuit;65;greedy;5722;64;1411;11;239;100000;0.95
0;A6909.txt;recuit;69;greedy;5513;68;1300;9;240;100000;0.95
0;A8010.txt;recuit;80;greedy;11153;79;2043;10;269;100000;0.95
1;A3205.txt;recuit;32;greedy;3740;31;1011;5;141;100000;0.95
1;A3305.txt;recuit;33;greedy;2618;32;700;5;142;100000;0.95
1;A3306.txt;recuit;33;greedy;2544;32;831;6;147;100000;0.95
1;A3405.txt;recuit;34;greedy;3155;33;865;5;143;100000;0.95
1;A3605.txt;recuit;36;greedy;3896;35;944;5;150;100000;0.95
1;A3705.txt;recuit;37;greedy;2755;36;729;5;153;100000;0.95
1;A3706.txt;recuit;37;greedy;3812;36;1192;6;160;100000;0.95
1;A3805.txt;recuit;38;greedy;3075;37;838;6;163;100000;0.95
