i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;greedy;3740;31;899;5;1743;1000000;0.5
0;A3305.txt;recuit;33;greedy;2618;32;749;5;1486;1000000;0.5
0;A3306.txt;recuit;33;greedy;2544;32;827;6;1571;1000000;0.5
0;A3405.txt;recuit;34;greedy;3155;33;815;6;1663;1000000;0.5
0;A3605.txt;recuit;36;greedy;3896;35;1009;5;1443;1000000;0.5
0;A3705.txt;recuit;37;greedy;2755;36;761;6;1533;1000000;0.5
0;A3706.txt;recuit;37;greedy;3812;36;1057;7;1604;1000000;0.5
0;A3805.txt;recuit;38;greedy;3075;37;934;6;1497;1000000;0.5
0;A3905.txt;recuit;39;greedy;3618;38;1103;6;1517;1000000;0.5
0;A3906.txt;recuit;39;greedy;3489;38;931;6;1519;1000000;0.5
0;A4406.txt;recuit;44;greedy;4168;43;1190;7;1742;1000000;0.5
0;A4506.txt;recuit;45;greedy;4284;44;1237;8;1778;1000000;0.5
0;A4507.txt;recuit;45;greedy;5114;44;1280;7;1723;1000000;0.5
0;A4607.txt;recuit;46;greedy;4039;45;1041;7;1753;1000000;0.5
0;A5307.txt;recuit;53;greedy;5026;52;1252;8;1900;1000000;0.5
0;A5407.txt;recuit;54;greedy;5774;53;1283;7;1896;1000000;0.5
0;A5509.txt;recuit;55;greedy;4377;54;1248;9;2059;1000000;0.5
0;A6009.txt;recuit;60;greedy;6329;59;1658;9;2132;1000000;0.5
0;A6109.txt;recuit;61;greedy;4470;60;1166;10;2184;1000000;0.5
0;A6208.txt;recuit;62;greedy;7106;61;1573;8;2068;1000000;0.5
0;A6310.txt;recuit;63;greedy;5761;62;1715;10;2247;1000000;0.5
0;A6409.txt;recuit;64;greedy;7632;63;1745;10;2264;1000000;0.5
0;A6509.txt;recuit;65;greedy;5722;64;1448;10;2386;1000000;0.5
0;A6909.txt;recuit;69;greedy;5513;68;1356;9;2938;1000000;0.5
0;A8010.txt;recuit;80;greedy;11153;79;1931;10;3210;1000000;0.5
1;A3205.txt;recuit;32;greedy;3740;31;931;5;1446;1000000;0.5
1;A3305.txt;recuit;33;greedy;2618;32;703;5;1602;1000000;0.5
