i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
3;A3805.txt;tabou;38;filltruck;2251;6;745;6;45619;10000;100
3;A3905.txt;tabou;39;filltruck;2377;6;919;5;38566;10000;100
3;A3906.txt;tabou;39;filltruck;2385;6;986;6;23859;10000;100
3;A4406.txt;tabou;44;filltruck;2603;7;1156;6;41408;10000;100
3;A4506.txt;tabou;45;filltruck;2815;7;1062;6;41292;10000;100
3;A4507.txt;tabou;45;filltruck;2775;7;1314;7;25716;10000;100
3;A4607.txt;tabou;46;filltruck;2693;7;1035;7;73003;10000;100
3;A5307.txt;tabou;53;filltruck;3300;8;1110;8;54811;10000;100
3;A5407.txt;tabou;54;filltruck;3491;8;1279;7;58449;10000;100
3;A5509.txt;tabou;55;filltruck;2950;9;1243;9;49329;10000;100
3;A6009.txt;tabou;60;filltruck;3770;10;1583;9;131697;10000;100
3;A6109.txt;tabou;61;filltruck;3236;11;1315;9;59804;10000;100
3;A6208.txt;tabou;62;filltruck;3474;8;1575;8;169054;10000;100
3;A6310.txt;tabou;63;filltruck;3706;11;1454;10;132223;10000;100
3;A6409.txt;tabou;64;filltruck;3734;10;1460;9;71147;10000;100
3;A6509.txt;tabou;65;filltruck;3673;10;1384;10;73995;10000;100
3;A6909.txt;tabou;69;filltruck;4196;10;1357;9;183225;10000;100
3;A8010.txt;tabou;80;filltruck;5166;11;2034;10;256307;10000;100
