i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
0;A3205.txt;recuit;32;greedy;3740;31;2183;12;13;100;0.6
0;A3305.txt;recuit;33;greedy;2618;32;1556;12;6;100;0.6
0;A3306.txt;recuit;33;greedy;2544;32;1535;9;6;100;0.6
0;A3405.txt;recuit;34;greedy;3155;33;2208;16;6;100;0.6
0;A3605.txt;recuit;36;greedy;3896;35;2365;14;4;100;0.6
0;A3705.txt;recuit;37;greedy;2755;36;1863;15;5;100;0.6
0;A3706.txt;recuit;37;greedy;3812;36;2500;16;13;100;0.6
0;A3805.txt;recuit;38;greedy;3075;37;1995;12;3;100;0.6
0;A3905.txt;recuit;39;greedy;3618;38;2067;12;2;100;0.6
0;A3906.txt;recuit;39;greedy;3489;38;2190;14;3;100;0.6
0;A4406.txt;recuit;44;greedy;4168;43;2650;18;3;100;0.6
0;A4506.txt;recuit;45;greedy;4284;44;3267;22;4;100;0.6
0;A4507.txt;recuit;45;greedy;5114;44;2860;18;3;100;0.6
0;A4607.txt;recuit;46;greedy;4039;45;2981;21;3;100;0.6
0;A5307.txt;recuit;53;greedy;5026;52;3195;21;2;100;0.6
0;A5407.txt;recuit;54;greedy;5774;53;3400;22;3;100;0.6
0;A5509.txt;recuit;55;greedy;4377;54;2938;24;3;100;0.6
0;A6009.txt;recuit;60;greedy;6329;59;4329;30;2;100;0.6
0;A6109.txt;recuit;61;greedy;4470;60;3418;29;3;100;0.6
0;A6208.txt;recuit;62;greedy;7106;61;5064;36;3;100;0.6
0;A6310.txt;recuit;63;greedy;5761;62;3986;29;3;100;0.6
0;A6409.txt;recuit;64;greedy;7632;63;4892;29;2;100;0.6
0;A6509.txt;recuit;65;greedy;5722;64;4470;37;3;100;0.6
0;A6909.txt;recuit;69;greedy;5513;68;4457;34;2;100;0.6
0;A8010.txt;recuit;80;greedy;11153;79;7560;44;2;100;0.6
1;A3205.txt;recuit;32;greedy;3740;31;2035;10;1;100;0.6
1;A3305.txt;recuit;33;greedy;2618;32;1812;12;2;100;0.6
1;A3306.txt;recuit;33;greedy;2544;32;1574;13;2;100;0.6
1;A3405.txt;recuit;34;greedy;3155;33;1970;11;2;100;0.6
1;A3605.txt;recuit;36;greedy;3896;35;2410;15;3;100;0.6
1;A3705.txt;recuit;37;greedy;2755;36;2039;17;2;100;0.6
1;A3706.txt;recuit;37;greedy;3812;36;2191;13;1;100;0.6
1;A3805.txt;recuit;38;greedy;3075;37;1770;11;1;100;0.6
1;A3905.txt;recuit;39;greedy;3618;38;2136;13;1;100;0.6
