i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;1078;5;526;500;100;0.5;1
0;A3305.txt;genetic;33;filltruck;1886;5;901;6;322;500;100;0.5;1
0;A3306.txt;genetic;33;filltruck;1593;7;1011;6;246;500;100;0.5;1
0;A3405.txt;genetic;34;filltruck;2073;6;1160;6;363;500;100;0.5;1
0;A3605.txt;genetic;36;filltruck;1991;5;1211;5;257;500;100;0.5;1
0;A3705.txt;genetic;37;filltruck;1593;5;1000;5;246;500;100;0.5;1
0;A3706.txt;genetic;37;filltruck;2050;7;1303;6;280;500;100;0.5;1
0;A3805.txt;genetic;38;filltruck;2251;6;1158;6;325;500;100;0.5;1
0;A3905.txt;genetic;39;filltruck;2377;6;1220;6;258;500;100;0.5;1
0;A3906.txt;genetic;39;filltruck;2385;6;1160;6;266;500;100;0.5;1
0;A4406.txt;genetic;44;filltruck;2603;7;1413;7;269;500;100;0.5;1
0;A4506.txt;genetic;45;filltruck;2815;7;1433;7;279;500;100;0.5;1
0;A4507.txt;genetic;45;filltruck;2775;7;1589;7;287;500;100;0.5;1
0;A4607.txt;genetic;46;filltruck;2693;7;1356;7;282;500;100;0.5;1
0;A5307.txt;genetic;53;filltruck;3300;8;1922;9;315;500;100;0.5;1
0;A5407.txt;genetic;54;filltruck;3491;8;1917;8;309;500;100;0.5;1
0;A5509.txt;genetic;55;filltruck;2950;9;1838;10;353;500;100;0.5;1
0;A6009.txt;genetic;60;filltruck;3770;10;2461;10;351;500;100;0.5;1
0;A6109.txt;genetic;61;filltruck;3236;11;1912;10;363;500;100;0.5;1
0;A6208.txt;genetic;62;filltruck;3474;8;2285;9;350;500;100;0.5;1
0;A6310.txt;genetic;63;filltruck;3706;11;2371;11;383;500;100;0.5;1
0;A6409.txt;genetic;64;filltruck;3734;10;2384;10;376;500;100;0.5;1
0;A6509.txt;genetic;65;filltruck;3673;10;2350;11;377;500;100;0.5;1
0;A6909.txt;genetic;69;filltruck;4196;10;2538;10;387;500;100;0.5;1
0;A8010.txt;genetic;80;filltruck;5166;11;3265;11;437;500;100;0.5;1
1;A3205.txt;genetic;32;filltruck;2080;5;1156;5;224;500;100;0.5;1
1;A3305.txt;genetic;33;filltruck;1886;5;811;5;226;500;100;0.5;1
1;A3306.txt;genetic;33;filltruck;1593;7;1126;6;238;500;100;0.5;1
1;A3405.txt;genetic;34;filltruck;2073;6;1176;6;241;500;100;0.5;1
1;A3605.txt;genetic;36;filltruck;1991;5;1118;5;245;500;100;0.5;1
1;A3705.txt;genetic;37;filltruck;1593;5;1004;6;242;500;100;0.5;1
1;A3706.txt;genetic;37;filltruck;2050;7;1378;7;260;500;100;0.5;1
1;A3805.txt;genetic;38;filltruck;2251;6;1087;6;244;500;100;0.5;1
1;A3905.txt;genetic;39;filltruck;2377;6;1319;6;253;500;100;0.5;1
1;A3906.txt;genetic;39;filltruck;2385;6;1386;6;256;500;100;0.5;1
1;A4406.txt;genetic;44;filltruck;2603;7;1383;7;270;500;100;0.5;1
1;A4506.txt;genetic;45;filltruck;2815;7;1781;7;284;500;100;0.5;1
1;A4507.txt;genetic;45;filltruck;2775;7;1786;7;285;500;100;0.5;1
1;A4607.txt;genetic;46;filltruck;2693;7;1364;7;303;500;100;0.5;1
1;A5307.txt;genetic;53;filltruck;3300;8;1778;8;313;500;100;0.5;1
1;A5407.txt;genetic;54;filltruck;3491;8;1923;8;317;500;100;0.5;1
1;A5509.txt;genetic;55;filltruck;2950;9;1931;10;349;500;100;0.5;1
1;A6009.txt;genetic;60;filltruck;3770;10;2299;10;357;500;100;0.5;1
1;A6109.txt;genetic;61;filltruck;3236;11;2095;10;362;500;100;0.5;1
1;A6208.txt;genetic;62;filltruck;3474;8;2383;9;349;500;100;0.5;1
1;A6310.txt;genetic;63;filltruck;3706;11;2420;11;379;500;100;0.5;1
1;A6409.txt;genetic;64;filltruck;3734;10;2529;10;370;500;100;0.5;1
1;A6509.txt;genetic;65;filltruck;3673;10;2263;11;387;500;100;0.5;1
1;A6909.txt;genetic;69;filltruck;4196;10;2497;10;388;500;100;0.5;1
1;A8010.txt;genetic;80;filltruck;5166;11;3396;11;428;500;100;0.5;1
2;A3205.txt;genetic;32;filltruck;2080;5;998;5;220;500;100;0.5;1
2;A3305.txt;genetic;33;filltruck;1886;5;883;6;231;500;100;0.5;1
2;A3306.txt;genetic;33;filltruck;1593;7;962;7;237;500;100;0.5;1
2;A3405.txt;genetic;34;filltruck;2073;6;1004;6;240;500;100;0.5;1
2;A3605.txt;genetic;36;filltruck;1991;5;1246;5;241;500;100;0.5;1
2;A3705.txt;genetic;37;filltruck;1593;5;859;5;241;500;100;0.5;1
2;A3706.txt;genetic;37;filltruck;2050;7;1189;7;252;500;100;0.5;1
2;A3805.txt;genetic;38;filltruck;2251;6;1171;6;247;500;100;0.5;1
2;A3905.txt;genetic;39;filltruck;2377;6;1160;6;256;500;100;0.5;1
2;A3906.txt;genetic;39;filltruck;2385;6;1255;7;260;500;100;0.5;1
2;A4406.txt;genetic;44;filltruck;2603;7;1571;7;281;500;100;0.5;1
2;A4506.txt;genetic;45;filltruck;2815;7;1872;7;277;500;100;0.5;1
2;A4507.txt;genetic;45;filltruck;2775;7;1619;7;287;500;100;0.5;1
2;A4607.txt;genetic;46;filltruck;2693;7;1572;7;288;500;100;0.5;1
2;A5307.txt;genetic;53;filltruck;3300;8;1827;8;320;500;100;0.5;1
2;A5407.txt;genetic;54;filltruck;3491;8;1964;9;329;500;100;0.5;1
2;A5509.txt;genetic;55;filltruck;2950;9;1882;10;340;500;100;0.5;1
2;A6009.txt;genetic;60;filltruck;3770;10;2361;10;355;500;100;0.5;1
2;A6109.txt;genetic;61;filltruck;3236;11;1988;10;360;500;100;0.5;1
2;A6208.txt;genetic;62;filltruck;3474;8;2339;8;354;500;100;0.5;1
2;A6310.txt;genetic;63;filltruck;3706;11;2190;11;385;500;100;0.5;1
2;A6409.txt;genetic;64;filltruck;3734;10;2456;10;371;500;100;0.5;1
2;A6509.txt;genetic;65;filltruck;3673;10;2368;11;383;500;100;0.5;1
2;A6909.txt;genetic;69;filltruck;4196;10;2580;10;386;500;100;0.5;1
2;A8010.txt;genetic;80;filltruck;5166;11;3470;11;435;500;100;0.5;1
3;A3205.txt;genetic;32;filltruck;2080;5;1004;5;221;500;100;0.5;1
3;A3305.txt;genetic;33;filltruck;1886;5;966;5;232;500;100;0.5;1
3;A3306.txt;genetic;33;filltruck;1593;7;1009;6;240;500;100;0.5;1
3;A3405.txt;genetic;34;filltruck;2073;6;1015;6;233;500;100;0.5;1
3;A3605.txt;genetic;36;filltruck;1991;5;1192;5;245;500;100;0.5;1
3;A3705.txt;genetic;37;filltruck;1593;5;1050;5;240;500;100;0.5;1
3;A3706.txt;genetic;37;filltruck;2050;7;1261;7;252;500;100;0.5;1
3;A3805.txt;genetic;38;filltruck;2251;6;1102;6;250;500;100;0.5;1
3;A3905.txt;genetic;39;filltruck;2377;6;1289;6;252;500;100;0.5;1
3;A3906.txt;genetic;39;filltruck;2385;6;1296;6;264;500;100;0.5;1
3;A4406.txt;genetic;44;filltruck;2603;7;1451;7;284;500;100;0.5;1
3;A4506.txt;genetic;45;filltruck;2815;7;1617;7;278;500;100;0.5;1
3;A4507.txt;genetic;45;filltruck;2775;7;1616;8;281;500;100;0.5;1
3;A4607.txt;genetic;46;filltruck;2693;7;1490;8;284;500;100;0.5;1
3;A5307.txt;genetic;53;filltruck;3300;8;1759;8;313;500;100;0.5;1
3;A5407.txt;genetic;54;filltruck;3491;8;2079;8;326;500;100;0.5;1
3;A5509.txt;genetic;55;filltruck;2950;9;1715;10;337;500;100;0.5;1
3;A6009.txt;genetic;60;filltruck;3770;10;2131;10;361;500;100;0.5;1
3;A6109.txt;genetic;61;filltruck;3236;11;1949;10;375;500;100;0.5;1
3;A6208.txt;genetic;62;filltruck;3474;8;2412;8;361;500;100;0.5;1
3;A6310.txt;genetic;63;filltruck;3706;11;2306;10;378;500;100;0.5;1
3;A6409.txt;genetic;64;filltruck;3734;10;2485;9;381;500;100;0.5;1
3;A6509.txt;genetic;65;filltruck;3673;10;2664;10;381;500;100;0.5;1
3;A6909.txt;genetic;69;filltruck;4196;10;2250;10;377;500;100;0.5;1
3;A8010.txt;genetic;80;filltruck;5166;11;3097;11;431;500;100;0.5;1
4;A3205.txt;genetic;32;filltruck;2080;5;1018;5;219;500;100;0.5;1
4;A3305.txt;genetic;33;filltruck;1886;5;1023;5;225;500;100;0.5;1
4;A3306.txt;genetic;33;filltruck;1593;7;1015;6;241;500;100;0.5;1
4;A3405.txt;genetic;34;filltruck;2073;6;1092;6;233;500;100;0.5;1
4;A3605.txt;genetic;36;filltruck;1991;5;1003;5;239;500;100;0.5;1
4;A3705.txt;genetic;37;filltruck;1593;5;1151;5;245;500;100;0.5;1
4;A3706.txt;genetic;37;filltruck;2050;7;1286;6;255;500;100;0.5;1
4;A3805.txt;genetic;38;filltruck;2251;6;1177;6;244;500;100;0.5;1
4;A3905.txt;genetic;39;filltruck;2377;6;1383;6;251;500;100;0.5;1
4;A3906.txt;genetic;39;filltruck;2385;6;1398;7;256;500;100;0.5;1
4;A4406.txt;genetic;44;filltruck;2603;7;1422;7;276;500;100;0.5;1
4;A4506.txt;genetic;45;filltruck;2815;7;1605;7;284;500;100;0.5;1
4;A4507.txt;genetic;45;filltruck;2775;7;1599;7;285;500;100;0.5;1
4;A4607.txt;genetic;46;filltruck;2693;7;1514;7;295;500;100;0.5;1
4;A5307.txt;genetic;53;filltruck;3300;8;1881;8;312;500;100;0.5;1
4;A5407.txt;genetic;54;filltruck;3491;8;2044;8;319;500;100;0.5;1
4;A5509.txt;genetic;55;filltruck;2950;9;1934;10;336;500;100;0.5;1
4;A6009.txt;genetic;60;filltruck;3770;10;2210;10;355;500;100;0.5;1
4;A6109.txt;genetic;61;filltruck;3236;11;1825;10;376;500;100;0.5;1
4;A6208.txt;genetic;62;filltruck;3474;8;2356;9;347;500;100;0.5;1
4;A6310.txt;genetic;63;filltruck;3706;11;2252;11;386;500;100;0.5;1
4;A6409.txt;genetic;64;filltruck;3734;10;2262;9;372;500;100;0.5;1
4;A6509.txt;genetic;65;filltruck;3673;10;2400;10;380;500;100;0.5;1
4;A6909.txt;genetic;69;filltruck;4196;10;2339;10;379;500;100;0.5;1
4;A8010.txt;genetic;80;filltruck;5166;11;3252;11;429;500;100;0.5;1
5;A3205.txt;genetic;32;filltruck;2080;5;1075;5;221;500;100;0.5;1
5;A3305.txt;genetic;33;filltruck;1886;5;962;6;230;500;100;0.5;1
5;A3306.txt;genetic;33;filltruck;1593;7;1023;7;241;500;100;0.5;1
5;A3405.txt;genetic;34;filltruck;2073;6;1076;6;232;500;100;0.5;1
5;A3605.txt;genetic;36;filltruck;1991;5;1213;5;238;500;100;0.5;1
5;A3705.txt;genetic;37;filltruck;1593;5;1023;5;240;500;100;0.5;1
5;A3706.txt;genetic;37;filltruck;2050;7;1310;7;258;500;100;0.5;1
5;A3805.txt;genetic;38;filltruck;2251;6;1243;6;244;500;100;0.5;1
5;A3905.txt;genetic;39;filltruck;2377;6;1250;6;244;500;100;0.5;1
5;A3906.txt;genetic;39;filltruck;2385;6;1351;7;255;500;100;0.5;1
5;A4406.txt;genetic;44;filltruck;2603;7;1434;6;278;500;100;0.5;1
5;A4506.txt;genetic;45;filltruck;2815;7;1545;7;281;500;100;0.5;1
5;A4507.txt;genetic;45;filltruck;2775;7;1625;7;282;500;100;0.5;1
5;A4607.txt;genetic;46;filltruck;2693;7;1496;7;288;500;100;0.5;1
5;A5307.txt;genetic;53;filltruck;3300;8;1932;7;317;500;100;0.5;1
5;A5407.txt;genetic;54;filltruck;3491;8;1929;9;319;500;100;0.5;1
5;A5509.txt;genetic;55;filltruck;2950;9;1889;9;339;500;100;0.5;1
5;A6009.txt;genetic;60;filltruck;3770;10;2319;10;359;500;100;0.5;1
5;A6109.txt;genetic;61;filltruck;3236;11;2006;12;363;500;100;0.5;1
5;A6208.txt;genetic;62;filltruck;3474;8;2427;8;354;500;100;0.5;1
5;A6310.txt;genetic;63;filltruck;3706;11;2439;12;388;500;100;0.5;1
5;A6409.txt;genetic;64;filltruck;3734;10;2224;10;370;500;100;0.5;1
