i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
1;A5307.txt;genetic;53;filltruck;3300;8;1484;8;531;1000;100;0.5;30
1;A5407.txt;genetic;54;filltruck;3491;8;1596;8;537;1000;100;0.5;30
1;A5509.txt;genetic;55;filltruck;2950;9;1508;9;572;1000;100;0.5;30
1;A6009.txt;genetic;60;filltruck;3770;10;1761;9;604;1000;100;0.5;30
1;A6109.txt;genetic;61;filltruck;3236;11;1574;10;616;1000;100;0.5;30
1;A6208.txt;genetic;62;filltruck;3474;8;1872;8;586;1000;100;0.5;30
1;A6310.txt;genetic;63;filltruck;3706;11;1770;11;637;1000;100;0.5;30
1;A6409.txt;genetic;64;filltruck;3734;10;1929;10;635;1000;100;0.5;30
1;A6509.txt;genetic;65;filltruck;3673;10;1746;10;637;1000;100;0.5;30
1;A6909.txt;genetic;69;filltruck;4196;10;1784;10;657;1000;100;0.5;30
1;A8010.txt;genetic;80;filltruck;5166;11;2523;10;714;1000;100;0.5;30
2;A3205.txt;genetic;32;filltruck;2080;5;968;5;378;1000;100;0.5;30
2;A3305.txt;genetic;33;filltruck;1886;5;722;5;385;1000;100;0.5;30
2;A3306.txt;genetic;33;filltruck;1593;7;800;6;401;1000;100;0.5;30
2;A3405.txt;genetic;34;filltruck;2073;6;890;6;409;1000;100;0.5;30
2;A3605.txt;genetic;36;filltruck;1991;5;888;5;400;1000;100;0.5;30
2;A3705.txt;genetic;37;filltruck;1593;5;774;5;414;1000;100;0.5;30
2;A3706.txt;genetic;37;filltruck;2050;7;1076;6;431;1000;100;0.5;30
2;A3805.txt;genetic;38;filltruck;2251;6;865;6;423;1000;100;0.5;30
2;A3905.txt;genetic;39;filltruck;2377;6;1033;5;429;1000;100;0.5;30
2;A3906.txt;genetic;39;filltruck;2385;6;1038;6;439;1000;100;0.5;30
2;A4406.txt;genetic;44;filltruck;2603;7;1168;6;476;1000;100;0.5;30
2;A4506.txt;genetic;45;filltruck;2815;7;1207;7;466;1000;100;0.5;30
2;A4507.txt;genetic;45;filltruck;2775;7;1343;7;475;1000;100;0.5;30
2;A4607.txt;genetic;46;filltruck;2693;7;1178;7;496;1000;100;0.5;30
2;A5307.txt;genetic;53;filltruck;3300;8;1541;7;534;1000;100;0.5;30
2;A5407.txt;genetic;54;filltruck;3491;8;1659;7;533;1000;100;0.5;30
2;A5509.txt;genetic;55;filltruck;2950;9;1418;10;579;1000;100;0.5;30
2;A6009.txt;genetic;60;filltruck;3770;10;1769;9;600;1000;100;0.5;30
2;A6109.txt;genetic;61;filltruck;3236;11;1467;10;625;1000;100;0.5;30
2;A6208.txt;genetic;62;filltruck;3474;8;1752;8;604;1000;100;0.5;30
2;A6310.txt;genetic;63;filltruck;3706;11;1807;11;647;1000;100;0.5;30
2;A6409.txt;genetic;64;filltruck;3734;10;1938;9;622;1000;100;0.5;30
2;A6509.txt;genetic;65;filltruck;3673;10;1703;10;646;1000;100;0.5;30
2;A6909.txt;genetic;69;filltruck;4196;10;1853;10;657;1000;100;0.5;30
2;A8010.txt;genetic;80;filltruck;5166;11;2614;11;736;1000;100;0.5;30
3;A3205.txt;genetic;32;filltruck;2080;5;854;5;381;1000;100;0.5;30
3;A3305.txt;genetic;33;filltruck;1886;5;716;5;384;1000;100;0.5;30
3;A3306.txt;genetic;33;filltruck;1593;7;852;6;400;1000;100;0.5;30
3;A3405.txt;genetic;34;filltruck;2073;6;913;6;415;1000;100;0.5;30
3;A3605.txt;genetic;36;filltruck;1991;5;999;5;418;1000;100;0.5;30
3;A3705.txt;genetic;37;filltruck;1593;5;832;5;406;1000;100;0.5;30
3;A3706.txt;genetic;37;filltruck;2050;7;1095;6;427;1000;100;0.5;30
3;A3805.txt;genetic;38;filltruck;2251;6;870;6;423;1000;100;0.5;30
3;A3905.txt;genetic;39;filltruck;2377;6;1035;5;443;1000;100;0.5;30
3;A3906.txt;genetic;39;filltruck;2385;6;981;6;432;1000;100;0.5;30
3;A4406.txt;genetic;44;filltruck;2603;7;1147;6;461;1000;100;0.5;30
3;A4506.txt;genetic;45;filltruck;2815;7;1198;7;472;1000;100;0.5;30
3;A4507.txt;genetic;45;filltruck;2775;7;1356;7;476;1000;100;0.5;30
3;A4607.txt;genetic;46;filltruck;2693;7;1173;7;486;1000;100;0.5;30
3;A5307.txt;genetic;53;filltruck;3300;8;1432;7;530;1000;100;0.5;30
3;A5407.txt;genetic;54;filltruck;3491;8;1488;7;548;1000;100;0.5;30
3;A5509.txt;genetic;55;filltruck;2950;9;1295;9;571;1000;100;0.5;30
3;A6009.txt;genetic;60;filltruck;3770;10;1832;9;596;1000;100;0.5;30
3;A6109.txt;genetic;61;filltruck;3236;11;1411;10;608;1000;100;0.5;30
3;A6208.txt;genetic;62;filltruck;3474;8;1862;8;594;1000;100;0.5;30
3;A6310.txt;genetic;63;filltruck;3706;11;1832;10;629;1000;100;0.5;30
3;A6409.txt;genetic;64;filltruck;3734;10;2007;9;624;1000;100;0.5;30
3;A6509.txt;genetic;65;filltruck;3673;10;1744;10;631;1000;100;0.5;30
3;A6909.txt;genetic;69;filltruck;4196;10;1764;10;643;1000;100;0.5;30
3;A8010.txt;genetic;80;filltruck;5166;11;2606;10;731;1000;100;0.5;30
4;A3205.txt;genetic;32;filltruck;2080;5;852;5;385;1000;100;0.5;30
4;A3305.txt;genetic;33;filltruck;1886;5;734;5;384;1000;100;0.5;30
4;A3306.txt;genetic;33;filltruck;1593;7;938;7;406;1000;100;0.5;30
4;A3405.txt;genetic;34;filltruck;2073;6;906;5;396;1000;100;0.5;30
4;A3605.txt;genetic;36;filltruck;1991;5;965;5;405;1000;100;0.5;30
4;A3705.txt;genetic;37;filltruck;1593;5;837;5;412;1000;100;0.5;30
4;A3706.txt;genetic;37;filltruck;2050;7;1124;6;431;1000;100;0.5;30
4;A3805.txt;genetic;38;filltruck;2251;6;929;5;418;1000;100;0.5;30
4;A3905.txt;genetic;39;filltruck;2377;6;990;5;430;1000;100;0.5;30
4;A3906.txt;genetic;39;filltruck;2385;6;931;6;448;1000;100;0.5;30
4;A4406.txt;genetic;44;filltruck;2603;7;1188;6;476;1000;100;0.5;30
4;A4506.txt;genetic;45;filltruck;2815;7;1176;7;517;1000;100;0.5;30
4;A4507.txt;genetic;45;filltruck;2775;7;1337;7;527;1000;100;0.5;30
4;A4607.txt;genetic;46;filltruck;2693;7;1183;7;535;1000;100;0.5;30
4;A5307.txt;genetic;53;filltruck;3300;8;1454;7;546;1000;100;0.5;30
4;A5407.txt;genetic;54;filltruck;3491;8;1600;7;586;1000;100;0.5;30
4;A5509.txt;genetic;55;filltruck;2950;9;1363;9;630;1000;100;0.5;30
4;A6009.txt;genetic;60;filltruck;3770;10;1819;9;679;1000;100;0.5;30
4;A6109.txt;genetic;61;filltruck;3236;11;1515;10;652;1000;100;0.5;30
4;A6208.txt;genetic;62;filltruck;3474;8;1916;8;756;1000;100;0.5;30
4;A6310.txt;genetic;63;filltruck;3706;11;1694;10;667;1000;100;0.5;30
4;A6409.txt;genetic;64;filltruck;3734;10;1943;9;616;1000;100;0.5;30
4;A6509.txt;genetic;65;filltruck;3673;10;1760;10;587;1000;100;0.5;30
4;A6909.txt;genetic;69;filltruck;4196;10;1749;10;615;1000;100;0.5;30
4;A8010.txt;genetic;80;filltruck;5166;11;2675;10;724;1000;100;0.5;30
5;A3205.txt;genetic;32;filltruck;2080;5;876;5;348;1000;100;0.5;30
5;A3305.txt;genetic;33;filltruck;1886;5;769;5;364;1000;100;0.5;30
5;A3306.txt;genetic;33;filltruck;1593;7;769;6;371;1000;100;0.5;30
5;A3405.txt;genetic;34;filltruck;2073;6;901;6;425;1000;100;0.5;30
5;A3605.txt;genetic;36;filltruck;1991;5;906;5;396;1000;100;0.5;30
5;A3705.txt;genetic;37;filltruck;1593;5;829;5;393;1000;100;0.5;30
5;A3706.txt;genetic;37;filltruck;2050;7;999;7;419;1000;100;0.5;30
5;A3805.txt;genetic;38;filltruck;2251;6;924;6;405;1000;100;0.5;30
5;A3905.txt;genetic;39;filltruck;2377;6;1033;5;401;1000;100;0.5;30
5;A3906.txt;genetic;39;filltruck;2385;6;1109;6;525;1000;100;0.5;30
5;A4406.txt;genetic;44;filltruck;2603;7;1193;6;562;1000;100;0.5;30
5;A4506.txt;genetic;45;filltruck;2815;7;1290;6;501;1000;100;0.5;30
5;A4507.txt;genetic;45;filltruck;2775;7;1386;7;513;1000;100;0.5;30
5;A4607.txt;genetic;46;filltruck;2693;7;1168;7;512;1000;100;0.5;30
5;A5307.txt;genetic;53;filltruck;3300;8;1411;8;598;1000;100;0.5;30
5;A5407.txt;genetic;54;filltruck;3491;8;1546;7;566;1000;100;0.5;30
5;A5509.txt;genetic;55;filltruck;2950;9;1419;10;583;1000;100;0.5;30
5;A6009.txt;genetic;60;filltruck;3770;10;1703;10;592;1000;100;0.5;30
5;A6109.txt;genetic;61;filltruck;3236;11;1461;10;602;1000;100;0.5;30
5;A6208.txt;genetic;62;filltruck;3474;8;1711;8;575;1000;100;0.5;30
5;A6310.txt;genetic;63;filltruck;3706;11;1801;11;616;1000;100;0.5;30
5;A6409.txt;genetic;64;filltruck;3734;10;1835;9;608;1000;100;0.5;30
5;A6509.txt;genetic;65;filltruck;3673;10;1740;10;607;1000;100;0.5;30
5;A6909.txt;genetic;69;filltruck;4196;10;1836;10;653;1000;100;0.5;30
5;A8010.txt;genetic;80;filltruck;5166;11;2699;10;762;1000;100;0.5;30
6;A3205.txt;genetic;32;filltruck;2080;5;913;5;399;1000;100;0.5;30
6;A3305.txt;genetic;33;filltruck;1886;5;746;5;457;1000;100;0.5;30
6;A3306.txt;genetic;33;filltruck;1593;7;771;6;472;1000;100;0.5;30
6;A3405.txt;genetic;34;filltruck;2073;6;858;5;413;1000;100;0.5;30
6;A3605.txt;genetic;36;filltruck;1991;5;1031;5;418;1000;100;0.5;30
6;A3705.txt;genetic;37;filltruck;1593;5;867;5;401;1000;100;0.5;30
6;A3706.txt;genetic;37;filltruck;2050;7;1052;7;441;1000;100;0.5;30
6;A3805.txt;genetic;38;filltruck;2251;6;931;5;408;1000;100;0.5;30
6;A3905.txt;genetic;39;filltruck;2377;6;1020;6;411;1000;100;0.5;30
6;A3906.txt;genetic;39;filltruck;2385;6;1014;6;433;1000;100;0.5;30
6;A4406.txt;genetic;44;filltruck;2603;7;1245;6;443;1000;100;0.5;30
6;A4506.txt;genetic;45;filltruck;2815;7;1197;7;467;1000;100;0.5;30
6;A4507.txt;genetic;45;filltruck;2775;7;1395;7;471;1000;100;0.5;30
6;A4607.txt;genetic;46;filltruck;2693;7;1077;7;469;1000;100;0.5;30
6;A5307.txt;genetic;53;filltruck;3300;8;1409;7;515;1000;100;0.5;30
6;A5407.txt;genetic;54;filltruck;3491;8;1565;8;535;1000;100;0.5;30
6;A5509.txt;genetic;55;filltruck;2950;9;1452;9;586;1000;100;0.5;30
6;A6009.txt;genetic;60;filltruck;3770;10;1828;9;616;1000;100;0.5;30
6;A6109.txt;genetic;61;filltruck;3236;11;1369;10;615;1000;100;0.5;30
6;A6208.txt;genetic;62;filltruck;3474;8;1769;8;667;1000;100;0.5;30
6;A6310.txt;genetic;63;filltruck;3706;11;1824;11;642;1000;100;0.5;30
6;A6409.txt;genetic;64;filltruck;3734;10;1851;9;648;1000;100;0.5;30
6;A6509.txt;genetic;65;filltruck;3673;10;1595;10;633;1000;100;0.5;30
6;A6909.txt;genetic;69;filltruck;4196;10;1699;10;696;1000;100;0.5;30
6;A8010.txt;genetic;80;filltruck;5166;11;2623;10;785;1000;100;0.5;30
7;A3205.txt;genetic;32;filltruck;2080;5;900;5;380;1000;100;0.5;30
7;A3305.txt;genetic;33;filltruck;1886;5;772;5;411;1000;100;0.5;30
7;A3306.txt;genetic;33;filltruck;1593;7;831;6;405;1000;100;0.5;30
7;A3405.txt;genetic;34;filltruck;2073;6;854;5;458;1000;100;0.5;30
7;A3605.txt;genetic;36;filltruck;1991;5;949;5;509;1000;100;0.5;30
7;A3705.txt;genetic;37;filltruck;1593;5;750;5;441;1000;100;0.5;30
7;A3706.txt;genetic;37;filltruck;2050;7;1094;7;431;1000;100;0.5;30
7;A3805.txt;genetic;38;filltruck;2251;6;862;5;415;1000;100;0.5;30
7;A3905.txt;genetic;39;filltruck;2377;6;981;6;416;1000;100;0.5;30
7;A3906.txt;genetic;39;filltruck;2385;6;947;6;427;1000;100;0.5;30
7;A4406.txt;genetic;44;filltruck;2603;7;1155;6;452;1000;100;0.5;30
7;A4506.txt;genetic;45;filltruck;2815;7;1245;7;468;1000;100;0.5;30
7;A4507.txt;genetic;45;filltruck;2775;7;1353;7;459;1000;100;0.5;30
7;A4607.txt;genetic;46;filltruck;2693;7;1229;7;461;1000;100;0.5;30
7;A5307.txt;genetic;53;filltruck;3300;8;1342;8;536;1000;100;0.5;30
7;A5407.txt;genetic;54;filltruck;3491;8;1602;7;553;1000;100;0.5;30
7;A5509.txt;genetic;55;filltruck;2950;9;1360;10;562;1000;100;0.5;30
7;A6009.txt;genetic;60;filltruck;3770;10;1762;9;579;1000;100;0.5;30
7;A6109.txt;genetic;61;filltruck;3236;11;1440;10;596;1000;100;0.5;30
7;A6208.txt;genetic;62;filltruck;3474;8;1755;8;594;1000;100;0.5;30
7;A6310.txt;genetic;63;filltruck;3706;11;1742;10;607;1000;100;0.5;30
7;A6409.txt;genetic;64;filltruck;3734;10;1836;9;602;1000;100;0.5;30
7;A6509.txt;genetic;65;filltruck;3673;10;1697;10;603;1000;100;0.5;30
7;A6909.txt;genetic;69;filltruck;4196;10;1831;9;630;1000;100;0.5;30
7;A8010.txt;genetic;80;filltruck;5166;11;2629;10;704;1000;100;0.5;30
8;A3205.txt;genetic;32;filltruck;2080;5;906;5;368;1000;100;0.5;30
8;A3305.txt;genetic;33;filltruck;1886;5;984;5;378;1000;100;0.5;30
8;A3306.txt;genetic;33;filltruck;1593;7;802;6;383;1000;100;0.5;30
8;A3405.txt;genetic;34;filltruck;2073;6;890;5;379;1000;100;0.5;30
8;A3605.txt;genetic;36;filltruck;1991;5;931;5;395;1000;100;0.5;30
8;A3705.txt;genetic;37;filltruck;1593;5;806;5;402;1000;100;0.5;30
8;A3706.txt;genetic;37;filltruck;2050;7;1071;7;442;1000;100;0.5;30
8;A3805.txt;genetic;38;filltruck;2251;6;840;5;396;1000;100;0.5;30
8;A3905.txt;genetic;39;filltruck;2377;6;969;6;391;1000;100;0.5;30
8;A3906.txt;genetic;39;filltruck;2385;6;941;6;404;1000;100;0.5;30
8;A4406.txt;genetic;44;filltruck;2603;7;1279;6;423;1000;100;0.5;30
8;A4506.txt;genetic;45;filltruck;2815;7;1222;7;444;1000;100;0.5;30
8;A4507.txt;genetic;45;filltruck;2775;7;1302;7;435;1000;100;0.5;30
8;A4607.txt;genetic;46;filltruck;2693;7;1181;7;436;1000;100;0.5;30
8;A5307.txt;genetic;53;filltruck;3300;8;1438;7;499;1000;100;0.5;30
8;A5407.txt;genetic;54;filltruck;3491;8;1514;7;506;1000;100;0.5;30
8;A5509.txt;genetic;55;filltruck;2950;9;1496;9;529;1000;100;0.5;30
8;A6009.txt;genetic;60;filltruck;3770;10;1666;9;547;1000;100;0.5;30
8;A6109.txt;genetic;61;filltruck;3236;11;1428;10;574;1000;100;0.5;30
8;A6208.txt;genetic;62;filltruck;3474;8;1783;8;538;1000;100;0.5;30
8;A6310.txt;genetic;63;filltruck;3706;11;1778;11;589;1000;100;0.5;30
8;A6409.txt;genetic;64;filltruck;3734;10;1961;9;663;1000;100;0.5;30
8;A6509.txt;genetic;65;filltruck;3673;10;1838;10;623;1000;100;0.5;30
8;A6909.txt;genetic;69;filltruck;4196;10;1657;9;620;1000;100;0.5;30
8;A8010.txt;genetic;80;filltruck;5166;11;2834;11;673;1000;100;0.5;30
9;A3205.txt;genetic;32;filltruck;2080;5;1011;5;362;1000;100;0.5;30
9;A3305.txt;genetic;33;filltruck;1886;5;754;5;421;1000;100;0.5;30
9;A3306.txt;genetic;33;filltruck;1593;7;822;6;431;1000;100;0.5;30
9;A3405.txt;genetic;34;filltruck;2073;6;869;5;405;1000;100;0.5;30
9;A3605.txt;genetic;36;filltruck;1991;5;964;5;457;1000;100;0.5;30
9;A3705.txt;genetic;37;filltruck;1593;5;847;5;472;1000;100;0.5;30
9;A3706.txt;genetic;37;filltruck;2050;7;1148;6;539;1000;100;0.5;30
9;A3805.txt;genetic;38;filltruck;2251;6;841;5;522;1000;100;0.5;30
9;A3905.txt;genetic;39;filltruck;2377;6;1061;5;548;1000;100;0.5;30
9;A3906.txt;genetic;39;filltruck;2385;6;925;6;543;1000;100;0.5;30
9;A4406.txt;genetic;44;filltruck;2603;7;1176;6;579;1000;100;0.5;30
9;A4506.txt;genetic;45;filltruck;2815;7;1224;7;643;1000;100;0.5;30
9;A4507.txt;genetic;45;filltruck;2775;7;1344;7;671;1000;100;0.5;30
9;A4607.txt;genetic;46;filltruck;2693;7;1162;7;722;1000;100;0.5;30
9;A5307.txt;genetic;53;filltruck;3300;8;1459;7;779;1000;100;0.5;30
9;A5407.txt;genetic;54;filltruck;3491;8;1575;7;677;1000;100;0.5;30
9;A5509.txt;genetic;55;filltruck;2950;9;1361;9;690;1000;100;0.5;30
9;A6009.txt;genetic;60;filltruck;3770;10;1842;9;710;1000;100;0.5;30
9;A6109.txt;genetic;61;filltruck;3236;11;1499;10;688;1000;100;0.5;30
9;A6208.txt;genetic;62;filltruck;3474;8;1867;8;710;1000;100;0.5;30
9;A6310.txt;genetic;63;filltruck;3706;11;1697;11;763;1000;100;0.5;30
9;A6409.txt;genetic;64;filltruck;3734;10;1858;9;703;1000;100;0.5;30
9;A6509.txt;genetic;65;filltruck;3673;10;1760;10;706;1000;100;0.5;30
9;A6909.txt;genetic;69;filltruck;4196;10;1789;9;736;1000;100;0.5;30
9;A8010.txt;genetic;80;filltruck;5166;11;2733;11;804;1000;100;0.5;30
