i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;greedy;3740;31;893;5;949;1000;100;0.5;30
0;A3305.txt;genetic;33;greedy;2618;32;691;5;584;1000;100;0.5;30
0;A3306.txt;genetic;33;greedy;2544;32;842;6;584;1000;100;0.5;30
0;A3405.txt;genetic;34;greedy;3155;33;838;5;455;1000;100;0.5;30
0;A3605.txt;genetic;36;greedy;3896;35;938;5;585;1000;100;0.5;30
0;A3705.txt;genetic;37;greedy;2755;36;883;5;475;1000;100;0.5;30
0;A3706.txt;genetic;37;greedy;3812;36;1110;6;501;1000;100;0.5;30
0;A3805.txt;genetic;38;greedy;3075;37;964;6;479;1000;100;0.5;30
0;A3905.txt;genetic;39;greedy;3618;38;1083;5;494;1000;100;0.5;30
0;A3906.txt;genetic;39;greedy;3489;38;1010;6;498;1000;100;0.5;30
0;A4406.txt;genetic;44;greedy;4168;43;1166;6;519;1000;100;0.5;30
0;A4506.txt;genetic;45;greedy;4284;44;1150;7;560;1000;100;0.5;30
0;A4507.txt;genetic;45;greedy;5114;44;1414;8;557;1000;100;0.5;30
0;A4607.txt;genetic;46;greedy;4039;45;1076;7;556;1000;100;0.5;30
0;A5307.txt;genetic;53;greedy;5026;52;1349;8;624;1000;100;0.5;30
0;A5407.txt;genetic;54;greedy;5774;53;1520;8;623;1000;100;0.5;30
0;A5509.txt;genetic;55;greedy;4377;54;1375;10;666;1000;100;0.5;30
0;A6009.txt;genetic;60;greedy;6329;59;1809;10;691;1000;100;0.5;30
0;A6109.txt;genetic;61;greedy;4470;60;1395;10;693;1000;100;0.5;30
0;A6208.txt;genetic;62;greedy;7106;61;1898;9;697;1000;100;0.5;30
0;A6310.txt;genetic;63;greedy;5761;62;1796;10;721;1000;100;0.5;30
0;A6409.txt;genetic;64;greedy;7632;63;1889;9;697;1000;100;0.5;30
0;A6509.txt;genetic;65;greedy;5722;64;1763;10;719;1000;100;0.5;30
0;A6909.txt;genetic;69;greedy;5513;68;1747;11;777;1000;100;0.5;30
0;A8010.txt;genetic;80;greedy;11153;79;2586;11;856;1000;100;0.5;30
1;A3205.txt;genetic;32;greedy;3740;31;951;5;418;1000;100;0.5;30
1;A3305.txt;genetic;33;greedy;2618;32;747;5;431;1000;100;0.5;30
1;A3306.txt;genetic;33;greedy;2544;32;855;6;449;1000;100;0.5;30
1;A3405.txt;genetic;34;greedy;3155;33;826;5;451;1000;100;0.5;30
1;A3605.txt;genetic;36;greedy;3896;35;1001;5;469;1000;100;0.5;30
