i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;1052;5;1009;1000;100;0.5;10
0;A3305.txt;genetic;33;filltruck;1886;5;713;5;694;1000;100;0.5;10
0;A3306.txt;genetic;33;filltruck;1593;7;895;6;626;1000;100;0.5;10
0;A3405.txt;genetic;34;filltruck;2073;6;875;5;608;1000;100;0.5;10
0;A3605.txt;genetic;36;filltruck;1991;5;923;5;572;1000;100;0.5;10
0;A3705.txt;genetic;37;filltruck;1593;5;833;6;544;1000;100;0.5;10
0;A3706.txt;genetic;37;filltruck;2050;7;1148;7;578;1000;100;0.5;10
0;A3805.txt;genetic;38;filltruck;2251;6;818;5;558;1000;100;0.5;10
0;A3905.txt;genetic;39;filltruck;2377;6;1001;6;565;1000;100;0.5;10
0;A3906.txt;genetic;39;filltruck;2385;6;1083;6;570;1000;100;0.5;10
0;A4406.txt;genetic;44;filltruck;2603;7;1287;6;614;1000;100;0.5;10
0;A4506.txt;genetic;45;filltruck;2815;7;1195;7;629;1000;100;0.5;10
0;A4507.txt;genetic;45;filltruck;2775;7;1428;8;627;1000;100;0.5;10
0;A4607.txt;genetic;46;filltruck;2693;7;1086;7;639;1000;100;0.5;10
0;A5307.txt;genetic;53;filltruck;3300;8;1434;7;696;1000;100;0.5;10
0;A5407.txt;genetic;54;filltruck;3491;8;1451;7;701;1000;100;0.5;10
0;A5509.txt;genetic;55;filltruck;2950;9;1547;10;749;1000;100;0.5;10
0;A6009.txt;genetic;60;filltruck;3770;10;1839;9;784;1000;100;0.5;10
0;A6109.txt;genetic;61;filltruck;3236;11;1470;10;804;1000;100;0.5;10
0;A6208.txt;genetic;62;filltruck;3474;8;1713;8;786;1000;100;0.5;10
0;A6310.txt;genetic;63;filltruck;3706;11;1751;12;827;1000;100;0.5;10
0;A6409.txt;genetic;64;filltruck;3734;10;1904;9;811;1000;100;0.5;10
0;A6509.txt;genetic;65;filltruck;3673;10;1806;10;832;1000;100;0.5;10
0;A6909.txt;genetic;69;filltruck;4196;10;1893;10;846;1000;100;0.5;10
0;A8010.txt;genetic;80;filltruck;5166;11;2577;11;955;1000;100;0.5;10
1;A3205.txt;genetic;32;filltruck;2080;5;820;5;501;1000;100;0.5;10
1;A3305.txt;genetic;33;filltruck;1886;5;721;5;506;1000;100;0.5;10
1;A3306.txt;genetic;33;filltruck;1593;7;866;6;531;1000;100;0.5;10
1;A3405.txt;genetic;34;filltruck;2073;6;880;5;520;1000;100;0.5;10
1;A3605.txt;genetic;36;filltruck;1991;5;1087;5;539;1000;100;0.5;10
1;A3705.txt;genetic;37;filltruck;1593;5;770;5;528;1000;100;0.5;10
1;A3706.txt;genetic;37;filltruck;2050;7;1068;7;552;1000;100;0.5;10
1;A3805.txt;genetic;38;filltruck;2251;6;920;6;546;1000;100;0.5;10
1;A3905.txt;genetic;39;filltruck;2377;6;998;5;553;1000;100;0.5;10
1;A3906.txt;genetic;39;filltruck;2385;6;1026;6;563;1000;100;0.5;10
1;A4406.txt;genetic;44;filltruck;2603;7;1263;6;604;1000;100;0.5;10
1;A4506.txt;genetic;45;filltruck;2815;7;1152;7;622;1000;100;0.5;10
1;A4507.txt;genetic;45;filltruck;2775;7;1430;7;628;1000;100;0.5;10
1;A4607.txt;genetic;46;filltruck;2693;7;1143;7;617;1000;100;0.5;10
1;A5307.txt;genetic;53;filltruck;3300;8;1398;8;694;1000;100;0.5;10
1;A5407.txt;genetic;54;filltruck;3491;8;1543;8;714;1000;100;0.5;10
1;A5509.txt;genetic;55;filltruck;2950;9;1527;9;775;1000;100;0.5;10
1;A6009.txt;genetic;60;filltruck;3770;10;1799;9;778;1000;100;0.5;10
1;A6109.txt;genetic;61;filltruck;3236;11;1520;10;825;1000;100;0.5;10
1;A6208.txt;genetic;62;filltruck;3474;8;1743;8;774;1000;100;0.5;10
1;A6310.txt;genetic;63;filltruck;3706;11;1712;11;841;1000;100;0.5;10
1;A6409.txt;genetic;64;filltruck;3734;10;1916;10;852;1000;100;0.5;10
1;A6509.txt;genetic;65;filltruck;3673;10;1617;10;821;1000;100;0.5;10
