i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;greedy;3740;31;814;5;4938;10000;100;0.5;10
0;A3305.txt;genetic;33;greedy;2618;32;745;5;4389;10000;100;0.5;10
0;A3306.txt;genetic;33;greedy;2544;32;759;6;4616;10000;100;0.5;10
0;A3405.txt;genetic;34;greedy;3155;33;872;5;4485;10000;100;0.5;10
0;A3605.txt;genetic;36;greedy;3896;35;979;5;4584;10000;100;0.5;10
0;A3705.txt;genetic;37;greedy;2755;36;707;5;4617;10000;100;0.5;10
0;A3706.txt;genetic;37;greedy;3812;36;1033;6;4861;10000;100;0.5;10
0;A3805.txt;genetic;38;greedy;3075;37;888;5;4742;10000;100;0.5;10
0;A3905.txt;genetic;39;greedy;3618;38;888;5;4848;10000;100;0.5;10
0;A3906.txt;genetic;39;greedy;3489;38;948;6;5246;10000;100;0.5;10
0;A4406.txt;genetic;44;greedy;4168;43;1043;7;5256;10000;100;0.5;10
0;A4506.txt;genetic;45;greedy;4284;44;1064;7;5487;10000;100;0.5;10
0;A4507.txt;genetic;45;greedy;5114;44;1275;7;5447;10000;100;0.5;10
0;A4607.txt;genetic;46;greedy;4039;45;1133;7;5404;10000;100;0.5;10
0;A5307.txt;genetic;53;greedy;5026;52;1189;8;6069;10000;100;0.5;10
0;A5407.txt;genetic;54;greedy;5774;53;1346;7;6107;10000;100;0.5;10
0;A5509.txt;genetic;55;greedy;4377;54;1238;9;6462;10000;100;0.5;10
0;A6009.txt;genetic;60;greedy;6329;59;1603;9;6707;10000;100;0.5;10
0;A6109.txt;genetic;61;greedy;4470;60;1170;10;6921;10000;100;0.5;10
0;A6208.txt;genetic;62;greedy;7106;61;1475;8;6782;10000;100;0.5;10
0;A6310.txt;genetic;63;greedy;5761;62;1557;10;7163;10000;100;0.5;10
0;A6409.txt;genetic;64;greedy;7632;63;1631;9;7090;10000;100;0.5;10
0;A6509.txt;genetic;65;greedy;5722;64;1368;10;7184;10000;100;0.5;10
0;A6909.txt;genetic;69;greedy;5513;68;1371;9;7376;10000;100;0.5;10
0;A8010.txt;genetic;80;greedy;11153;79;2135;10;8248;10000;100;0.5;10
1;A3205.txt;genetic;32;greedy;3740;31;1008;5;4293;10000;100;0.5;10
1;A3305.txt;genetic;33;greedy;2618;32;686;5;4349;10000;100;0.5;10
1;A3306.txt;genetic;33;greedy;2544;32;813;6;4533;10000;100;0.5;10
1;A3405.txt;genetic;34;greedy;3155;33;800;5;4460;10000;100;0.5;10
1;A3605.txt;genetic;36;greedy;3896;35;916;5;4572;10000;100;0.5;10
1;A3705.txt;genetic;37;greedy;2755;36;697;5;4658;10000;100;0.5;10
1;A3706.txt;genetic;37;greedy;3812;36;1010;6;4934;10000;100;0.5;10
1;A3805.txt;genetic;38;greedy;3075;37;800;6;4798;10000;100;0.5;10
1;A3905.txt;genetic;39;greedy;3618;38;885;5;4870;10000;100;0.5;10
1;A3906.txt;genetic;39;greedy;3489;38;914;6;4967;10000;100;0.5;10
1;A4406.txt;genetic;44;greedy;4168;43;1028;6;5359;10000;100;0.5;10
1;A4506.txt;genetic;45;greedy;4284;44;1010;7;5378;10000;100;0.5;10
1;A4507.txt;genetic;45;greedy;5114;44;1309;7;5410;10000;100;0.5;10
1;A4607.txt;genetic;46;greedy;4039;45;1065;7;5450;10000;100;0.5;10
1;A5307.txt;genetic;53;greedy;5026;52;1281;7;6025;10000;100;0.5;10
1;A5407.txt;genetic;54;greedy;5774;53;1345;8;6542;10000;100;0.5;10
1;A5509.txt;genetic;55;greedy;4377;54;1226;9;6678;10000;100;0.5;10
1;A6009.txt;genetic;60;greedy;6329;59;1750;9;6906;10000;100;0.5;10
1;A6109.txt;genetic;61;greedy;4470;60;1156;10;6932;10000;100;0.5;10
1;A6208.txt;genetic;62;greedy;7106;61;1562;8;6643;10000;100;0.5;10
1;A6310.txt;genetic;63;greedy;5761;62;1506;10;7142;10000;100;0.5;10
1;A6409.txt;genetic;64;greedy;7632;63;1610;9;7058;10000;100;0.5;10
1;A6509.txt;genetic;65;greedy;5722;64;1316;10;7114;10000;100;0.5;10
1;A6909.txt;genetic;69;greedy;5513;68;1322;9;7381;10000;100;0.5;10
1;A8010.txt;genetic;80;greedy;11153;79;2049;10;8194;10000;100;0.5;10
2;A3205.txt;genetic;32;greedy;3740;31;981;5;4285;10000;100;0.5;10
2;A3305.txt;genetic;33;greedy;2618;32;710;5;4385;10000;100;0.5;10
2;A3306.txt;genetic;33;greedy;2544;32;868;6;4565;10000;100;0.5;10
2;A3405.txt;genetic;34;greedy;3155;33;849;5;4499;10000;100;0.5;10
2;A3605.txt;genetic;36;greedy;3896;35;921;5;4538;10000;100;0.5;10
2;A3705.txt;genetic;37;greedy;2755;36;751;5;4637;10000;100;0.5;10
2;A3706.txt;genetic;37;greedy;3812;36;987;6;4856;10000;100;0.5;10
2;A3805.txt;genetic;38;greedy;3075;37;884;5;5259;10000;100;0.5;10
2;A3905.txt;genetic;39;greedy;3618;38;849;5;5226;10000;100;0.5;10
2;A3906.txt;genetic;39;greedy;3489;38;955;6;4995;10000;100;0.5;10
