i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;854;5;926;1000;100;0.5;30
0;A3305.txt;genetic;33;filltruck;1886;5;762;5;595;1000;100;0.5;30
0;A3306.txt;genetic;33;filltruck;1593;7;872;6;554;1000;100;0.5;30
0;A3405.txt;genetic;34;filltruck;2073;6;850;5;431;1000;100;0.5;30
0;A3605.txt;genetic;36;filltruck;1991;5;914;5;561;1000;100;0.5;30
0;A3705.txt;genetic;37;filltruck;1593;5;863;5;434;1000;100;0.5;30
0;A3706.txt;genetic;37;filltruck;2050;7;1130;6;472;1000;100;0.5;30
0;A3805.txt;genetic;38;filltruck;2251;6;808;5;457;1000;100;0.5;30
0;A3905.txt;genetic;39;filltruck;2377;6;1039;5;467;1000;100;0.5;30
0;A3906.txt;genetic;39;filltruck;2385;6;1038;6;467;1000;100;0.5;30
0;A4406.txt;genetic;44;filltruck;2603;7;1142;6;501;1000;100;0.5;30
0;A4506.txt;genetic;45;filltruck;2815;7;1327;6;515;1000;100;0.5;30
0;A4507.txt;genetic;45;filltruck;2775;7;1348;7;530;1000;100;0.5;30
0;A4607.txt;genetic;46;filltruck;2693;7;1242;7;518;1000;100;0.5;30
0;A5307.txt;genetic;53;filltruck;3300;8;1352;8;570;1000;100;0.5;30
0;A5407.txt;genetic;54;filltruck;3491;8;1543;8;588;1000;100;0.5;30
0;A5509.txt;genetic;55;filltruck;2950;9;1432;9;612;1000;100;0.5;30
0;A6009.txt;genetic;60;filltruck;3770;10;1865;9;643;1000;100;0.5;30
0;A6109.txt;genetic;61;filltruck;3236;11;1451;10;668;1000;100;0.5;30
0;A6208.txt;genetic;62;filltruck;3474;8;1809;8;652;1000;100;0.5;30
0;A6310.txt;genetic;63;filltruck;3706;11;1862;11;687;1000;100;0.5;30
0;A6409.txt;genetic;64;filltruck;3734;10;1838;9;665;1000;100;0.5;30
0;A6509.txt;genetic;65;filltruck;3673;10;1754;10;687;1000;100;0.5;30
0;A6909.txt;genetic;69;filltruck;4196;10;1777;10;696;1000;100;0.5;30
0;A8010.txt;genetic;80;filltruck;5166;11;2496;10;778;1000;100;0.5;30
1;A3205.txt;genetic;32;filltruck;2080;5;879;5;409;1000;100;0.5;30
1;A3305.txt;genetic;33;filltruck;1886;5;759;5;417;1000;100;0.5;30
1;A3306.txt;genetic;33;filltruck;1593;7;752;6;428;1000;100;0.5;30
1;A3405.txt;genetic;34;filltruck;2073;6;940;5;433;1000;100;0.5;30
1;A3605.txt;genetic;36;filltruck;1991;5;896;5;441;1000;100;0.5;30
1;A3705.txt;genetic;37;filltruck;1593;5;742;5;445;1000;100;0.5;30
