i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;greedy;3740;31;899;5;980;1000;100;0.5;10
0;A3305.txt;genetic;33;greedy;2618;32;781;5;703;1000;100;0.5;10
0;A3306.txt;genetic;33;greedy;2544;32;815;6;600;1000;100;0.5;10
0;A3405.txt;genetic;34;greedy;3155;33;881;5;617;1000;100;0.5;10
0;A3605.txt;genetic;36;greedy;3896;35;927;5;540;1000;100;0.5;10
0;A3705.txt;genetic;37;greedy;2755;36;790;5;531;1000;100;0.5;10
0;A3706.txt;genetic;37;greedy;3812;36;1119;7;580;1000;100;0.5;10
0;A3805.txt;genetic;38;greedy;3075;37;892;6;545;1000;100;0.5;10
0;A3905.txt;genetic;39;greedy;3618;38;1017;5;554;1000;100;0.5;10
0;A3906.txt;genetic;39;greedy;3489;38;992;6;557;1000;100;0.5;10
0;A4406.txt;genetic;44;greedy;4168;43;1113;7;604;1000;100;0.5;10
0;A4506.txt;genetic;45;greedy;4284;44;1138;7;610;1000;100;0.5;10
0;A4507.txt;genetic;45;greedy;5114;44;1311;7;624;1000;100;0.5;10
0;A4607.txt;genetic;46;greedy;4039;45;1189;7;622;1000;100;0.5;10
0;A5307.txt;genetic;53;greedy;5026;52;1336;8;699;1000;100;0.5;10
0;A5407.txt;genetic;54;greedy;5774;53;1561;8;722;1000;100;0.5;10
0;A5509.txt;genetic;55;greedy;4377;54;1504;9;746;1000;100;0.5;10
0;A6009.txt;genetic;60;greedy;6329;59;1758;10;785;1000;100;0.5;10
0;A6109.txt;genetic;61;greedy;4470;60;1422;10;787;1000;100;0.5;10
0;A6208.txt;genetic;62;greedy;7106;61;1668;9;806;1000;100;0.5;10
0;A6310.txt;genetic;63;greedy;5761;62;1801;11;830;1000;100;0.5;10
0;A6409.txt;genetic;64;greedy;7632;63;1953;9;816;1000;100;0.5;10
0;A6509.txt;genetic;65;greedy;5722;64;1581;11;846;1000;100;0.5;10
0;A6909.txt;genetic;69;greedy;5513;68;1787;11;874;1000;100;0.5;10
0;A8010.txt;genetic;80;greedy;11153;79;2739;11;966;1000;100;0.5;10
1;A3205.txt;genetic;32;greedy;3740;31;960;5;480;1000;100;0.5;10
1;A3305.txt;genetic;33;greedy;2618;32;811;5;502;1000;100;0.5;10
1;A3306.txt;genetic;33;greedy;2544;32;924;6;511;1000;100;0.5;10
1;A3405.txt;genetic;34;greedy;3155;33;889;5;517;1000;100;0.5;10
1;A3605.txt;genetic;36;greedy;3896;35;927;5;521;1000;100;0.5;10
1;A3705.txt;genetic;37;greedy;2755;36;823;5;526;1000;100;0.5;10
1;A3706.txt;genetic;37;greedy;3812;36;1088;7;551;1000;100;0.5;10
1;A3805.txt;genetic;38;greedy;3075;37;964;6;536;1000;100;0.5;10
1;A3905.txt;genetic;39;greedy;3618;38;1011;5;548;1000;100;0.5;10
1;A3906.txt;genetic;39;greedy;3489;38;942;6;556;1000;100;0.5;10
1;A4406.txt;genetic;44;greedy;4168;43;1097;6;597;1000;100;0.5;10
1;A4506.txt;genetic;45;greedy;4284;44;1208;7;612;1000;100;0.5;10
1;A4507.txt;genetic;45;greedy;5114;44;1406;7;632;1000;100;0.5;10
1;A4607.txt;genetic;46;greedy;4039;45;1126;7;609;1000;100;0.5;10
1;A5307.txt;genetic;53;greedy;5026;52;1426;8;705;1000;100;0.5;10
1;A5407.txt;genetic;54;greedy;5774;53;1514;8;738;1000;100;0.5;10
1;A5509.txt;genetic;55;greedy;4377;54;1396;10;747;1000;100;0.5;10
