i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;989;5;1180;1000;100;0.5;10
0;A3305.txt;genetic;33;filltruck;1886;5;874;5;721;1000;100;0.5;10
0;A3306.txt;genetic;33;filltruck;1593;7;857;6;631;1000;100;0.5;10
0;A3405.txt;genetic;34;filltruck;2073;6;951;5;590;1000;100;0.5;10
0;A3605.txt;genetic;36;filltruck;1991;5;879;5;604;1000;100;0.5;10
0;A3705.txt;genetic;37;filltruck;1593;5;837;5;542;1000;100;0.5;10
0;A3706.txt;genetic;37;filltruck;2050;7;1099;6;580;1000;100;0.5;10
0;A3805.txt;genetic;38;filltruck;2251;6;910;5;547;1000;100;0.5;10
0;A3905.txt;genetic;39;filltruck;2377;6;1104;5;577;1000;100;0.5;10
0;A3906.txt;genetic;39;filltruck;2385;6;937;6;569;1000;100;0.5;10
0;A4406.txt;genetic;44;filltruck;2603;7;1287;6;615;1000;100;0.5;10
0;A4506.txt;genetic;45;filltruck;2815;7;1240;7;634;1000;100;0.5;10
0;A4507.txt;genetic;45;filltruck;2775;7;1316;7;642;1000;100;0.5;10
0;A4607.txt;genetic;46;filltruck;2693;7;1219;7;655;1000;100;0.5;10
0;A5307.txt;genetic;53;filltruck;3300;8;1394;8;711;1000;100;0.5;10
0;A5407.txt;genetic;54;filltruck;3491;8;1570;7;706;1000;100;0.5;10
0;A5509.txt;genetic;55;filltruck;2950;9;1499;10;765;1000;100;0.5;10
0;A6009.txt;genetic;60;filltruck;3770;10;1714;9;800;1000;100;0.5;10
0;A6109.txt;genetic;61;filltruck;3236;11;1495;10;825;1000;100;0.5;10
0;A6208.txt;genetic;62;filltruck;3474;8;1643;8;791;1000;100;0.5;10
0;A6310.txt;genetic;63;filltruck;3706;11;1784;11;847;1000;100;0.5;10
0;A6409.txt;genetic;64;filltruck;3734;10;1828;9;822;1000;100;0.5;10
0;A6509.txt;genetic;65;filltruck;3673;10;1791;10;829;1000;100;0.5;10
0;A6909.txt;genetic;69;filltruck;4196;10;1877;10;877;1000;100;0.5;10
0;A8010.txt;genetic;80;filltruck;5166;11;2605;10;963;1000;100;0.5;10
1;A3205.txt;genetic;32;filltruck;2080;5;1073;5;500;1000;100;0.5;10
