i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;872;5;789;1000;100;0.5;10
0;A3305.txt;genetic;33;filltruck;1886;5;761;5;482;1000;100;0.5;10
0;A3306.txt;genetic;33;filltruck;1593;7;812;6;524;1000;100;0.5;10
0;A3405.txt;genetic;34;filltruck;2073;6;895;5;496;1000;100;0.5;10
0;A3605.txt;genetic;36;filltruck;1991;5;993;5;441;1000;100;0.5;10
0;A3705.txt;genetic;37;filltruck;1593;5;767;5;417;1000;100;0.5;10
0;A3706.txt;genetic;37;filltruck;2050;7;1103;6;592;1000;100;0.5;10
0;A3805.txt;genetic;38;filltruck;2251;6;977;5;459;1000;100;0.5;10
0;A3905.txt;genetic;39;filltruck;2377;6;983;5;449;1000;100;0.5;10
0;A3906.txt;genetic;39;filltruck;2385;6;964;6;457;1000;100;0.5;10
0;A4406.txt;genetic;44;filltruck;2603;7;1206;6;482;1000;100;0.5;10
0;A4506.txt;genetic;45;filltruck;2815;7;1156;7;503;1000;100;0.5;10
0;A4507.txt;genetic;45;filltruck;2775;7;1391;7;497;1000;100;0.5;10
0;A4607.txt;genetic;46;filltruck;2693;7;1124;7;503;1000;100;0.5;10
0;A5307.txt;genetic;53;filltruck;3300;8;1439;7;574;1000;100;0.5;10
0;A5407.txt;genetic;54;filltruck;3491;8;1624;7;560;1000;100;0.5;10
0;A5509.txt;genetic;55;filltruck;2950;9;1357;9;607;1000;100;0.5;10
0;A6009.txt;genetic;60;filltruck;3770;10;1746;9;624;1000;100;0.5;10
0;A6109.txt;genetic;61;filltruck;3236;11;1436;10;726;1000;100;0.5;10
0;A6208.txt;genetic;62;filltruck;3474;8;1902;8;692;1000;100;0.5;10
0;A6310.txt;genetic;63;filltruck;3706;11;1732;11;683;1000;100;0.5;10
0;A6409.txt;genetic;64;filltruck;3734;10;1880;10;694;1000;100;0.5;10
0;A6509.txt;genetic;65;filltruck;3673;10;1741;10;747;1000;100;0.5;10
0;A6909.txt;genetic;69;filltruck;4196;10;1739;9;719;1000;100;0.5;10
0;A8010.txt;genetic;80;filltruck;5166;11;2479;10;917;1000;100;0.5;10
1;A3205.txt;genetic;32;filltruck;2080;5;866;5;427;1000;100;0.5;10
1;A3305.txt;genetic;33;filltruck;1886;5;699;5;430;1000;100;0.5;10
1;A3306.txt;genetic;33;filltruck;1593;7;808;6;441;1000;100;0.5;10
1;A3405.txt;genetic;34;filltruck;2073;6;889;5;444;1000;100;0.5;10
1;A3605.txt;genetic;36;filltruck;1991;5;989;5;472;1000;100;0.5;10
1;A3705.txt;genetic;37;filltruck;1593;5;748;5;491;1000;100;0.5;10
1;A3706.txt;genetic;37;filltruck;2050;7;1157;6;472;1000;100;0.5;10
1;A3805.txt;genetic;38;filltruck;2251;6;919;5;527;1000;100;0.5;10
1;A3905.txt;genetic;39;filltruck;2377;6;951;5;489;1000;100;0.5;10
1;A3906.txt;genetic;39;filltruck;2385;6;991;6;497;1000;100;0.5;10
1;A4406.txt;genetic;44;filltruck;2603;7;1176;6;499;1000;100;0.5;10
1;A4506.txt;genetic;45;filltruck;2815;7;1343;7;503;1000;100;0.5;10
1;A4507.txt;genetic;45;filltruck;2775;7;1434;7;517;1000;100;0.5;10
1;A4607.txt;genetic;46;filltruck;2693;7;1152;7;536;1000;100;0.5;10
1;A5307.txt;genetic;53;filltruck;3300;8;1399;7;610;1000;100;0.5;10
1;A5407.txt;genetic;54;filltruck;3491;8;1562;7;599;1000;100;0.5;10
1;A5509.txt;genetic;55;filltruck;2950;9;1467;10;656;1000;100;0.5;10
1;A6009.txt;genetic;60;filltruck;3770;10;1833;9;688;1000;100;0.5;10
