i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;989;5;906;1000;100;0.5;3
0;A3305.txt;genetic;33;filltruck;1886;5;794;5;613;1000;100;0.5;3
0;A3306.txt;genetic;33;filltruck;1593;7;842;6;633;1000;100;0.5;3
0;A3405.txt;genetic;34;filltruck;2073;6;922;6;635;1000;100;0.5;3
0;A3605.txt;genetic;36;filltruck;1991;5;1080;5;548;1000;100;0.5;3
0;A3705.txt;genetic;37;filltruck;1593;5;821;5;516;1000;100;0.5;3
0;A3706.txt;genetic;37;filltruck;2050;7;1228;6;576;1000;100;0.5;3
0;A3805.txt;genetic;38;filltruck;2251;6;863;6;547;1000;100;0.5;3
0;A3905.txt;genetic;39;filltruck;2377;6;1090;5;544;1000;100;0.5;3
0;A3906.txt;genetic;39;filltruck;2385;6;1188;6;550;1000;100;0.5;3
0;A4406.txt;genetic;44;filltruck;2603;7;1225;6;586;1000;100;0.5;3
0;A4506.txt;genetic;45;filltruck;2815;7;1331;7;604;1000;100;0.5;3
0;A4507.txt;genetic;45;filltruck;2775;7;1414;7;613;1000;100;0.5;3
0;A4607.txt;genetic;46;filltruck;2693;7;1278;7;613;1000;100;0.5;3
0;A5307.txt;genetic;53;filltruck;3300;8;1526;8;679;1000;100;0.5;3
0;A5407.txt;genetic;54;filltruck;3491;8;1556;8;686;1000;100;0.5;3
0;A5509.txt;genetic;55;filltruck;2950;9;1562;9;723;1000;100;0.5;3
0;A6009.txt;genetic;60;filltruck;3770;10;1921;9;764;1000;100;0.5;3
0;A6109.txt;genetic;61;filltruck;3236;11;1547;12;802;1000;100;0.5;3
0;A6208.txt;genetic;62;filltruck;3474;8;1920;8;756;1000;100;0.5;3
0;A6310.txt;genetic;63;filltruck;3706;11;1905;11;810;1000;100;0.5;3
0;A6409.txt;genetic;64;filltruck;3734;10;2065;9;807;1000;100;0.5;3
0;A6509.txt;genetic;65;filltruck;3673;10;1743;10;808;1000;100;0.5;3
0;A6909.txt;genetic;69;filltruck;4196;10;1997;10;838;1000;100;0.5;3
0;A8010.txt;genetic;80;filltruck;5166;11;2841;10;916;1000;100;0.5;3
1;A3205.txt;genetic;32;filltruck;2080;5;880;5;481;1000;100;0.5;3
1;A3305.txt;genetic;33;filltruck;1886;5;819;5;494;1000;100;0.5;3
1;A3306.txt;genetic;33;filltruck;1593;7;823;6;511;1000;100;0.5;3
1;A3405.txt;genetic;34;filltruck;2073;6;857;5;506;1000;100;0.5;3
1;A3605.txt;genetic;36;filltruck;1991;5;922;5;516;1000;100;0.5;3
1;A3705.txt;genetic;37;filltruck;1593;5;844;5;514;1000;100;0.5;3
1;A3706.txt;genetic;37;filltruck;2050;7;1239;6;544;1000;100;0.5;3
1;A3805.txt;genetic;38;filltruck;2251;6;864;6;534;1000;100;0.5;3
1;A3905.txt;genetic;39;filltruck;2377;6;1067;6;538;1000;100;0.5;3
1;A3906.txt;genetic;39;filltruck;2385;6;1198;6;557;1000;100;0.5;3
1;A4406.txt;genetic;44;filltruck;2603;7;1235;7;591;1000;100;0.5;3
1;A4506.txt;genetic;45;filltruck;2815;7;1257;7;607;1000;100;0.5;3
1;A4507.txt;genetic;45;filltruck;2775;7;1397;7;611;1000;100;0.5;3
1;A4607.txt;genetic;46;filltruck;2693;7;1359;7;621;1000;100;0.5;3
1;A5307.txt;genetic;53;filltruck;3300;8;1471;8;679;1000;100;0.5;3
1;A5407.txt;genetic;54;filltruck;3491;8;1576;7;680;1000;100;0.5;3
1;A5509.txt;genetic;55;filltruck;2950;9;1522;10;733;1000;100;0.5;3
1;A6009.txt;genetic;60;filltruck;3770;10;1846;9;755;1000;100;0.5;3
1;A6109.txt;genetic;61;filltruck;3236;11;1571;10;792;1000;100;0.5;3
1;A6208.txt;genetic;62;filltruck;3474;8;2016;8;759;1000;100;0.5;3
1;A6310.txt;genetic;63;filltruck;3706;11;1863;11;820;1000;100;0.5;3
1;A6409.txt;genetic;64;filltruck;3734;10;1991;9;802;1000;100;0.5;3
1;A6509.txt;genetic;65;filltruck;3673;10;1847;10;813;1000;100;0.5;3
1;A6909.txt;genetic;69;filltruck;4196;10;1887;10;862;1000;100;0.5;3
1;A8010.txt;genetic;80;filltruck;5166;11;2614;11;928;1000;100;0.5;3
2;A3205.txt;genetic;32;filltruck;2080;5;908;5;476;1000;100;0.5;3
2;A3305.txt;genetic;33;filltruck;1886;5;741;5;495;1000;100;0.5;3
2;A3306.txt;genetic;33;filltruck;1593;7;901;6;519;1000;100;0.5;3
2;A3405.txt;genetic;34;filltruck;2073;6;997;5;497;1000;100;0.5;3
2;A3605.txt;genetic;36;filltruck;1991;5;973;5;513;1000;100;0.5;3
2;A3705.txt;genetic;37;filltruck;1593;5;823;5;507;1000;100;0.5;3
2;A3706.txt;genetic;37;filltruck;2050;7;1185;6;548;1000;100;0.5;3
2;A3805.txt;genetic;38;filltruck;2251;6;969;5;533;1000;100;0.5;3
2;A3905.txt;genetic;39;filltruck;2377;6;1044;6;543;1000;100;0.5;3
2;A3906.txt;genetic;39;filltruck;2385;6;1059;6;572;1000;100;0.5;3
2;A4406.txt;genetic;44;filltruck;2603;7;1360;6;596;1000;100;0.5;3
2;A4506.txt;genetic;45;filltruck;2815;7;1395;7;609;1000;100;0.5;3
2;A4507.txt;genetic;45;filltruck;2775;7;1422;7;622;1000;100;0.5;3
2;A4607.txt;genetic;46;filltruck;2693;7;1186;7;604;1000;100;0.5;3
2;A5307.txt;genetic;53;filltruck;3300;8;1529;7;666;1000;100;0.5;3
2;A5407.txt;genetic;54;filltruck;3491;8;1625;8;680;1000;100;0.5;3
2;A5509.txt;genetic;55;filltruck;2950;9;1498;9;741;1000;100;0.5;3
2;A6009.txt;genetic;60;filltruck;3770;10;1844;10;781;1000;100;0.5;3
2;A6109.txt;genetic;61;filltruck;3236;11;1610;10;799;1000;100;0.5;3
2;A6208.txt;genetic;62;filltruck;3474;8;1988;8;761;1000;100;0.5;3
2;A6310.txt;genetic;63;filltruck;3706;11;1792;11;813;1000;100;0.5;3
2;A6409.txt;genetic;64;filltruck;3734;10;2013;9;804;1000;100;0.5;3
2;A6509.txt;genetic;65;filltruck;3673;10;1962;10;815;1000;100;0.5;3
2;A6909.txt;genetic;69;filltruck;4196;10;1929;10;828;1000;100;0.5;3
2;A8010.txt;genetic;80;filltruck;5166;11;2907;11;938;1000;100;0.5;3
3;A3205.txt;genetic;32;filltruck;2080;5;1030;5;482;1000;100;0.5;3
3;A3305.txt;genetic;33;filltruck;1886;5;853;5;493;1000;100;0.5;3
3;A3306.txt;genetic;33;filltruck;1593;7;857;7;520;1000;100;0.5;3
3;A3405.txt;genetic;34;filltruck;2073;6;981;5;501;1000;100;0.5;3
3;A3605.txt;genetic;36;filltruck;1991;5;913;5;517;1000;100;0.5;3
3;A3705.txt;genetic;37;filltruck;1593;5;830;5;516;1000;100;0.5;3
3;A3706.txt;genetic;37;filltruck;2050;7;1203;7;542;1000;100;0.5;3
3;A3805.txt;genetic;38;filltruck;2251;6;874;5;535;1000;100;0.5;3
3;A3905.txt;genetic;39;filltruck;2377;6;1001;6;544;1000;100;0.5;3
3;A3906.txt;genetic;39;filltruck;2385;6;1055;6;554;1000;100;0.5;3
3;A4406.txt;genetic;44;filltruck;2603;7;1239;6;592;1000;100;0.5;3
3;A4506.txt;genetic;45;filltruck;2815;7;1260;7;585;1000;100;0.5;3
3;A4507.txt;genetic;45;filltruck;2775;7;1463;7;607;1000;100;0.5;3
3;A4607.txt;genetic;46;filltruck;2693;7;1394;7;617;1000;100;0.5;3
3;A5307.txt;genetic;53;filltruck;3300;8;1438;8;690;1000;100;0.5;3
3;A5407.txt;genetic;54;filltruck;3491;8;1702;8;687;1000;100;0.5;3
3;A5509.txt;genetic;55;filltruck;2950;9;1404;10;715;1000;100;0.5;3
3;A6009.txt;genetic;60;filltruck;3770;10;1775;9;763;1000;100;0.5;3
3;A6109.txt;genetic;61;filltruck;3236;11;1583;10;784;1000;100;0.5;3
3;A6208.txt;genetic;62;filltruck;3474;8;1912;8;766;1000;100;0.5;3
3;A6310.txt;genetic;63;filltruck;3706;11;1722;11;806;1000;100;0.5;3
3;A6409.txt;genetic;64;filltruck;3734;10;2106;9;800;1000;100;0.5;3
3;A6509.txt;genetic;65;filltruck;3673;10;1867;10;812;1000;100;0.5;3
3;A6909.txt;genetic;69;filltruck;4196;10;1942;10;846;1000;100;0.5;3
3;A8010.txt;genetic;80;filltruck;5166;11;2749;11;924;1000;100;0.5;3
4;A3205.txt;genetic;32;filltruck;2080;5;904;5;476;1000;100;0.5;3
4;A3305.txt;genetic;33;filltruck;1886;5;788;5;488;1000;100;0.5;3
4;A3306.txt;genetic;33;filltruck;1593;7;871;6;510;1000;100;0.5;3
4;A3405.txt;genetic;34;filltruck;2073;6;941;5;502;1000;100;0.5;3
4;A3605.txt;genetic;36;filltruck;1991;5;1005;5;511;1000;100;0.5;3
4;A3705.txt;genetic;37;filltruck;1593;5;850;5;512;1000;100;0.5;3
4;A3706.txt;genetic;37;filltruck;2050;7;1167;6;554;1000;100;0.5;3
4;A3805.txt;genetic;38;filltruck;2251;6;979;5;530;1000;100;0.5;3
4;A3905.txt;genetic;39;filltruck;2377;6;1064;6;540;1000;100;0.5;3
4;A3906.txt;genetic;39;filltruck;2385;6;1037;6;562;1000;100;0.5;3
