i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;887;5;821;1000;100;0.5;30
0;A3305.txt;genetic;33;filltruck;1886;5;806;5;505;1000;100;0.5;30
0;A3306.txt;genetic;33;filltruck;1593;7;845;7;518;1000;100;0.5;30
0;A3405.txt;genetic;34;filltruck;2073;6;892;5;412;1000;100;0.5;30
0;A3605.txt;genetic;36;filltruck;1991;5;1014;5;536;1000;100;0.5;30
0;A3705.txt;genetic;37;filltruck;1593;5;814;5;412;1000;100;0.5;30
0;A3706.txt;genetic;37;filltruck;2050;7;1090;6;453;1000;100;0.5;30
0;A3805.txt;genetic;38;filltruck;2251;6;856;6;516;1000;100;0.5;30
0;A3905.txt;genetic;39;filltruck;2377;6;1020;5;548;1000;100;0.5;30
0;A3906.txt;genetic;39;filltruck;2385;6;1075;6;448;1000;100;0.5;30
0;A4406.txt;genetic;44;filltruck;2603;7;1194;6;479;1000;100;0.5;30
0;A4506.txt;genetic;45;filltruck;2815;7;1191;7;485;1000;100;0.5;30
0;A4507.txt;genetic;45;filltruck;2775;7;1305;7;499;1000;100;0.5;30
0;A4607.txt;genetic;46;filltruck;2693;7;1184;7;490;1000;100;0.5;30
0;A5307.txt;genetic;53;filltruck;3300;8;1399;7;549;1000;100;0.5;30
0;A5407.txt;genetic;54;filltruck;3491;8;1564;7;550;1000;100;0.5;30
0;A5509.txt;genetic;55;filltruck;2950;9;1421;10;597;1000;100;0.5;30
0;A6009.txt;genetic;60;filltruck;3770;10;1672;9;608;1000;100;0.5;30
0;A6109.txt;genetic;61;filltruck;3236;11;1437;10;640;1000;100;0.5;30
0;A6208.txt;genetic;62;filltruck;3474;8;1847;9;604;1000;100;0.5;30
0;A6310.txt;genetic;63;filltruck;3706;11;1712;10;647;1000;100;0.5;30
0;A6409.txt;genetic;64;filltruck;3734;10;1913;9;630;1000;100;0.5;30
0;A6509.txt;genetic;65;filltruck;3673;10;1811;10;639;1000;100;0.5;30
0;A6909.txt;genetic;69;filltruck;4196;10;1771;9;657;1000;100;0.5;30
0;A8010.txt;genetic;80;filltruck;5166;11;2659;11;733;1000;100;0.5;30
1;A3205.txt;genetic;32;filltruck;2080;5;967;5;391;1000;100;0.5;30
1;A3305.txt;genetic;33;filltruck;1886;5;775;5;403;1000;100;0.5;30
1;A3306.txt;genetic;33;filltruck;1593;7;858;6;411;1000;100;0.5;30
1;A3405.txt;genetic;34;filltruck;2073;6;882;6;414;1000;100;0.5;30
1;A3605.txt;genetic;36;filltruck;1991;5;937;5;409;1000;100;0.5;30
1;A3705.txt;genetic;37;filltruck;1593;5;801;5;409;1000;100;0.5;30
1;A3706.txt;genetic;37;filltruck;2050;7;1214;6;438;1000;100;0.5;30
1;A3805.txt;genetic;38;filltruck;2251;6;841;6;430;1000;100;0.5;30
