i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;875;5;1064;1000;100;0.5;30
0;A3305.txt;genetic;33;filltruck;1886;5;765;5;730;1000;100;0.5;30
0;A3306.txt;genetic;33;filltruck;1593;7;835;6;730;1000;100;0.5;30
0;A3405.txt;genetic;34;filltruck;2073;6;864;5;572;1000;100;0.5;30
0;A3605.txt;genetic;36;filltruck;1991;5;964;5;658;1000;100;0.5;30
0;A3705.txt;genetic;37;filltruck;1593;5;849;5;479;1000;100;0.5;30
0;A3706.txt;genetic;37;filltruck;2050;7;1104;7;501;1000;100;0.5;30
0;A3805.txt;genetic;38;filltruck;2251;6;1002;5;469;1000;100;0.5;30
0;A3905.txt;genetic;39;filltruck;2377;6;1045;5;480;1000;100;0.5;30
0;A3906.txt;genetic;39;filltruck;2385;6;977;6;510;1000;100;0.5;30
0;A4406.txt;genetic;44;filltruck;2603;7;1197;6;518;1000;100;0.5;30
0;A4506.txt;genetic;45;filltruck;2815;7;1094;7;581;1000;100;0.5;30
0;A4507.txt;genetic;45;filltruck;2775;7;1366;7;572;1000;100;0.5;30
0;A4607.txt;genetic;46;filltruck;2693;7;1225;7;553;1000;100;0.5;30
0;A5307.txt;genetic;53;filltruck;3300;8;1294;8;626;1000;100;0.5;30
0;A5407.txt;genetic;54;filltruck;3491;8;1516;7;612;1000;100;0.5;30
0;A5509.txt;genetic;55;filltruck;2950;9;1394;9;664;1000;100;0.5;30
0;A6009.txt;genetic;60;filltruck;3770;10;1794;9;722;1000;100;0.5;30
0;A6109.txt;genetic;61;filltruck;3236;11;1351;10;708;1000;100;0.5;30
0;A6208.txt;genetic;62;filltruck;3474;8;1733;8;686;1000;100;0.5;30
0;A6310.txt;genetic;63;filltruck;3706;11;1800;11;764;1000;100;0.5;30
0;A6409.txt;genetic;64;filltruck;3734;10;2100;9;705;1000;100;0.5;30
0;A6509.txt;genetic;65;filltruck;3673;10;1684;10;739;1000;100;0.5;30
0;A6909.txt;genetic;69;filltruck;4196;10;1828;10;743;1000;100;0.5;30
0;A8010.txt;genetic;80;filltruck;5166;11;2646;10;817;1000;100;0.5;30
1;A3205.txt;genetic;32;filltruck;2080;5;938;5;442;1000;100;0.5;30
1;A3305.txt;genetic;33;filltruck;1886;5;757;5;454;1000;100;0.5;30
1;A3306.txt;genetic;33;filltruck;1593;7;794;6;483;1000;100;0.5;30
1;A3405.txt;genetic;34;filltruck;2073;6;951;5;479;1000;100;0.5;30
1;A3605.txt;genetic;36;filltruck;1991;5;998;5;492;1000;100;0.5;30
1;A3705.txt;genetic;37;filltruck;1593;5;804;5;461;1000;100;0.5;30
1;A3706.txt;genetic;37;filltruck;2050;7;1122;6;509;1000;100;0.5;30
1;A3805.txt;genetic;38;filltruck;2251;6;830;6;511;1000;100;0.5;30
1;A3905.txt;genetic;39;filltruck;2377;6;989;5;511;1000;100;0.5;30
1;A3906.txt;genetic;39;filltruck;2385;6;1018;6;533;1000;100;0.5;30
1;A4406.txt;genetic;44;filltruck;2603;7;1130;6;539;1000;100;0.5;30
1;A4506.txt;genetic;45;filltruck;2815;7;1214;7;571;1000;100;0.5;30
1;A4507.txt;genetic;45;filltruck;2775;7;1377;7;532;1000;100;0.5;30
1;A4607.txt;genetic;46;filltruck;2693;7;1087;7;563;1000;100;0.5;30
1;A5307.txt;genetic;53;filltruck;3300;8;1363;7;603;1000;100;0.5;30
1;A5407.txt;genetic;54;filltruck;3491;8;1522;7;617;1000;100;0.5;30
1;A5509.txt;genetic;55;filltruck;2950;9;1459;9;656;1000;100;0.5;30
1;A6009.txt;genetic;60;filltruck;3770;10;1863;9;696;1000;100;0.5;30
1;A6109.txt;genetic;61;filltruck;3236;11;1469;10;719;1000;100;0.5;30
1;A6208.txt;genetic;62;filltruck;3474;8;1807;8;749;1000;100;0.5;30
1;A6310.txt;genetic;63;filltruck;3706;11;1856;11;756;1000;100;0.5;30
1;A6409.txt;genetic;64;filltruck;3734;10;1933;9;689;1000;100;0.5;30
1;A6509.txt;genetic;65;filltruck;3673;10;1758;10;722;1000;100;0.5;30
1;A6909.txt;genetic;69;filltruck;4196;10;1714;10;757;1000;100;0.5;30
1;A8010.txt;genetic;80;filltruck;5166;11;2491;11;820;1000;100;0.5;30
2;A3205.txt;genetic;32;filltruck;2080;5;856;5;458;1000;100;0.5;30
2;A3305.txt;genetic;33;filltruck;1886;5;721;5;448;1000;100;0.5;30
2;A3306.txt;genetic;33;filltruck;1593;7;821;6;478;1000;100;0.5;30
2;A3405.txt;genetic;34;filltruck;2073;6;896;5;483;1000;100;0.5;30
2;A3605.txt;genetic;36;filltruck;1991;5;981;5;468;1000;100;0.5;30
2;A3705.txt;genetic;37;filltruck;1593;5;747;5;506;1000;100;0.5;30
2;A3706.txt;genetic;37;filltruck;2050;7;1173;6;497;1000;100;0.5;30
2;A3805.txt;genetic;38;filltruck;2251;6;813;6;477;1000;100;0.5;30
