i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;1054;5;475;500;100;0.5;1
0;A3305.txt;genetic;33;filltruck;1886;5;944;5;390;500;100;0.5;1
0;A3306.txt;genetic;33;filltruck;1593;7;1042;7;236;500;100;0.5;1
0;A3405.txt;genetic;34;filltruck;2073;6;1138;6;300;500;100;0.5;1
0;A3605.txt;genetic;36;filltruck;1991;5;1258;5;245;500;100;0.5;1
0;A3705.txt;genetic;37;filltruck;1593;5;1024;5;236;500;100;0.5;1
0;A3706.txt;genetic;37;filltruck;2050;7;1427;7;277;500;100;0.5;1
0;A3805.txt;genetic;38;filltruck;2251;6;1196;5;312;500;100;0.5;1
0;A3905.txt;genetic;39;filltruck;2377;6;1131;6;262;500;100;0.5;1
0;A3906.txt;genetic;39;filltruck;2385;6;1248;6;256;500;100;0.5;1
0;A4406.txt;genetic;44;filltruck;2603;7;1411;7;263;500;100;0.5;1
0;A4506.txt;genetic;45;filltruck;2815;7;1595;7;273;500;100;0.5;1
0;A4507.txt;genetic;45;filltruck;2775;7;1691;7;285;500;100;0.5;1
0;A4607.txt;genetic;46;filltruck;2693;7;1517;7;282;500;100;0.5;1
0;A5307.txt;genetic;53;filltruck;3300;8;1745;8;313;500;100;0.5;1
0;A5407.txt;genetic;54;filltruck;3491;8;1923;8;313;500;100;0.5;1
0;A5509.txt;genetic;55;filltruck;2950;9;1951;10;337;500;100;0.5;1
0;A6009.txt;genetic;60;filltruck;3770;10;2197;10;354;500;100;0.5;1
0;A6109.txt;genetic;61;filltruck;3236;11;1996;11;368;500;100;0.5;1
0;A6208.txt;genetic;62;filltruck;3474;8;2366;9;349;500;100;0.5;1
0;A6310.txt;genetic;63;filltruck;3706;11;2419;11;366;500;100;0.5;1
0;A6409.txt;genetic;64;filltruck;3734;10;2519;10;357;500;100;0.5;1
0;A6509.txt;genetic;65;filltruck;3673;10;2263;10;366;500;100;0.5;1
0;A6909.txt;genetic;69;filltruck;4196;10;2474;9;380;500;100;0.5;1
0;A8010.txt;genetic;80;filltruck;5166;11;3252;10;417;500;100;0.5;1
1;A3205.txt;genetic;32;filltruck;2080;5;1170;5;215;500;100;0.5;1
1;A3305.txt;genetic;33;filltruck;1886;5;890;5;224;500;100;0.5;1
1;A3306.txt;genetic;33;filltruck;1593;7;892;6;233;500;100;0.5;1
1;A3405.txt;genetic;34;filltruck;2073;6;1083;6;236;500;100;0.5;1
1;A3605.txt;genetic;36;filltruck;1991;5;1205;5;233;500;100;0.5;1
1;A3705.txt;genetic;37;filltruck;1593;5;1027;5;238;500;100;0.5;1
1;A3706.txt;genetic;37;filltruck;2050;7;1312;6;245;500;100;0.5;1
1;A3805.txt;genetic;38;filltruck;2251;6;1173;6;245;500;100;0.5;1
1;A3905.txt;genetic;39;filltruck;2377;6;1256;6;249;500;100;0.5;1
1;A3906.txt;genetic;39;filltruck;2385;6;1271;7;250;500;100;0.5;1
1;A4406.txt;genetic;44;filltruck;2603;7;1630;7;271;500;100;0.5;1
1;A4506.txt;genetic;45;filltruck;2815;7;1652;7;276;500;100;0.5;1
1;A4507.txt;genetic;45;filltruck;2775;7;1710;7;282;500;100;0.5;1
1;A4607.txt;genetic;46;filltruck;2693;7;1646;8;283;500;100;0.5;1
1;A5307.txt;genetic;53;filltruck;3300;8;1780;8;320;500;100;0.5;1
1;A5407.txt;genetic;54;filltruck;3491;8;1997;8;317;500;100;0.5;1
1;A5509.txt;genetic;55;filltruck;2950;9;1885;11;346;500;100;0.5;1
1;A6009.txt;genetic;60;filltruck;3770;10;2361;10;349;500;100;0.5;1
1;A6109.txt;genetic;61;filltruck;3236;11;1967;11;363;500;100;0.5;1
1;A6208.txt;genetic;62;filltruck;3474;8;2362;9;348;500;100;0.5;1
1;A6310.txt;genetic;63;filltruck;3706;11;2325;11;370;500;100;0.5;1
1;A6409.txt;genetic;64;filltruck;3734;10;2361;10;367;500;100;0.5;1
1;A6509.txt;genetic;65;filltruck;3673;10;2248;10;365;500;100;0.5;1
1;A6909.txt;genetic;69;filltruck;4196;10;2445;10;381;500;100;0.5;1
