i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;1004;5;1024;1000;100;0.5;3
0;A3305.txt;genetic;33;filltruck;1886;5;713;5;695;1000;100;0.5;3
0;A3306.txt;genetic;33;filltruck;1593;7;876;6;575;1000;100;0.5;3
0;A3405.txt;genetic;34;filltruck;2073;6;955;5;633;1000;100;0.5;3
0;A3605.txt;genetic;36;filltruck;1991;5;940;5;514;1000;100;0.5;3
0;A3705.txt;genetic;37;filltruck;1593;5;769;5;537;1000;100;0.5;3
0;A3706.txt;genetic;37;filltruck;2050;7;1052;7;560;1000;100;0.5;3
0;A3805.txt;genetic;38;filltruck;2251;6;924;6;536;1000;100;0.5;3
0;A3905.txt;genetic;39;filltruck;2377;6;1068;6;582;1000;100;0.5;3
0;A3906.txt;genetic;39;filltruck;2385;6;1034;6;743;1000;100;0.5;3
0;A4406.txt;genetic;44;filltruck;2603;7;1259;6;714;1000;100;0.5;3
0;A4506.txt;genetic;45;filltruck;2815;7;1212;7;754;1000;100;0.5;3
0;A4507.txt;genetic;45;filltruck;2775;7;1363;7;687;1000;100;0.5;3
0;A4607.txt;genetic;46;filltruck;2693;7;1281;7;688;1000;100;0.5;3
0;A5307.txt;genetic;53;filltruck;3300;8;1443;8;779;1000;100;0.5;3
0;A5407.txt;genetic;54;filltruck;3491;8;1521;7;793;1000;100;0.5;3
0;A5509.txt;genetic;55;filltruck;2950;9;1485;10;854;1000;100;0.5;3
0;A6009.txt;genetic;60;filltruck;3770;10;1912;9;875;1000;100;0.5;3
0;A6109.txt;genetic;61;filltruck;3236;11;1553;10;957;1000;100;0.5;3
0;A6208.txt;genetic;62;filltruck;3474;8;1977;9;873;1000;100;0.5;3
0;A6310.txt;genetic;63;filltruck;3706;11;1921;11;901;1000;100;0.5;3
0;A6409.txt;genetic;64;filltruck;3734;10;2029;10;872;1000;100;0.5;3
0;A6509.txt;genetic;65;filltruck;3673;10;1786;10;912;1000;100;0.5;3
0;A6909.txt;genetic;69;filltruck;4196;10;1951;10;947;1000;100;0.5;3
0;A8010.txt;genetic;80;filltruck;5166;11;2984;11;990;1000;100;0.5;3
1;A3205.txt;genetic;32;filltruck;2080;5;903;5;605;1000;100;0.5;3
1;A3305.txt;genetic;33;filltruck;1886;5;708;5;564;1000;100;0.5;3
1;A3306.txt;genetic;33;filltruck;1593;7;797;6;592;1000;100;0.5;3
1;A3405.txt;genetic;34;filltruck;2073;6;909;5;562;1000;100;0.5;3
1;A3605.txt;genetic;36;filltruck;1991;5;961;5;610;1000;100;0.5;3
1;A3705.txt;genetic;37;filltruck;1593;5;846;5;609;1000;100;0.5;3
1;A3706.txt;genetic;37;filltruck;2050;7;1156;7;616;1000;100;0.5;3
1;A3805.txt;genetic;38;filltruck;2251;6;1070;5;610;1000;100;0.5;3
1;A3905.txt;genetic;39;filltruck;2377;6;1065;5;591;1000;100;0.5;3
1;A3906.txt;genetic;39;filltruck;2385;6;1066;6;562;1000;100;0.5;3
1;A4406.txt;genetic;44;filltruck;2603;7;1274;6;592;1000;100;0.5;3
1;A4506.txt;genetic;45;filltruck;2815;7;1279;7;599;1000;100;0.5;3
1;A4507.txt;genetic;45;filltruck;2775;7;1362;7;692;1000;100;0.5;3
1;A4607.txt;genetic;46;filltruck;2693;7;1187;7;765;1000;100;0.5;3
1;A5307.txt;genetic;53;filltruck;3300;8;1526;7;725;1000;100;0.5;3
1;A5407.txt;genetic;54;filltruck;3491;8;1704;7;701;1000;100;0.5;3
1;A5509.txt;genetic;55;filltruck;2950;9;1405;10;742;1000;100;0.5;3
1;A6009.txt;genetic;60;filltruck;3770;10;1944;10;857;1000;100;0.5;3
1;A6109.txt;genetic;61;filltruck;3236;11;1532;10;801;1000;100;0.5;3
1;A6208.txt;genetic;62;filltruck;3474;8;2014;9;763;1000;100;0.5;3
1;A6310.txt;genetic;63;filltruck;3706;11;1974;10;813;1000;100;0.5;3
1;A6409.txt;genetic;64;filltruck;3734;10;2001;9;806;1000;100;0.5;3
1;A6509.txt;genetic;65;filltruck;3673;10;1786;10;804;1000;100;0.5;3
1;A6909.txt;genetic;69;filltruck;4196;10;1960;9;827;1000;100;0.5;3
1;A8010.txt;genetic;80;filltruck;5166;11;2994;10;943;1000;100;0.5;3
2;A3205.txt;genetic;32;filltruck;2080;5;969;5;494;1000;100;0.5;3
2;A3305.txt;genetic;33;filltruck;1886;5;789;5;514;1000;100;0.5;3
2;A3306.txt;genetic;33;filltruck;1593;7;894;6;521;1000;100;0.5;3
2;A3405.txt;genetic;34;filltruck;2073;6;1004;5;539;1000;100;0.5;3
2;A3605.txt;genetic;36;filltruck;1991;5;1024;5;522;1000;100;0.5;3
2;A3705.txt;genetic;37;filltruck;1593;5;802;5;583;1000;100;0.5;3
2;A3706.txt;genetic;37;filltruck;2050;7;1139;7;571;1000;100;0.5;3
2;A3805.txt;genetic;38;filltruck;2251;6;963;5;580;1000;100;0.5;3
2;A3905.txt;genetic;39;filltruck;2377;6;1038;5;590;1000;100;0.5;3
2;A3906.txt;genetic;39;filltruck;2385;6;998;6;553;1000;100;0.5;3
2;A4406.txt;genetic;44;filltruck;2603;7;1267;6;591;1000;100;0.5;3
2;A4506.txt;genetic;45;filltruck;2815;7;1299;7;608;1000;100;0.5;3
2;A4507.txt;genetic;45;filltruck;2775;7;1466;7;618;1000;100;0.5;3
2;A4607.txt;genetic;46;filltruck;2693;7;1216;7;652;1000;100;0.5;3
2;A5307.txt;genetic;53;filltruck;3300;8;1495;8;683;1000;100;0.5;3
2;A5407.txt;genetic;54;filltruck;3491;8;1609;8;679;1000;100;0.5;3
2;A5509.txt;genetic;55;filltruck;2950;9;1515;9;726;1000;100;0.5;3
2;A6009.txt;genetic;60;filltruck;3770;10;1802;10;820;1000;100;0.5;3
2;A6109.txt;genetic;61;filltruck;3236;11;1498;10;800;1000;100;0.5;3
2;A6208.txt;genetic;62;filltruck;3474;8;1792;8;766;1000;100;0.5;3
2;A6310.txt;genetic;63;filltruck;3706;11;1779;11;815;1000;100;0.5;3
2;A6409.txt;genetic;64;filltruck;3734;10;2011;9;806;1000;100;0.5;3
2;A6509.txt;genetic;65;filltruck;3673;10;1878;10;815;1000;100;0.5;3
2;A6909.txt;genetic;69;filltruck;4196;10;1859;10;868;1000;100;0.5;3
2;A8010.txt;genetic;80;filltruck;5166;11;2766;11;936;1000;100;0.5;3
3;A3205.txt;genetic;32;filltruck;2080;5;1023;5;484;1000;100;0.5;3
3;A3305.txt;genetic;33;filltruck;1886;5;826;5;544;1000;100;0.5;3
3;A3306.txt;genetic;33;filltruck;1593;7;887;6;508;1000;100;0.5;3
3;A3405.txt;genetic;34;filltruck;2073;6;869;5;495;1000;100;0.5;3
3;A3605.txt;genetic;36;filltruck;1991;5;1030;5;511;1000;100;0.5;3
3;A3705.txt;genetic;37;filltruck;1593;5;796;5;524;1000;100;0.5;3
3;A3706.txt;genetic;37;filltruck;2050;7;1144;7;545;1000;100;0.5;3
3;A3805.txt;genetic;38;filltruck;2251;6;940;6;564;1000;100;0.5;3
3;A3905.txt;genetic;39;filltruck;2377;6;933;6;543;1000;100;0.5;3
3;A3906.txt;genetic;39;filltruck;2385;6;1128;6;557;1000;100;0.5;3
3;A4406.txt;genetic;44;filltruck;2603;7;1234;6;585;1000;100;0.5;3
3;A4506.txt;genetic;45;filltruck;2815;7;1403;7;600;1000;100;0.5;3
3;A4507.txt;genetic;45;filltruck;2775;7;1403;7;610;1000;100;0.5;3
3;A4607.txt;genetic;46;filltruck;2693;7;1232;7;602;1000;100;0.5;3
3;A5307.txt;genetic;53;filltruck;3300;8;1458;8;677;1000;100;0.5;3
3;A5407.txt;genetic;54;filltruck;3491;8;1577;7;684;1000;100;0.5;3
3;A5509.txt;genetic;55;filltruck;2950;9;1493;10;733;1000;100;0.5;3
3;A6009.txt;genetic;60;filltruck;3770;10;1773;9;763;1000;100;0.5;3
3;A6109.txt;genetic;61;filltruck;3236;11;1520;10;782;1000;100;0.5;3
3;A6208.txt;genetic;62;filltruck;3474;8;1929;9;752;1000;100;0.5;3
3;A6310.txt;genetic;63;filltruck;3706;11;1979;10;794;1000;100;0.5;3
3;A6409.txt;genetic;64;filltruck;3734;10;2079;9;799;1000;100;0.5;3
3;A6509.txt;genetic;65;filltruck;3673;10;1838;10;801;1000;100;0.5;3
3;A6909.txt;genetic;69;filltruck;4196;10;2024;10;850;1000;100;0.5;3
3;A8010.txt;genetic;80;filltruck;5166;11;2750;10;929;1000;100;0.5;3
4;A3205.txt;genetic;32;filltruck;2080;5;1030;5;487;1000;100;0.5;3
4;A3305.txt;genetic;33;filltruck;1886;5;855;5;490;1000;100;0.5;3
4;A3306.txt;genetic;33;filltruck;1593;7;883;6;517;1000;100;0.5;3
4;A3405.txt;genetic;34;filltruck;2073;6;974;6;503;1000;100;0.5;3
4;A3605.txt;genetic;36;filltruck;1991;5;972;5;510;1000;100;0.5;3
4;A3705.txt;genetic;37;filltruck;1593;5;822;5;525;1000;100;0.5;3
4;A3706.txt;genetic;37;filltruck;2050;7;1058;7;552;1000;100;0.5;3
4;A3805.txt;genetic;38;filltruck;2251;6;989;5;530;1000;100;0.5;3
4;A3905.txt;genetic;39;filltruck;2377;6;1007;6;542;1000;100;0.5;3
4;A3906.txt;genetic;39;filltruck;2385;6;1003;6;553;1000;100;0.5;3
4;A4406.txt;genetic;44;filltruck;2603;7;1351;6;587;1000;100;0.5;3
4;A4506.txt;genetic;45;filltruck;2815;7;1305;7;607;1000;100;0.5;3
4;A4507.txt;genetic;45;filltruck;2775;7;1423;7;614;1000;100;0.5;3
4;A4607.txt;genetic;46;filltruck;2693;7;1307;7;620;1000;100;0.5;3
4;A5307.txt;genetic;53;filltruck;3300;8;1459;7;678;1000;100;0.5;3
4;A5407.txt;genetic;54;filltruck;3491;8;1611;8;678;1000;100;0.5;3
4;A5509.txt;genetic;55;filltruck;2950;9;1475;9;729;1000;100;0.5;3
4;A6009.txt;genetic;60;filltruck;3770;10;1802;9;760;1000;100;0.5;3
4;A6109.txt;genetic;61;filltruck;3236;11;1482;10;781;1000;100;0.5;3
4;A6208.txt;genetic;62;filltruck;3474;8;1816;8;750;1000;100;0.5;3
4;A6310.txt;genetic;63;filltruck;3706;11;1827;11;810;1000;100;0.5;3
4;A6409.txt;genetic;64;filltruck;3734;10;2030;10;784;1000;100;0.5;3
4;A6509.txt;genetic;65;filltruck;3673;10;1954;11;806;1000;100;0.5;3
4;A6909.txt;genetic;69;filltruck;4196;10;1830;10;857;1000;100;0.5;3
4;A8010.txt;genetic;80;filltruck;5166;11;2696;10;924;1000;100;0.5;3
5;A3205.txt;genetic;32;filltruck;2080;5;1036;5;476;1000;100;0.5;3
5;A3305.txt;genetic;33;filltruck;1886;5;789;5;492;1000;100;0.5;3
5;A3306.txt;genetic;33;filltruck;1593;7;977;6;509;1000;100;0.5;3
5;A3405.txt;genetic;34;filltruck;2073;6;995;5;503;1000;100;0.5;3
5;A3605.txt;genetic;36;filltruck;1991;5;912;5;509;1000;100;0.5;3
5;A3705.txt;genetic;37;filltruck;1593;5;860;5;514;1000;100;0.5;3
5;A3706.txt;genetic;37;filltruck;2050;7;1194;7;545;1000;100;0.5;3
5;A3805.txt;genetic;38;filltruck;2251;6;1051;6;533;1000;100;0.5;3
5;A3905.txt;genetic;39;filltruck;2377;6;1044;6;535;1000;100;0.5;3
5;A3906.txt;genetic;39;filltruck;2385;6;938;6;556;1000;100;0.5;3
5;A4406.txt;genetic;44;filltruck;2603;7;1180;6;593;1000;100;0.5;3
5;A4506.txt;genetic;45;filltruck;2815;7;1266;7;589;1000;100;0.5;3
5;A4507.txt;genetic;45;filltruck;2775;7;1518;7;609;1000;100;0.5;3
5;A4607.txt;genetic;46;filltruck;2693;7;1142;7;608;1000;100;0.5;3
5;A5307.txt;genetic;53;filltruck;3300;8;1429;8;682;1000;100;0.5;3
5;A5407.txt;genetic;54;filltruck;3491;8;1648;8;685;1000;100;0.5;3
5;A5509.txt;genetic;55;filltruck;2950;9;1484;10;728;1000;100;0.5;3
5;A6009.txt;genetic;60;filltruck;3770;10;1897;9;756;1000;100;0.5;3
5;A6109.txt;genetic;61;filltruck;3236;11;1545;10;798;1000;100;0.5;3
5;A6208.txt;genetic;62;filltruck;3474;8;1873;8;751;1000;100;0.5;3
5;A6310.txt;genetic;63;filltruck;3706;11;1832;11;799;1000;100;0.5;3
5;A6409.txt;genetic;64;filltruck;3734;10;1923;9;789;1000;100;0.5;3
5;A6509.txt;genetic;65;filltruck;3673;10;1862;10;813;1000;100;0.5;3
5;A6909.txt;genetic;69;filltruck;4196;10;1722;10;813;1000;100;0.5;3
5;A8010.txt;genetic;80;filltruck;5166;11;2793;10;915;1000;100;0.5;3
