i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;825;5;3036;10000;100;0.5;50
0;A3305.txt;genetic;33;filltruck;1886;5;698;5;2507;10000;100;0.5;50
0;A3306.txt;genetic;33;filltruck;1593;7;858;6;2635;10000;100;0.5;50
0;A3405.txt;genetic;34;filltruck;2073;6;792;5;2576;10000;100;0.5;50
0;A3605.txt;genetic;36;filltruck;1991;5;923;5;2622;10000;100;0.5;50
0;A3705.txt;genetic;37;filltruck;1593;5;767;5;2631;10000;100;0.5;50
0;A3706.txt;genetic;37;filltruck;2050;7;1067;6;2809;10000;100;0.5;50
0;A3805.txt;genetic;38;filltruck;2251;6;847;5;2768;10000;100;0.5;50
0;A3905.txt;genetic;39;filltruck;2377;6;936;6;2829;10000;100;0.5;50
0;A3906.txt;genetic;39;filltruck;2385;6;936;6;2833;10000;100;0.5;50
0;A4406.txt;genetic;44;filltruck;2603;7;1126;6;3016;10000;100;0.5;50
0;A4506.txt;genetic;45;filltruck;2815;7;1078;7;3083;10000;100;0.5;50
0;A4507.txt;genetic;45;filltruck;2775;7;1299;7;3135;10000;100;0.5;50
0;A4607.txt;genetic;46;filltruck;2693;7;1050;7;3147;10000;100;0.5;50
0;A5307.txt;genetic;53;filltruck;3300;8;1214;7;4404;10000;100;0.5;50
0;A5407.txt;genetic;54;filltruck;3491;8;1319;7;4257;10000;100;0.5;50
0;A5509.txt;genetic;55;filltruck;2950;9;1232;9;3821;10000;100;0.5;50
0;A6009.txt;genetic;60;filltruck;3770;10;1546;9;4281;10000;100;0.5;50
0;A6109.txt;genetic;61;filltruck;3236;11;1234;10;4206;10000;100;0.5;50
0;A6208.txt;genetic;62;filltruck;3474;8;1500;8;4041;10000;100;0.5;50
0;A6310.txt;genetic;63;filltruck;3706;11;1419;10;4375;10000;100;0.5;50
0;A6409.txt;genetic;64;filltruck;3734;10;1635;9;3943;10000;100;0.5;50
0;A6509.txt;genetic;65;filltruck;3673;10;1314;9;4059;10000;100;0.5;50
0;A6909.txt;genetic;69;filltruck;4196;10;1275;9;4326;10000;100;0.5;50
0;A8010.txt;genetic;80;filltruck;5166;11;2010;10;4829;10000;100;0.5;50
1;A3205.txt;genetic;32;filltruck;2080;5;833;5;2622;10000;100;0.5;50
1;A3305.txt;genetic;33;filltruck;1886;5;719;5;2745;10000;100;0.5;50
1;A3306.txt;genetic;33;filltruck;1593;7;813;6;2783;10000;100;0.5;50
1;A3405.txt;genetic;34;filltruck;2073;6;850;5;2685;10000;100;0.5;50
1;A3605.txt;genetic;36;filltruck;1991;5;850;5;2845;10000;100;0.5;50
1;A3705.txt;genetic;37;filltruck;1593;5;693;5;2822;10000;100;0.5;50
1;A3706.txt;genetic;37;filltruck;2050;7;1052;7;2906;10000;100;0.5;50
1;A3805.txt;genetic;38;filltruck;2251;6;788;5;2810;10000;100;0.5;50
1;A3905.txt;genetic;39;filltruck;2377;6;923;5;3037;10000;100;0.5;50
1;A3906.txt;genetic;39;filltruck;2385;6;901;6;2918;10000;100;0.5;50
1;A4406.txt;genetic;44;filltruck;2603;7;1076;6;3332;10000;100;0.5;50
1;A4506.txt;genetic;45;filltruck;2815;7;1051;7;3202;10000;100;0.5;50
1;A4507.txt;genetic;45;filltruck;2775;7;1334;7;3311;10000;100;0.5;50
1;A4607.txt;genetic;46;filltruck;2693;7;993;7;3408;10000;100;0.5;50
1;A5307.txt;genetic;53;filltruck;3300;8;1105;8;3552;10000;100;0.5;50
1;A5407.txt;genetic;54;filltruck;3491;8;1398;7;3677;10000;100;0.5;50
1;A5509.txt;genetic;55;filltruck;2950;9;1211;9;3706;10000;100;0.5;50
1;A6009.txt;genetic;60;filltruck;3770;10;1565;9;3891;10000;100;0.5;50
1;A6109.txt;genetic;61;filltruck;3236;11;1219;10;4106;10000;100;0.5;50
1;A6208.txt;genetic;62;filltruck;3474;8;1625;8;3817;10000;100;0.5;50
1;A6310.txt;genetic;63;filltruck;3706;11;1565;10;4052;10000;100;0.5;50
1;A6409.txt;genetic;64;filltruck;3734;10;1684;9;3998;10000;100;0.5;50
1;A6509.txt;genetic;65;filltruck;3673;10;1355;9;3998;10000;100;0.5;50
1;A6909.txt;genetic;69;filltruck;4196;10;1589;9;4135;10000;100;0.5;50
1;A8010.txt;genetic;80;filltruck;5166;11;2023;10;4640;10000;100;0.5;50
2;A3205.txt;genetic;32;filltruck;2080;5;831;5;2487;10000;100;0.5;50
2;A3305.txt;genetic;33;filltruck;1886;5;682;5;2561;10000;100;0.5;50
2;A3306.txt;genetic;33;filltruck;1593;7;779;6;2645;10000;100;0.5;50
2;A3405.txt;genetic;34;filltruck;2073;6;809;5;2613;10000;100;0.5;50
2;A3605.txt;genetic;36;filltruck;1991;5;925;5;2651;10000;100;0.5;50
2;A3705.txt;genetic;37;filltruck;1593;5;756;5;2858;10000;100;0.5;50
2;A3706.txt;genetic;37;filltruck;2050;7;1051;6;3035;10000;100;0.5;50
2;A3805.txt;genetic;38;filltruck;2251;6;828;6;3911;10000;100;0.5;50
2;A3905.txt;genetic;39;filltruck;2377;6;877;5;3965;10000;100;0.5;50
2;A3906.txt;genetic;39;filltruck;2385;6;866;6;3429;10000;100;0.5;50
2;A4406.txt;genetic;44;filltruck;2603;7;1106;6;3425;10000;100;0.5;50
2;A4506.txt;genetic;45;filltruck;2815;7;991;7;4009;10000;100;0.5;50
2;A4507.txt;genetic;45;filltruck;2775;7;1264;7;3617;10000;100;0.5;50
2;A4607.txt;genetic;46;filltruck;2693;7;1002;7;3562;10000;100;0.5;50
2;A5307.txt;genetic;53;filltruck;3300;8;1070;8;4005;10000;100;0.5;50
2;A5407.txt;genetic;54;filltruck;3491;8;1415;7;3832;10000;100;0.5;50
2;A5509.txt;genetic;55;filltruck;2950;9;1286;9;4093;10000;100;0.5;50
2;A6009.txt;genetic;60;filltruck;3770;10;1563;9;4271;10000;100;0.5;50
2;A6109.txt;genetic;61;filltruck;3236;11;1336;9;4333;10000;100;0.5;50
2;A6208.txt;genetic;62;filltruck;3474;8;1521;8;4217;10000;100;0.5;50
2;A6310.txt;genetic;63;filltruck;3706;11;1687;10;4430;10000;100;0.5;50
2;A6409.txt;genetic;64;filltruck;3734;10;1683;10;4405;10000;100;0.5;50
2;A6509.txt;genetic;65;filltruck;3673;10;1450;9;4392;10000;100;0.5;50
2;A6909.txt;genetic;69;filltruck;4196;10;1282;9;4673;10000;100;0.5;50
