i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;929;5;744;1000;100;0.5;50
0;A3305.txt;genetic;33;filltruck;1886;5;793;5;456;1000;100;0.5;50
0;A3306.txt;genetic;33;filltruck;1593;7;903;6;482;1000;100;0.5;50
0;A3405.txt;genetic;34;filltruck;2073;6;879;5;409;1000;100;0.5;50
0;A3605.txt;genetic;36;filltruck;1991;5;920;5;380;1000;100;0.5;50
0;A3705.txt;genetic;37;filltruck;1593;5;831;5;486;1000;100;0.5;50
0;A3706.txt;genetic;37;filltruck;2050;7;1179;6;420;1000;100;0.5;50
0;A3805.txt;genetic;38;filltruck;2251;6;964;6;395;1000;100;0.5;50
0;A3905.txt;genetic;39;filltruck;2377;6;1114;6;395;1000;100;0.5;50
0;A3906.txt;genetic;39;filltruck;2385;6;1067;6;473;1000;100;0.5;50
0;A4406.txt;genetic;44;filltruck;2603;7;1287;6;426;1000;100;0.5;50
0;A4506.txt;genetic;45;filltruck;2815;7;1279;7;471;1000;100;0.5;50
0;A4507.txt;genetic;45;filltruck;2775;7;1410;7;448;1000;100;0.5;50
0;A4607.txt;genetic;46;filltruck;2693;7;1168;7;454;1000;100;0.5;50
0;A5307.txt;genetic;53;filltruck;3300;8;1518;8;492;1000;100;0.5;50
0;A5407.txt;genetic;54;filltruck;3491;8;1693;7;498;1000;100;0.5;50
0;A5509.txt;genetic;55;filltruck;2950;9;1518;10;519;1000;100;0.5;50
0;A6009.txt;genetic;60;filltruck;3770;10;1916;9;549;1000;100;0.5;50
0;A6109.txt;genetic;61;filltruck;3236;11;1560;10;572;1000;100;0.5;50
0;A6208.txt;genetic;62;filltruck;3474;8;1884;9;542;1000;100;0.5;50
0;A6310.txt;genetic;63;filltruck;3706;11;1860;11;573;1000;100;0.5;50
0;A6409.txt;genetic;64;filltruck;3734;10;1980;9;562;1000;100;0.5;50
0;A6509.txt;genetic;65;filltruck;3673;10;1901;10;562;1000;100;0.5;50
0;A6909.txt;genetic;69;filltruck;4196;10;2029;10;587;1000;100;0.5;50
0;A8010.txt;genetic;80;filltruck;5166;11;2619;10;654;1000;100;0.5;50
1;A3205.txt;genetic;32;filltruck;2080;5;890;5;344;1000;100;0.5;50
1;A3305.txt;genetic;33;filltruck;1886;5;756;5;353;1000;100;0.5;50
1;A3306.txt;genetic;33;filltruck;1593;7;879;6;370;1000;100;0.5;50
1;A3405.txt;genetic;34;filltruck;2073;6;915;5;361;1000;100;0.5;50
1;A3605.txt;genetic;36;filltruck;1991;5;974;5;367;1000;100;0.5;50
1;A3705.txt;genetic;37;filltruck;1593;5;796;5;373;1000;100;0.5;50
1;A3706.txt;genetic;37;filltruck;2050;7;1097;7;392;1000;100;0.5;50
1;A3805.txt;genetic;38;filltruck;2251;6;972;6;389;1000;100;0.5;50
1;A3905.txt;genetic;39;filltruck;2377;6;1011;6;394;1000;100;0.5;50
1;A3906.txt;genetic;39;filltruck;2385;6;1018;6;392;1000;100;0.5;50
1;A4406.txt;genetic;44;filltruck;2603;7;1206;6;427;1000;100;0.5;50
