i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;836;5;5141;10000;100;0.5;10
0;A3305.txt;genetic;33;filltruck;1886;5;698;5;4450;10000;100;0.5;10
0;A3306.txt;genetic;33;filltruck;1593;7;801;6;4715;10000;100;0.5;10
0;A3405.txt;genetic;34;filltruck;2073;6;815;5;4624;10000;100;0.5;10
0;A3605.txt;genetic;36;filltruck;1991;5;850;5;4722;10000;100;0.5;10
0;A3705.txt;genetic;37;filltruck;1593;5;747;5;4758;10000;100;0.5;10
0;A3706.txt;genetic;37;filltruck;2050;7;1109;6;5059;10000;100;0.5;10
0;A3805.txt;genetic;38;filltruck;2251;6;854;6;4906;10000;100;0.5;10
0;A3905.txt;genetic;39;filltruck;2377;6;904;5;5003;10000;100;0.5;10
0;A3906.txt;genetic;39;filltruck;2385;6;1039;6;5018;10000;100;0.5;10
0;A4406.txt;genetic;44;filltruck;2603;7;1041;6;5455;10000;100;0.5;10
0;A4506.txt;genetic;45;filltruck;2815;7;1104;7;5587;10000;100;0.5;10
0;A4507.txt;genetic;45;filltruck;2775;7;1329;7;5570;10000;100;0.5;10
0;A4607.txt;genetic;46;filltruck;2693;7;1132;7;5622;10000;100;0.5;10
0;A5307.txt;genetic;53;filltruck;3300;8;1236;8;6284;10000;100;0.5;10
0;A5407.txt;genetic;54;filltruck;3491;8;1310;7;6386;10000;100;0.5;10
0;A5509.txt;genetic;55;filltruck;2950;9;1247;9;6683;10000;100;0.5;10
0;A6009.txt;genetic;60;filltruck;3770;10;1553;9;6945;10000;100;0.5;10
0;A6109.txt;genetic;61;filltruck;3236;11;1154;10;7160;10000;100;0.5;10
0;A6208.txt;genetic;62;filltruck;3474;8;1571;8;6931;10000;100;0.5;10
0;A6310.txt;genetic;63;filltruck;3706;11;1667;10;7417;10000;100;0.5;10
0;A6409.txt;genetic;64;filltruck;3734;10;1686;9;7195;10000;100;0.5;10
0;A6509.txt;genetic;65;filltruck;3673;10;1502;10;7322;10000;100;0.5;10
0;A6909.txt;genetic;69;filltruck;4196;10;1386;9;7555;10000;100;0.5;10
0;A8010.txt;genetic;80;filltruck;5166;11;2069;10;8529;10000;100;0.5;10
1;A3205.txt;genetic;32;filltruck;2080;5;833;5;4394;10000;100;0.5;10
1;A3305.txt;genetic;33;filltruck;1886;5;751;5;4534;10000;100;0.5;10
