i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3205.txt;genetic;32;filltruck;2080;5;1087;5;828;1000;100;0.5;3
0;A3305.txt;genetic;33;filltruck;1886;5;836;5;609;1000;100;0.5;3
0;A3306.txt;genetic;33;filltruck;1593;7;817;6;592;1000;100;0.5;3
0;A3405.txt;genetic;34;filltruck;2073;6;1012;5;649;1000;100;0.5;3
0;A3605.txt;genetic;36;filltruck;1991;5;1061;5;509;1000;100;0.5;3
0;A3705.txt;genetic;37;filltruck;1593;5;886;5;494;1000;100;0.5;3
0;A3706.txt;genetic;37;filltruck;2050;7;1101;7;555;1000;100;0.5;3
0;A3805.txt;genetic;38;filltruck;2251;6;1055;5;513;1000;100;0.5;3
0;A3905.txt;genetic;39;filltruck;2377;6;1013;5;523;1000;100;0.5;3
0;A3906.txt;genetic;39;filltruck;2385;6;1001;6;533;1000;100;0.5;3
0;A4406.txt;genetic;44;filltruck;2603;7;1171;7;568;1000;100;0.5;3
0;A4506.txt;genetic;45;filltruck;2815;7;1321;7;578;1000;100;0.5;3
0;A4507.txt;genetic;45;filltruck;2775;7;1405;7;593;1000;100;0.5;3
0;A4607.txt;genetic;46;filltruck;2693;7;1191;7;584;1000;100;0.5;3
0;A5307.txt;genetic;53;filltruck;3300;8;1458;8;646;1000;100;0.5;3
0;A5407.txt;genetic;54;filltruck;3491;8;1634;8;670;1000;100;0.5;3
0;A5509.txt;genetic;55;filltruck;2950;9;1473;10;699;1000;100;0.5;3
0;A6009.txt;genetic;60;filltruck;3770;10;1912;9;727;1000;100;0.5;3
0;A6109.txt;genetic;61;filltruck;3236;11;1605;10;749;1000;100;0.5;3
0;A6208.txt;genetic;62;filltruck;3474;8;1891;8;731;1000;100;0.5;3
0;A6310.txt;genetic;63;filltruck;3706;11;1780;11;778;1000;100;0.5;3
0;A6409.txt;genetic;64;filltruck;3734;10;1934;9;759;1000;100;0.5;3
0;A6509.txt;genetic;65;filltruck;3673;10;1898;10;776;1000;100;0.5;3
0;A6909.txt;genetic;69;filltruck;4196;10;1985;10;799;1000;100;0.5;3
0;A8010.txt;genetic;80;filltruck;5166;11;2835;10;890;1000;100;0.5;3
1;A3205.txt;genetic;32;filltruck;2080;5;968;5;452;1000;100;0.5;3
1;A3305.txt;genetic;33;filltruck;1886;5;875;5;472;1000;100;0.5;3
1;A3306.txt;genetic;33;filltruck;1593;7;845;6;489;1000;100;0.5;3
1;A3405.txt;genetic;34;filltruck;2073;6;905;6;494;1000;100;0.5;3
1;A3605.txt;genetic;36;filltruck;1991;5;1007;5;498;1000;100;0.5;3
1;A3705.txt;genetic;37;filltruck;1593;5;796;5;496;1000;100;0.5;3
1;A3706.txt;genetic;37;filltruck;2050;7;1123;6;519;1000;100;0.5;3
1;A3805.txt;genetic;38;filltruck;2251;6;901;6;526;1000;100;0.5;3
1;A3905.txt;genetic;39;filltruck;2377;6;1137;6;531;1000;100;0.5;3
1;A3906.txt;genetic;39;filltruck;2385;6;1106;6;536;1000;100;0.5;3
1;A4406.txt;genetic;44;filltruck;2603;7;1199;6;572;1000;100;0.5;3
1;A4506.txt;genetic;45;filltruck;2815;7;1175;7;584;1000;100;0.5;3
1;A4507.txt;genetic;45;filltruck;2775;7;1378;7;589;1000;100;0.5;3
1;A4607.txt;genetic;46;filltruck;2693;7;1147;7;584;1000;100;0.5;3
1;A5307.txt;genetic;53;filltruck;3300;8;1568;8;648;1000;100;0.5;3
1;A5407.txt;genetic;54;filltruck;3491;8;1651;8;675;1000;100;0.5;3
1;A5509.txt;genetic;55;filltruck;2950;9;1536;9;701;1000;100;0.5;3
1;A6009.txt;genetic;60;filltruck;3770;10;1844;9;822;1000;100;0.5;3
1;A6109.txt;genetic;61;filltruck;3236;11;1457;11;879;1000;100;0.5;3
1;A6208.txt;genetic;62;filltruck;3474;8;2014;8;962;1000;100;0.5;3
1;A6310.txt;genetic;63;filltruck;3706;11;1969;10;817;1000;100;0.5;3
1;A6409.txt;genetic;64;filltruck;3734;10;1951;10;824;1000;100;0.5;3
1;A6509.txt;genetic;65;filltruck;3673;10;1706;10;824;1000;100;0.5;3
1;A6909.txt;genetic;69;filltruck;4196;10;1888;10;849;1000;100;0.5;3
1;A8010.txt;genetic;80;filltruck;5166;11;2750;10;985;1000;100;0.5;3
2;A3205.txt;genetic;32;filltruck;2080;5;1017;5;536;1000;100;0.5;3
2;A3305.txt;genetic;33;filltruck;1886;5;725;5;560;1000;100;0.5;3
2;A3306.txt;genetic;33;filltruck;1593;7;843;6;509;1000;100;0.5;3
2;A3405.txt;genetic;34;filltruck;2073;6;935;5;495;1000;100;0.5;3
2;A3605.txt;genetic;36;filltruck;1991;5;954;5;502;1000;100;0.5;3
2;A3705.txt;genetic;37;filltruck;1593;5;847;5;503;1000;100;0.5;3
2;A3706.txt;genetic;37;filltruck;2050;7;1119;7;548;1000;100;0.5;3
2;A3805.txt;genetic;38;filltruck;2251;6;846;6;526;1000;100;0.5;3
2;A3905.txt;genetic;39;filltruck;2377;6;996;6;524;1000;100;0.5;3
2;A3906.txt;genetic;39;filltruck;2385;6;985;6;523;1000;100;0.5;3
2;A4406.txt;genetic;44;filltruck;2603;7;1167;6;569;1000;100;0.5;3
2;A4506.txt;genetic;45;filltruck;2815;7;1206;7;581;1000;100;0.5;3
2;A4507.txt;genetic;45;filltruck;2775;7;1478;7;597;1000;100;0.5;3
2;A4607.txt;genetic;46;filltruck;2693;7;1378;7;607;1000;100;0.5;3
2;A5307.txt;genetic;53;filltruck;3300;8;1473;7;663;1000;100;0.5;3
2;A5407.txt;genetic;54;filltruck;3491;8;1564;8;661;1000;100;0.5;3
2;A5509.txt;genetic;55;filltruck;2950;9;1490;9;699;1000;100;0.5;3
2;A6009.txt;genetic;60;filltruck;3770;10;1829;9;733;1000;100;0.5;3
2;A6109.txt;genetic;61;filltruck;3236;11;1523;10;755;1000;100;0.5;3
2;A6208.txt;genetic;62;filltruck;3474;8;1907;8;734;1000;100;0.5;3
2;A6310.txt;genetic;63;filltruck;3706;11;1845;11;777;1000;100;0.5;3
2;A6409.txt;genetic;64;filltruck;3734;10;1926;9;763;1000;100;0.5;3
2;A6509.txt;genetic;65;filltruck;3673;10;1760;10;767;1000;100;0.5;3
2;A6909.txt;genetic;69;filltruck;4196;10;1833;10;800;1000;100;0.5;3
2;A8010.txt;genetic;80;filltruck;5166;11;2834;11;901;1000;100;0.5;3
3;A3205.txt;genetic;32;filltruck;2080;5;978;5;465;1000;100;0.5;3
3;A3305.txt;genetic;33;filltruck;1886;5;889;5;469;1000;100;0.5;3
3;A3306.txt;genetic;33;filltruck;1593;7;891;6;502;1000;100;0.5;3
3;A3405.txt;genetic;34;filltruck;2073;6;1045;5;482;1000;100;0.5;3
3;A3605.txt;genetic;36;filltruck;1991;5;1005;5;493;1000;100;0.5;3
3;A3705.txt;genetic;37;filltruck;1593;5;886;5;498;1000;100;0.5;3
3;A3706.txt;genetic;37;filltruck;2050;7;1154;7;540;1000;100;0.5;3
3;A3805.txt;genetic;38;filltruck;2251;6;958;5;607;1000;100;0.5;3
3;A3905.txt;genetic;39;filltruck;2377;6;1036;5;543;1000;100;0.5;3
3;A3906.txt;genetic;39;filltruck;2385;6;972;6;551;1000;100;0.5;3
3;A4406.txt;genetic;44;filltruck;2603;7;1205;6;581;1000;100;0.5;3
3;A4506.txt;genetic;45;filltruck;2815;7;1283;7;584;1000;100;0.5;3
3;A4507.txt;genetic;45;filltruck;2775;7;1482;7;590;1000;100;0.5;3
3;A4607.txt;genetic;46;filltruck;2693;7;1483;7;586;1000;100;0.5;3
3;A5307.txt;genetic;53;filltruck;3300;8;1443;8;702;1000;100;0.5;3
3;A5407.txt;genetic;54;filltruck;3491;8;1503;8;668;1000;100;0.5;3
3;A5509.txt;genetic;55;filltruck;2950;9;1591;9;706;1000;100;0.5;3
3;A6009.txt;genetic;60;filltruck;3770;10;1957;10;747;1000;100;0.5;3
3;A6109.txt;genetic;61;filltruck;3236;11;1435;10;755;1000;100;0.5;3
3;A6208.txt;genetic;62;filltruck;3474;8;1964;8;739;1000;100;0.5;3
3;A6310.txt;genetic;63;filltruck;3706;11;1890;10;781;1000;100;0.5;3
3;A6409.txt;genetic;64;filltruck;3734;10;2096;10;767;1000;100;0.5;3
3;A6509.txt;genetic;65;filltruck;3673;10;1810;10;773;1000;100;0.5;3
3;A6909.txt;genetic;69;filltruck;4196;10;1737;10;810;1000;100;0.5;3
3;A8010.txt;genetic;80;filltruck;5166;11;2649;10;885;1000;100;0.5;3
4;A3205.txt;genetic;32;filltruck;2080;5;870;5;461;1000;100;0.5;3
4;A3305.txt;genetic;33;filltruck;1886;5;776;5;472;1000;100;0.5;3
4;A3306.txt;genetic;33;filltruck;1593;7;878;6;502;1000;100;0.5;3
4;A3405.txt;genetic;34;filltruck;2073;6;890;6;487;1000;100;0.5;3
